     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000             389.8          11021.9557    11356.4556     -334.4999
         0.1270                  0.0043             322.7           8911.7128     9850.6296     -938.9168
         0.2537                  0.0085             314.2           8412.9243     9659.9916    -1247.0673
         0.3804                  0.0128             321.5           8790.0909     9823.6404    -1033.5495
         0.5073                  0.0171             325.8           8878.5931     9920.0304    -1041.4373
         0.6341                  0.0214             321.8           8787.4893     9829.6380    -1042.1487
         0.7610                  0.0256             330.2           8775.6817    10018.1340    -1242.4523
         0.8879                  0.0299             318.1           8779.5717     9746.1000     -966.5283
         1.0000                  0.0337             323.1           8687.4722     9858.3408    -1170.8686
         1.1267                  0.0400             321.3           8395.4432     9819.7848    -1424.3416
         1.2533                  0.0445             309.8           8406.3755     9559.3176    -1152.9421
         1.3804                  0.0490             325.6           8887.2074     9915.7464    -1028.5390
         1.5072                  0.0535             327.8           8818.2201     9965.0124    -1146.7923
         1.6340                  0.0580             319.0           8311.4343     9767.9484    -1456.5141
         1.7607                  0.0625             319.2           8287.9125     9770.5188    -1482.6063
         1.8874                  0.0670             325.7           8755.4755     9917.0316    -1161.5561
         2.0000                  0.0710             327.9           8492.2241     9967.1544    -1474.9303
         2.1270                  0.0801             321.5           9014.9644     9822.3552     -807.3908
         2.2537                  0.0849             325.2           8759.4230     9906.7500    -1147.3270
         2.3804                  0.0897             328.9           8922.2985     9989.0028    -1066.7043
         2.5071                  0.0944             323.2           8326.2451     9862.1964    -1535.9513
         2.6337                  0.0992             321.7           8682.4251     9827.9244    -1145.4993
         2.7607                  0.1040             314.5           8722.3267     9666.8460     -944.5193
         2.8877                  0.1088             319.6           8768.5277     9779.5152    -1010.9875
         3.0000                  0.1130             315.1           8730.1173     9678.4128     -948.2955
         3.1269                  0.1259             319.4           8770.4524     9775.2312    -1004.7788
         3.2537                  0.1310             328.5           8731.6058     9980.8632    -1249.2574
         3.3803                  0.1361             330.7           9099.2075    10030.5576     -931.3501
         3.5073                  0.1412             323.4           9030.0766     9866.0520     -835.9754
         3.6343                  0.1463             329.8           8659.3703    10009.9944    -1350.6241
         3.7610                  0.1514             324.6           8757.3001     9893.4696    -1136.1695
         3.8879                  0.1565             321.4           8987.4897     9821.4984     -834.0087
         4.0000                  0.1610             322.6           8922.8832     9848.0592     -925.1760
         4.1266                  0.1795             335.1           8902.7410    10129.5180    -1226.7770
         4.2536                  0.1850             324.6           8781.5643     9893.8980    -1112.3337
         4.3806                  0.1905             328.3           9253.9168     9977.0076     -723.0908
         4.5074                  0.1960             321.2           8791.2108     9817.2144    -1026.0036
         4.6341                  0.2015             323.1           8540.8458     9859.6260    -1318.7802
         4.7611                  0.2070             324.2           8932.6413     9883.6164     -950.9751
         4.8879                  0.2125             334.2           8899.7989    10108.9548    -1209.1559
         5.0000                  0.2174             324.9           9037.1015     9899.0388     -861.9373
         5.1267                  0.2308             335.9           9101.7552    10146.2256    -1044.4704
         5.2533                  0.2365             326.6           8877.0698     9937.5948    -1060.5250
         5.3801                  0.2422             325.8           8821.6235     9919.1736    -1097.5501
         5.5069                  0.2479             331.9           8950.8994    10057.9752    -1107.0758
         5.6336                  0.2536             331.8           8993.7419    10054.1196    -1060.3777
         5.7607                  0.2593             337.6           9047.5060    10183.9248    -1136.4188
         5.8876                  0.2650             329.5           8844.9626    10003.5684    -1158.6058
         6.0000                  0.2701             332.1           8964.7706    10061.4024    -1096.6318
         6.1268                  0.2862             341.6           8945.5009    10275.6024    -1330.1015
         6.2539                  0.2921             314.3           8687.2059     9660.4200     -973.2141
         6.3810                  0.2981             332.6           8676.5396    10072.5408    -1396.0012
         6.5077                  0.3040             320.8           8847.4107     9806.5044     -959.0937
         6.6343                  0.3099             334.4           9280.9041    10112.3820     -831.4779
         6.7610                  0.3158             321.8           8933.2391     9830.9232     -897.6841
         6.8876                  0.3218             328.1           8894.6094     9971.0100    -1076.4006
         7.0000                  0.3270             325.4           8727.4788     9910.1772    -1182.6984
         7.1268                  0.3465             326.9           8670.1392     9943.5924    -1273.4532
         7.2536                  0.3527             322.9           8764.6364     9855.3420    -1090.7056
         7.3802                  0.3589             338.7           9509.0315    10210.4856     -701.4541
         7.5069                  0.3650             334.0           9174.7554    10103.8140     -929.0586
         7.6336                  0.3712             323.1           8733.8873     9860.0544    -1126.1671
         7.7601                  0.3774             319.7           8953.0687     9782.9424     -829.8737
         7.8869                  0.3835             329.7           9183.2427    10006.5672     -823.3245
         8.0000                  0.3891             315.2           8941.7649     9681.4116     -739.6467
         8.1268                  0.4128             333.7           8983.2795    10096.5312    -1113.2517
         8.2537                  0.4192             306.3           8593.8422     9482.2056     -888.3634
         8.3807                  0.4257             329.6           8723.9586    10005.7104    -1281.7518
         8.5076                  0.4321             331.7           8635.9367    10052.4060    -1416.4693
         8.6343                  0.4386             322.1           8569.8329     9836.4924    -1266.6595
         8.7611                  0.4450             340.1           9085.2990    10240.0452    -1154.7462
         8.8878                  0.4514             327.8           8511.9008     9965.4408    -1453.5400
         9.0000                  0.4571             324.2           8505.9595     9883.6164    -1377.6569
         9.1267                  0.4954             325.0           8895.1592     9901.6092    -1006.4500
         9.2535                  0.5023             325.3           8713.6628     9907.6068    -1193.9440
         9.3804                  0.5092             320.7           8717.2301     9804.3624    -1087.1323
         9.5072                  0.5161             328.8           9020.7175     9987.7176     -967.0001
         9.6339                  0.5230             327.5           8910.8266     9957.7296    -1046.9030
         9.7610                  0.5299             318.5           8926.2071     9755.5248     -829.3177
         9.8875                  0.5367             313.2           8314.9682     9637.2864    -1322.3182
        10.0000                  0.5429             315.9           8283.8264     9697.2624    -1413.4360
        10.1268                  0.5497             316.4           8669.2040     9708.8292    -1039.6252
        10.2538                  0.5566             327.5           8760.6205     9958.5864    -1197.9659
        10.3806                  0.5635             334.8           8914.5206    10121.8068    -1207.2862
        10.5075                  0.5704             327.0           8853.5399     9947.4480    -1093.9081
        10.6345                  0.5773             328.2           8943.0537     9973.5804    -1030.5267
        10.7613                  0.5842             322.9           8834.7051     9854.4852    -1019.7801
        10.8882                  0.5910             331.8           9022.7714    10054.5480    -1031.7766
        11.0000                  0.5971             323.5           9090.9705     9867.7656     -776.7951
        11.1269                  0.6040             315.2           8764.5316     9680.9832     -916.4516
        11.2535                  0.6109             334.6           9015.1618    10117.0944    -1101.9326
        11.3804                  0.6177             321.2           8660.4102     9816.3576    -1155.9474
        11.5075                  0.6246             326.5           8842.2517     9935.0244    -1092.7727
        11.6346                  0.6315             329.8           8939.2712    10009.9944    -1070.7232
        11.7616                  0.6384             324.9           8837.8720     9898.6104    -1060.7384
        11.8886                  0.6453             331.8           8698.8400    10054.5480    -1355.7080
        12.0000                  0.6513             328.6           8614.1266     9981.7200    -1367.5934
        12.1269                  0.6582             326.8           8959.7057     9941.4504     -981.7447
        12.2537                  0.6651             324.4           8902.2452     9888.3288     -986.0836
        12.3804                  0.6720             318.4           8694.0522     9753.8112    -1059.7590
        12.5072                  0.6788             324.7           8530.6941     9896.0400    -1365.3459
        12.6337                  0.6857             314.8           8528.5115     9672.8436    -1144.3321
        12.7605                  0.6926             318.3           8607.3368     9750.8124    -1143.4756
        12.8874                  0.6995             324.6           8730.6375     9893.0412    -1162.4037
        13.0000                  0.7056             320.0           8769.0951     9788.5116    -1019.4165
        13.1269                  0.7125             319.5           8437.6083     9778.6584    -1341.0501
        13.2539                  0.7194             327.8           9017.8012     9963.7272     -945.9260
        13.3807                  0.7263             324.6           8772.7443     9893.0412    -1120.2969
        13.5073                  0.7331             326.8           8779.2013     9941.4504    -1162.2491
        13.6340                  0.7400             317.1           8692.7493     9723.3948    -1030.6455
        13.7610                  0.7469             327.3           9085.1573     9953.4456     -868.2883
        13.8878                  0.7538             331.1           8990.0874    10038.6972    -1048.6098
        14.0000                  0.7599             322.3           8572.9320     9841.6332    -1268.7012
        14.1267                  0.7668             319.8           8656.0330     9784.2276    -1128.1946
        14.2536                  0.7737             313.2           8699.6886     9637.7148     -938.0262
        14.3802                  0.7805             327.7           8741.6608     9962.0136    -1220.3528
        14.5072                  0.7874             314.9           8584.0670     9674.5572    -1090.4902
        14.6337                  0.7943             321.2           8538.6154     9816.3576    -1277.7422
        14.7607                  0.8012             329.8           8859.2008    10009.9944    -1150.7936
        14.8874                  0.8081             324.1           9016.7814     9882.7596     -865.9782
        15.0000                  0.8142             311.4           8773.3570     9597.0168     -823.6598
        15.1268                  0.8211             318.9           8617.8022     9764.9496    -1147.1474
        15.2536                  0.8280             330.9           8705.9968    10034.8416    -1328.8448
        15.3804                  0.8348             320.7           8740.9780     9805.2192    -1064.2412
        15.5073                  0.8417             329.5           8751.0799    10003.9968    -1252.9169
        15.6342                  0.8486             326.0           8627.5825     9923.4576    -1295.8751
        15.7610                  0.8555             326.2           8822.6380     9929.0268    -1106.3888
        15.8876                  0.8624             321.6           8705.9858     9825.7824    -1119.7966
        16.0000                  0.8685             331.1           9195.5787    10039.1256     -843.5469
        16.1264                  0.8753             332.7           9028.0145    10074.6828    -1046.6683
        16.2535                  0.8822             328.2           9102.1629     9973.1520     -870.9891
        16.3801                  0.8891             332.9           9193.0078    10078.9668     -885.9590
        16.5070                  0.8960             325.9           8944.5093     9923.0292     -978.5199
        16.6339                  0.9029             330.3           9117.6028    10021.5612     -903.9584
        16.7610                  0.9098             320.7           8731.0647     9805.2192    -1074.1545
        16.8878                  0.9166             318.5           8876.3608     9756.8100     -880.4492
        17.0000                  0.9227             330.8           8896.5418    10032.6996    -1136.1578
        17.1267                  0.9296             339.6           9315.3140    10228.9068     -913.5928
        17.2538                  0.9365             320.2           8679.8767     9794.0808    -1114.2041
        17.3807                  0.9434             315.8           8374.7425     9694.6920    -1319.9495
        17.5074                  0.9503             317.7           8643.4960     9738.8172    -1095.3212
        17.6343                  0.9572             309.5           8246.4837     9554.6052    -1308.1215
        17.7611                  0.9641             312.5           8403.5430     9620.5788    -1217.0358
        17.8879                  0.9709             323.1           8469.9609     9859.6260    -1389.6651
        18.0000                  0.9770             324.6           8622.2122     9893.4696    -1271.2574
        18.1270                  0.9839             331.0           8951.3791    10036.5552    -1085.1761
        18.2540                  0.9908             315.4           8686.7784     9686.1240     -999.3456
        18.3810                  0.9977             323.0           8579.7087     9857.0556    -1277.3469
        18.5076                  1.0045             312.6           8582.1954     9622.7208    -1040.5254
        18.6344                  1.0114             316.1           8564.9636     9701.1180    -1136.1544
        18.7612                  1.0183             337.2           8994.7191    10175.3568    -1180.6377
        18.8880                  1.0252             330.9           9111.1475    10034.8416     -923.6941
        19.0000                  1.0313             320.2           8557.8606     9794.5092    -1236.6486
        19.1268                  1.0382             319.0           8886.5331     9767.5200     -880.9869
        19.2534                  1.0451             338.0           9016.1468    10194.2064    -1178.0596
        19.3803                  1.0519             324.8           8868.8259     9896.8968    -1028.0709
        19.5074                  1.0588             327.6           9032.5913     9960.7284     -928.1371
        19.6343                  1.0657             330.0           9097.7121    10014.2784     -916.5663
        19.7609                  1.0726             324.5           8966.4166     9891.3276     -924.9110
        19.8878                  1.0795             331.9           9013.2672    10057.5468    -1044.2796
        20.0000                  1.0856             321.8           8427.4589     9829.2096    -1401.7507
        20.1268                  1.0925             318.3           8548.0197     9751.6692    -1203.6495
        20.2535                  1.0993             326.7           9056.1890     9939.3084     -883.1194
        20.3804                  1.1062             329.3           8891.8534     9997.5708    -1105.7174
        20.5071                  1.1131             340.5           9050.7568    10250.3268    -1199.5700
        20.6340                  1.1200             317.0           8863.9448     9722.5380     -858.5932
        20.7607                  1.1269             317.2           8711.7934     9725.9652    -1014.1718
        20.8875                  1.1338             335.3           8859.1296    10132.9452    -1273.8156
        21.0000                  1.1399             327.1           8941.5002     9950.0184    -1008.5182
        21.1267                  1.1468             317.1           8276.8810     9724.2516    -1447.3706
        21.2534                  1.1536             328.6           8876.1101     9981.7200    -1105.6099
        21.3802                  1.1605             321.2           8598.3657     9816.3576    -1217.9919
        21.5071                  1.1674             327.6           8850.5616     9959.4432    -1108.8816
        21.6339                  1.1743             330.7           8815.1646    10029.7008    -1214.5362
        21.7608                  1.1812             317.1           8870.2911     9723.3948     -853.1037
        21.8875                  1.1881             324.8           9059.3447     9897.3252     -837.9805
        22.0000                  1.1942             321.5           8805.7741     9822.7836    -1017.0095
        22.1271                  1.2010             323.7           8698.8677     9872.4780    -1173.6103
        22.2539                  1.2079             325.5           8743.2257     9913.1760    -1169.9503
        22.3808                  1.2148             334.3           8970.6500    10111.5252    -1140.8752
        22.5077                  1.2217             332.3           9148.3597    10064.8296     -916.4699
        22.6347                  1.2286             318.0           7922.9136     9743.5296    -1820.6160
        22.7615                  1.2355             338.1           8993.5195    10195.9200    -1202.4005
        22.8884                  1.2423             324.8           8780.7536     9897.7536    -1117.0000
        23.0000                  1.2484             323.2           8742.4842     9862.1964    -1119.7122
        23.1267                  1.2553             324.3           8793.7136     9887.0436    -1093.3300
        23.2536                  1.2622             329.0           8970.8078     9990.7164    -1019.9086
        23.3805                  1.2690             312.8           8379.0079     9628.7184    -1249.7105
        23.5075                  1.2759             330.3           8797.6778    10021.1328    -1223.4550
        23.6344                  1.2828             324.3           8688.7835     9885.3300    -1196.5465
        23.7615                  1.2897             324.8           8940.3950     9897.3252     -956.9302
        23.8884                  1.2966             324.8           8806.7755     9896.8968    -1090.1213
        24.0000                  1.3026             333.3           9042.3266    10087.9632    -1045.6366
        24.1268                  1.3095             327.3           8954.9934     9953.0172     -998.0238
        24.2535                  1.3164             324.5           9071.3022     9890.0424     -818.7402
        24.3797                  1.3233             338.1           9331.4858    10195.9200     -864.4342
        24.5065                  1.3302             314.0           8785.6675     9653.9940     -868.3265
        24.6330                  1.3370             328.4           8959.1758     9978.7212    -1019.5454
        24.7598                  1.3439             329.5           9004.7691    10003.9968     -999.2277
        24.8866                  1.3508             329.0           8667.0100     9990.7164    -1323.7064
        25.0000                  1.3570             324.1           8411.6370     9880.6176    -1468.9806
        25.1272                  1.3639             333.7           8940.8006    10096.5312    -1155.7306
        25.2540                  1.3707             326.1           8750.8190     9926.0280    -1175.2090
        25.3808                  1.3776             321.7           8582.7312     9828.3528    -1245.6216
        25.5076                  1.3845             317.3           8582.6090     9729.8208    -1147.2118
        25.6343                  1.3914             325.7           8745.0207     9916.6032    -1171.5825
        25.7612                  1.3983             328.6           8864.8689     9982.5768    -1117.7079
        25.8879                  1.4052             327.7           8767.0209     9962.8704    -1195.8495
        26.0000                  1.4112             336.7           9308.2924    10165.5036     -857.2112
        26.1268                  1.4181             333.5           9125.6956    10092.6756     -966.9800
        26.2535                  1.4250             331.4           8766.1862    10046.4084    -1280.2222
        26.3804                  1.4319             327.3           8837.2504     9954.3024    -1117.0520
        26.5073                  1.4388             328.3           8967.4910     9975.7224    -1008.2314
        26.6341                  1.4457             337.3           9230.2442    10177.4988     -947.2546
        26.7610                  1.4525             333.1           9026.8938    10082.8224    -1055.9286
        26.8879                  1.4594             323.1           8980.0605     9859.6260     -879.5655
        27.0000                  1.4655             332.8           9025.7325    10077.6816    -1051.9491
        27.1268                  1.4724             318.4           8801.5640     9753.3828     -951.8188
        27.2538                  1.4793             336.2           8916.0123    10154.3652    -1238.3529
        27.3807                  1.4862             331.6           9214.7493    10051.1208     -836.3715
        27.5074                  1.4930             331.8           9147.5719    10054.1196     -906.5477
        27.6344                  1.4999             328.6           8880.3187     9983.8620    -1103.5433
        27.7613                  1.5068             338.1           9144.1749    10196.3484    -1052.1735
        27.8881                  1.5137             312.3           8416.8484     9616.7232    -1199.8748
        28.0000                  1.5198             324.6           8975.6373     9892.1844     -916.5471
        28.1267                  1.5267             324.6           8893.3027     9893.8980    -1000.5953
        28.2534                  1.5336             326.2           8766.1923     9929.8836    -1163.6913
        28.3802                  1.5404             321.4           8799.7554     9821.0700    -1021.3146
        28.5071                  1.5473             325.3           8587.3317     9908.8920    -1321.5603
        28.6337                  1.5542             321.8           8827.5115     9830.9232    -1003.4117
        28.7604                  1.5611             315.8           8356.3174     9695.5488    -1339.2314
        28.8872                  1.5680             321.5           8536.5913     9823.6404    -1287.0491
        29.0000                  1.5741             327.5           8913.8747     9958.5864    -1044.7117
        29.1266                  1.5810             329.2           8640.1893     9996.2856    -1356.0963
        29.2540                  1.5879             330.6           9015.4941    10027.1304    -1011.6363
        29.3809                  1.5947             337.2           9311.1904    10176.2136     -865.0232
        29.5080                  1.6016             333.4           9022.3465    10089.6768    -1067.3303
        29.6349                  1.6085             319.0           8506.0450     9767.0916    -1261.0466
        29.7620                  1.6154             330.1           8994.1707    10017.2772    -1023.1065
        29.8888                  1.6223             331.3           9207.0258    10044.2664     -837.2406
        30.0000                  1.6283             311.4           8854.9234     9596.5884     -741.6650
        30.1266                  1.6352             318.2           8610.8588     9748.6704    -1137.8116
        30.2534                  1.6421             327.5           8781.6016     9959.0148    -1177.4132
        30.3805                  1.6490             325.0           8199.7592     9901.6092    -1701.8500
        30.5071                  1.6559             328.5           8521.8139     9980.8632    -1459.0493
        30.6341                  1.6627             328.6           8866.3563     9981.7200    -1115.3637
        30.7609                  1.6696             320.4           8843.0039     9798.3648     -955.3609
        30.8876                  1.6765             329.0           9200.9874     9991.1448     -790.1574
        31.0000                  1.6826             332.9           8865.3067    10078.5384    -1213.2317
        31.1269                  1.6895             321.7           8815.0712     9827.0676    -1011.9964
        31.2537                  1.6964             327.9           9157.0437     9968.0112     -810.9675
        31.3803                  1.7033             315.9           8392.3883     9698.5476    -1306.1593
        31.5074                  1.7101             325.8           8838.3588     9918.7452    -1080.3864
        31.6339                  1.7170             319.9           8536.0657     9786.7980    -1250.7323
        31.7607                  1.7239             319.4           8678.5287     9776.5164    -1097.9877
        31.8875                  1.7308             328.0           8998.9295     9968.8680     -969.9385
        32.0000                  1.7369             327.2           9014.6458     9950.8752     -936.2294
        32.1271                  1.7438             321.0           8586.8146     9812.9304    -1226.1158
        32.2540                  1.7507             327.3           8606.8096     9953.4456    -1346.6360
        32.3812                  1.7576             327.2           8817.8834     9951.7320    -1133.8486
        32.5083                  1.7645             309.9           8658.5494     9563.1732     -904.6238
        32.6351                  1.7713             331.7           8933.5560    10053.2628    -1119.7068
        32.7620                  1.7782             330.8           8507.7365    10031.4144    -1523.6779
        32.8887                  1.7851             321.3           8470.8135     9818.4996    -1347.6861
        33.0000                  1.7911             320.7           8711.7977     9804.3624    -1092.5647
        33.1266                  1.7980             331.5           8762.4878    10048.5504    -1286.0626
        33.2536                  1.8049             321.8           8451.8063     9829.2096    -1377.4033
        33.3805                  1.8118             333.0           8846.2521    10080.6804    -1234.4283
        33.5073                  1.8187             324.1           8513.5251     9881.4744    -1367.9493
        33.6342                  1.8256             316.0           8257.8814     9700.6896    -1442.8082
        33.7609                  1.8324             322.9           8359.7413     9855.3420    -1495.6007
        33.8874                  1.8393             324.2           8205.1327     9884.9016    -1679.7689
        34.0000                  1.8454             321.0           8260.6339     9812.9304    -1552.2965
        34.1266                  1.8523             329.4           8388.1268    10000.5696    -1612.4428
        34.2535                  1.8592             322.2           8472.5176     9838.6344    -1366.1168
        34.3804                  1.8661             326.6           8817.9745     9937.1664    -1119.1919
        34.5073                  1.8730             326.7           8617.3917     9939.7368    -1322.3451
        34.6341                  1.8799             329.4           8450.9582    10000.5696    -1549.6114
        34.7607                  1.8867             320.9           8435.5529     9810.7884    -1375.2355
        34.8876                  1.8936             325.1           8581.9151     9903.3228    -1321.4077
        35.0000                  1.8997             329.1           8684.9708     9994.5720    -1309.6012
        35.1267                  1.9066             321.7           8545.2731     9827.9244    -1282.6513
        35.2534                  1.9135             326.3           8559.2720     9931.5972    -1372.3252
        35.3800                  1.9204             322.5           8685.2031     9845.4888    -1160.2857
        35.5068                  1.9273             325.2           8377.8633     9906.7500    -1528.8867
        35.6334                  1.9341             321.5           8772.4492     9822.7836    -1050.3344
        35.7605                  1.9410             333.6           8672.9207    10093.9608    -1421.0401
        35.8872                  1.9479             326.7           8473.1414     9941.0220    -1467.8806
        36.0000                  1.9540             323.2           8104.4588     9860.9112    -1756.4524
        36.1268                  1.9609             326.0           8552.2119     9924.3144    -1372.1025
        36.2538                  1.9678             334.1           8770.5368    10106.8128    -1336.2760
        36.3809                  1.9747             330.3           8791.1147    10021.5612    -1230.4465
        36.5076                  1.9816             330.3           8519.4530    10021.5612    -1502.1082
        36.6345                  1.9885             321.0           8549.8940     9812.5020    -1262.6080
        36.7613                  1.9954             330.8           8421.4914    10031.4144    -1609.9230
        36.8881                  2.0022             320.9           8216.6080     9809.0748    -1592.4668
        37.0000                  2.0083             318.0           8262.3698     9745.6716    -1483.3018
        37.1268                  2.0152             322.1           8413.2916     9836.4924    -1423.2008
        37.2536                  2.0221             327.1           8270.0156     9949.1616    -1679.1460
        37.3803                  2.0290             328.0           8497.7693     9969.2964    -1471.5271
        37.5071                  2.0359             329.0           8447.9198     9990.7164    -1542.7966
        37.6337                  2.0427             324.5           8442.9310     9890.4708    -1447.5398
        37.7604                  2.0496             322.0           8484.8064     9833.9220    -1349.1156
        37.8873                  2.0565             329.3           8526.7540     9998.8560    -1472.1020
        38.0000                  2.0626             330.7           8340.1449    10029.2724    -1689.1275
        38.1264                  2.0695             331.8           8622.6490    10054.5480    -1431.8990
        38.2535                  2.0764             331.4           8502.4118    10045.9800    -1543.5682
        38.3802                  2.0833             321.8           8380.7232     9830.4948    -1449.7716
        38.5073                  2.0902             319.3           8145.0547     9773.0892    -1628.0345
        38.6345                  2.0970             306.9           7742.7330     9495.4860    -1752.7530
        38.7613                  2.1039             320.4           7923.2959     9799.2216    -1875.9257
        38.8882                  2.1108             328.1           8119.0602     9972.2952    -1853.2350
        39.0000                  2.1169             330.4           8277.5867    10024.1316    -1746.5449
        39.1269                  2.1238             321.9           8360.1272     9831.7800    -1471.6528
        39.2537                  2.1306             317.2           8414.3594     9727.6788    -1313.3194
        39.3803                  2.1375             321.0           8294.8687     9811.6452    -1516.7765
        39.5074                  2.1444             315.6           8036.3486     9690.4080    -1654.0594
        39.6344                  2.1513             341.6           8542.8263    10274.3172    -1731.4909
        39.7614                  2.1582             334.2           8617.9423    10108.9548    -1491.0125
        39.8884                  2.1651             314.8           8018.0745     9672.4152    -1654.3407
        40.0000                  2.1711             325.8           8025.1434     9919.1736    -1894.0302
        40.1269                  2.1780             321.5           8054.3327     9822.7836    -1768.4509
        40.2535                  2.1849             326.6           8253.7545     9938.0232    -1684.2687
        40.3800                  2.1918             316.6           8106.5409     9712.6848    -1606.1439
        40.5069                  2.1987             325.1           8442.8962     9904.6080    -1461.7118
        40.6337                  2.2056             323.9           8484.4252     9877.1904    -1392.7652
        40.7608                  2.2124             311.6           8444.9763     9601.7292    -1156.7529
        40.8875                  2.2193             316.1           8674.8362     9702.8316    -1027.9954
        41.0000                  2.2254             322.5           8727.5623     9845.0604    -1117.4981
        41.1267                  2.2323             321.5           8662.4193     9823.6404    -1161.2211
        41.2535                  2.2392             313.5           8538.1953     9644.5692    -1106.3739
        41.3803                  2.2461             329.7           8811.4485    10006.9956    -1195.5471
        41.5071                  2.2530             320.2           8943.3006     9794.0808     -850.7802
        41.6338                  2.2599             325.8           8816.3138     9919.1736    -1102.8598
        41.7611                  2.2667             325.7           8596.4402     9917.8884    -1321.4482
        41.8880                  2.2736             316.5           8388.6973     9710.5428    -1321.8455
        42.0000                  2.2797             335.9           8394.9855    10146.6540    -1751.6685
        42.1270                  2.2866             322.2           8593.8218     9839.0628    -1245.2410
        42.2539                  2.2935             330.1           8687.4238    10016.4204    -1328.9966
        42.3807                  2.3004             326.3           8772.7171     9931.5972    -1158.8801
        42.5076                  2.3072             336.3           8909.4142    10154.7936    -1245.3794
        42.6345                  2.3141             323.8           8694.9161     9874.6200    -1179.7039
        42.7614                  2.3210             317.2           8340.9879     9727.2504    -1386.2625
        42.8883                  2.3279             317.8           8842.0803     9739.2456     -897.1653
        43.0000                  2.3340             314.4           8463.1992     9663.8472    -1200.6480
        43.1268                  2.3408             332.0           8698.7963    10059.6888    -1360.8925
        43.2537                  2.3477             330.5           8713.2435    10025.4168    -1312.1733
        43.3809                  2.3546             332.9           8904.7625    10080.2520    -1175.4895
        43.5077                  2.3615             324.4           8610.7785     9887.9004    -1277.1219
        43.6343                  2.3684             319.6           8438.1315     9781.2288    -1343.0973
        43.7613                  2.3753             311.0           8764.4479     9588.4488     -824.0009
        43.8883                  2.3821             323.8           8892.9340     9875.9052     -982.9712
        44.0000                  2.3882             328.9           9037.7910     9990.2880     -952.4970
        44.1265                  2.3951             321.7           8707.8416     9828.7812    -1120.9396
        44.2533                  2.4020             314.2           8691.6414     9659.9916     -968.3502
        44.3803                  2.4089             327.5           8973.5959     9957.3012     -983.7053
        44.5070                  2.4157             328.1           8874.2044     9971.0100    -1096.8056
        44.6341                  2.4226             328.1           8698.0541     9971.0100    -1272.9559
        44.7608                  2.4295             333.6           8876.1554    10095.6744    -1219.5190
        44.8876                  2.4364             321.2           8734.8894     9817.2144    -1082.3250
        45.0000                  2.4425             331.9           9105.8963    10056.2616     -950.3653
        45.1269                  2.4494             308.6           8789.1337     9532.7568     -743.6231
        45.2533                  2.4562             317.3           8842.3550     9728.5356     -886.1806
        45.3799                  2.4631             319.3           8726.2420     9773.9460    -1047.7040
        45.5068                  2.4700             325.9           8720.1344     9922.1724    -1202.0380
        45.6335                  2.4769             326.7           8899.2181     9940.1652    -1040.9471
        45.7602                  2.4838             338.1           8927.6163    10195.0632    -1267.4469
        45.8870                  2.4907             318.7           8765.0928     9760.2372     -995.1444
        46.0000                  2.4968             318.5           8761.8725     9755.0964     -993.2239
        46.1269                  2.5037             318.3           8657.4571     9750.3840    -1092.9269
        46.2537                  2.5106             322.7           8984.6906     9850.2012     -865.5106
        46.3805                  2.5174             334.7           8992.2108    10119.2364    -1127.0256
        46.5072                  2.5243             334.0           9294.1992    10105.0992     -810.9000
        46.6341                  2.5312             324.9           9120.5981     9898.6104     -778.0123
        46.7607                  2.5381             333.8           8988.8321    10099.5300    -1110.6979
        46.8878                  2.5450             328.2           8952.8753     9973.5804    -1020.7051
        47.0000                  2.5511             321.4           8474.8378     9821.0700    -1346.2322
        47.1269                  2.5580             334.8           9130.3691    10122.6636     -992.2945
        47.2538                  2.5648             342.6           9330.3799    10297.0224     -966.6425
        47.3803                  2.5717             323.3           8809.0493     9864.7668    -1055.7175
        47.5072                  2.5786             330.7           8623.7342    10030.1292    -1406.3950
        47.6339                  2.5855             318.9           8567.7789     9764.0928    -1196.3139
        47.7603                  2.5924             319.8           8678.3529     9784.6560    -1106.3031
        47.8870                  2.5993             328.6           8901.9672     9982.1484    -1080.1812
        48.0000                  2.6054             323.3           8764.7477     9863.4816    -1098.7339
        48.1267                  2.6123             321.8           8515.3084     9830.0664    -1314.7580
        48.2537                  2.6191             307.5           8436.7877     9509.6232    -1072.8355
        48.3806                  2.6260             324.9           8539.3946     9900.3240    -1360.9294
        48.5075                  2.6329             331.5           9084.1755    10047.6936     -963.5181
        48.6344                  2.6398             332.3           8691.1756    10066.5432    -1375.3676
        48.7615                  2.6467             320.2           8421.2525     9794.9376    -1373.6851
        48.8884                  2.6536             321.0           8810.5789     9811.6452    -1001.0663
        49.0000                  2.6596             324.7           9067.0477     9895.1832     -828.1355
        49.1267                  2.6665             335.0           9210.3650    10126.5192     -916.1542
        49.2536                  2.6734             324.6           8974.7537     9893.8980     -919.1443
        49.3803                  2.6803             316.2           8548.1966     9703.2600    -1155.0634
        49.5072                  2.6872             319.0           8581.7604     9766.2348    -1184.4744
        49.6339                  2.6940             312.2           8796.7763     9613.2960     -816.5197
        49.7604                  2.7009             327.5           9108.9362     9959.0148     -850.0786
        49.8872                  2.7078             325.2           8762.8772     9906.7500    -1143.8728
