     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         2.4467                  0.1308             340.9           6021.3629     7241.5728    -1220.2099
         2.5362                  0.1356             334.8           5884.0785     7144.2000    -1260.1215
         2.6254                  0.1404             324.2           5766.4125     6976.3680    -1209.9555
         2.7148                  0.1452             337.2           5975.3959     7182.9072    -1207.5113
         2.8040                  0.1499             327.8           5827.7214     7034.7312    -1207.0098
         2.8934                  0.1547             321.6           6019.7884     6936.1488     -916.3604
         2.9827                  0.1595             340.3           6256.9029     7232.5008     -975.5979
         3.0000                  0.1604             333.2           6259.4919     7120.3104     -860.8185
         3.0896                  0.1766             338.9           6254.2889     7210.1232     -955.8343
         3.1788                  0.1817             315.3           5854.2838     6835.4496     -981.1658
         3.2678                  0.1868             326.2           5905.1383     7009.0272    -1103.8889
         3.3572                  0.1919             331.7           5814.1298     7095.8160    -1281.6862
         3.4464                  0.1970             328.1           6247.4051     7039.2672     -791.8621
         3.5356                  0.2021             332.1           6348.9654     7102.4688     -753.5034
         3.6247                  0.2072             315.3           5984.2882     6836.0544     -851.7662
         3.7142                  0.2123             328.0           6139.2485     7037.4528     -898.2043
         3.8034                  0.2175             326.1           6260.4775     7007.5152     -747.0377
         3.8927                  0.2226             331.6           5482.2999     7094.3040    -1612.0041
         3.9823                  0.2277             319.5           5705.1510     6901.9776    -1196.8266
         4.0000                  0.2287             328.6           5812.7780     7046.5248    -1233.7468
         4.0894                  0.2525             325.5           6132.6080     6997.8384     -865.2304
         4.1786                  0.2580             321.9           5727.8418     6940.6848    -1212.8430
         4.2680                  0.2635             323.8           5855.9988     6971.2272    -1115.2284
         4.3572                  0.2691             322.5           5650.0972     6949.1520    -1299.0548
         4.4465                  0.2746             326.2           5848.9714     7008.1200    -1159.1486
         4.5359                  0.2801             321.9           5896.2900     6940.6848    -1044.3948
         4.6251                  0.2856             333.2           6081.6156     7119.1008    -1037.4852
         4.7143                  0.2911             323.1           6165.8185     6959.7360     -793.9175
         4.8034                  0.2966             321.3           5601.0922     6930.7056    -1329.6134
         4.8926                  0.3022             319.5           6024.6797     6901.9776     -877.2979
         4.9820                  0.3077             328.5           5916.5698     7044.4080    -1127.8382
         5.0000                  0.3088             327.9           6236.6905     7035.6384     -798.9479
         5.0891                  0.3253             338.9           6526.6431     7209.8208     -683.1777
         5.1783                  0.3310             319.4           6038.1843     6900.1632     -861.9789
         5.2676                  0.3367             333.5           6004.4343     7124.5440    -1120.1097
         5.3571                  0.3425             330.9           5973.5418     7082.5104    -1108.9686
         5.4465                  0.3482             331.8           5895.0573     7097.9328    -1202.8755
         5.5358                  0.3539             335.7           5910.4864     7159.3200    -1248.8336
         5.6252                  0.3596             322.1           6112.1738     6943.4064     -831.2326
         5.7146                  0.3653             316.8           5920.8577     6859.3392     -938.4815
         5.8038                  0.3710             327.8           6195.4249     7033.8240     -838.3991
         5.8932                  0.3767             340.4           6294.0622     7233.1056     -939.0434
         5.9823                  0.3824             325.1           6080.1387     6991.1856     -911.0469
         6.0000                  0.3836             343.9           6283.5048     7288.7472    -1005.2424
         6.0891                  0.4040             318.6           5936.5367     6888.3696     -951.8329
         6.1783                  0.4099             314.5           5766.7496     6823.3536    -1056.6040
         6.2676                  0.4158             325.0           5901.9014     6990.2784    -1088.3770
         6.3570                  0.4217             325.1           5886.1395     6990.5808    -1104.4413
         6.4461                  0.4277             321.2           6144.8799     6930.1008     -785.2209
         6.5356                  0.4336             327.6           5958.2087     7031.1024    -1072.8937
         6.6252                  0.4395             344.6           6132.3594     7299.6336    -1167.2742
         6.7147                  0.4454             314.2           5843.2107     6817.9104     -974.6997
         6.8038                  0.4514             333.5           6377.9403     7123.9392     -745.9989
         6.8931                  0.4573             323.9           5922.6880     6972.4368    -1049.7488
         6.9824                  0.4632             320.6           5973.0484     6919.8192     -946.7708
         7.0000                  0.4644             330.9           5756.3202     7082.8128    -1326.4926
         7.0893                  0.4895             349.2           6144.1292     7373.4192    -1229.2900
         7.1787                  0.4957             320.6           5275.3968     6919.5168    -1644.1200
         7.2682                  0.5018             336.4           5525.4267     7170.5088    -1645.0821
         7.3577                  0.5080             337.4           5828.2918     7185.9312    -1357.6394
         7.4469                  0.5142             320.3           5705.8045     6915.2832    -1209.4787
         7.5361                  0.5203             305.6           5696.0476     6681.5280     -985.4804
         7.6256                  0.5265             314.2           5875.8136     6818.2128     -942.3992
         7.7147                  0.5327             323.2           5832.8695     6960.6432    -1127.7737
         7.8040                  0.5388             320.9           5878.6854     6925.2624    -1046.5770
         7.8935                  0.5450             335.9           5896.9103     7162.0416    -1265.1313
         7.9830                  0.5512             326.8           5840.9439     7018.0992    -1177.1553
         8.0000                  0.5523             333.5           6088.3815     7123.6368    -1035.2553
         8.0893                  0.5833             336.5           6174.1837     7172.6256     -998.4419
         8.1786                  0.5898             323.4           6090.1273     6964.8768     -874.7495
         8.2680                  0.5962             318.3           5910.6077     6882.9264     -972.3187
         8.3574                  0.6027             317.5           5860.7649     6870.5280    -1009.7631
         8.4467                  0.6091             309.9           5732.9309     6749.8704    -1016.9395
         8.5359                  0.6156             317.5           5824.8218     6870.5280    -1045.7062
         8.6254                  0.6220             330.8           6111.3546     7081.3008     -969.9462
         8.7146                  0.6284             332.1           6037.7054     7101.8640    -1064.1586
         8.8038                  0.6349             332.5           5988.4226     7108.5168    -1120.0942
         8.8931                  0.6413             342.9           6513.0258     7273.3248     -760.2990
         8.9823                  0.6478             310.4           5651.5687     6758.6400    -1107.0713
         9.0000                  0.6490             315.2           5718.0363     6834.5424    -1116.5061
         9.0892                  0.7005             312.4           5815.8414     6789.4848     -973.6434
         9.1783                  0.7074             323.0           5755.7684     6957.3168    -1201.5484
         9.2678                  0.7143             333.1           6390.6737     7117.8912     -727.2175
         9.3572                  0.7212             326.7           6189.9668     7017.1920     -827.2252
         9.4465                  0.7281             327.7           6096.5237     7031.7072     -935.1835
         9.5358                  0.7350             320.6           6096.6568     6919.5168     -822.8600
         9.6251                  0.7418             327.4           6248.9093     7027.7760     -778.8667
         9.7142                  0.7487             327.5           6144.4248     7029.5904     -885.1656
         9.8033                  0.7556             338.7           6430.1201     7206.7968     -776.6767
         9.8927                  0.7625             330.9           5999.0235     7082.5104    -1083.4869
         9.9819                  0.7694             315.9           5786.9784     6844.5216    -1057.5432
        10.0000                  0.7708             319.7           5920.2976     6906.2112     -985.9136
        10.0892                  0.7777             328.8           5905.4992     7050.1536    -1144.6544
        10.1784                  0.7845             327.7           5768.5037     7031.7072    -1263.2035
        10.2678                  0.7914             332.2           5947.6659     7103.6784    -1156.0125
        10.3570                  0.7983             320.7           6023.3236     6921.9360     -898.6124
        10.4464                  0.8052             317.1           5412.8996     6864.7824    -1451.8828
        10.5359                  0.8121             337.2           6218.1532     7182.6048     -964.4516
        10.6251                  0.8190             324.6           5942.1714     6983.0208    -1040.8494
        10.7145                  0.8258             328.8           5969.3827     7050.4560    -1081.0733
        10.8040                  0.8327             330.5           5921.5435     7077.3696    -1155.8261
        10.8936                  0.8396             320.4           5469.2684     6916.7952    -1447.5268
        10.9831                  0.8465             333.8           5389.5526     7129.0800    -1739.5274
        11.0000                  0.8478             322.8           5686.3822     6953.9904    -1267.6082
        11.0893                  0.8547             318.8           5871.3027     6891.3936    -1020.0909
        11.1786                  0.8616             313.0           5301.4728     6799.7664    -1498.2936
        11.2681                  0.8684             322.8           5495.4311     6954.5952    -1459.1641
        11.3573                  0.8753             332.7           5660.1882     7111.5408    -1451.3526
        11.4466                  0.8822             323.8           5765.1386     6971.2272    -1206.0886
        11.5358                  0.8891             328.2           5904.0212     7040.1744    -1136.1532
        11.6250                  0.8960             325.4           6139.6933     6995.7216     -856.0283
        11.7144                  0.9029             316.7           5785.4394     6858.1296    -1072.6902
        11.8036                  0.9098             319.6           5743.6064     6903.4896    -1159.8832
        11.8931                  0.9166             312.0           5609.4339     6783.4368    -1174.0029
        11.9826                  0.9235             333.4           6066.5989     7123.3344    -1056.7355
        12.0000                  0.9249             325.1           5927.9201     6991.4880    -1063.5679
        12.0892                  0.9317             317.5           5986.8963     6870.8304     -883.9341
        12.1785                  0.9386             322.2           5953.7585     6944.6160     -990.8575
        12.2679                  0.9455             314.0           5958.5293     6814.8864     -856.3571
        12.3572                  0.9524             311.2           5471.8392     6771.0384    -1299.1992
        12.4465                  0.9593             327.8           5777.9418     7034.1264    -1256.1846
        12.5360                  0.9662             328.8           5700.8843     7049.8512    -1348.9669
        12.6255                  0.9730             310.8           5400.3031     6764.9904    -1364.6873
        12.7148                  0.9799             317.5           5530.7887     6870.8304    -1340.0417
        12.8041                  0.9868             327.7           5857.1787     7032.9168    -1175.7381
        12.8935                  0.9937             324.9           5911.8037     6987.8592    -1076.0555
        12.9827                  1.0006             326.7           6036.8630     7017.1920     -980.3290
        13.0000                  1.0019             323.6           5887.4750     6967.5984    -1080.1234
        13.0893                  1.0088             343.8           6365.4742     7287.5376     -922.0634
        13.1784                  1.0157             332.6           5838.7280     7110.3312    -1271.6032
        13.2676                  1.0226             323.9           5766.5766     6972.7392    -1206.1626
        13.3568                  1.0294             337.0           6117.6311     7179.5808    -1061.9497
        13.4460                  1.0363             328.6           5872.5717     7047.1296    -1174.5579
        13.5352                  1.0432             335.6           6238.1831     7158.4128     -920.2297
        13.6245                  1.0501             348.9           6475.2858     7368.2784     -892.9926
        13.7136                  1.0570             305.3           5787.9239     6676.9920     -889.0681
        13.8028                  1.0639             314.2           5997.5948     6818.5152     -820.9204
        13.8919                  1.0707             313.7           5615.9723     6810.9552    -1194.9829
        13.9810                  1.0776             319.4           5990.2056     6901.0704     -910.8648
        14.0000                  1.0791             322.2           5886.3466     6945.8256    -1059.4790
        14.0894                  1.0860             329.5           5970.8414     7061.0400    -1090.1986
        14.1787                  1.0929             321.9           6164.4076     6940.9872     -776.5796
        14.2679                  1.0997             332.3           6135.5467     7104.8880     -969.3413
        14.3572                  1.1066             327.6           5810.6161     7030.4976    -1219.8815
        14.4466                  1.1135             328.0           6013.9890     7037.7552    -1023.7662
        14.5359                  1.1204             330.6           5890.4319     7077.9744    -1187.5425
        14.6252                  1.1273             334.3           6373.9682     7136.3376     -762.3694
        14.7144                  1.1342             316.9           5932.1655     6861.7584     -929.5929
        14.8034                  1.1411             321.5           5905.9281     6933.4272    -1027.4991
        14.8926                  1.1479             333.0           6412.1312     7116.0768     -703.9456
        14.9818                  1.1548             323.0           6162.9205     6957.6192     -794.6987
        15.0000                  1.1562             325.9           6027.7101     7003.5840     -975.8739
        15.0892                  1.1631             321.6           5894.8395     6936.1488    -1041.3093
        15.1784                  1.1700             338.2           6325.9385     7198.6320     -872.6935
        15.2676                  1.1769             323.0           5715.7208     6958.2240    -1242.5032
        15.3569                  1.1838             329.2           6306.3070     7056.5040     -750.1970
        15.4459                  1.1906             329.4           6246.0870     7058.9232     -812.8362
        15.5354                  1.1975             326.8           6019.7058     7018.4016     -998.6958
        15.6246                  1.2044             320.3           6047.3102     6914.6784     -867.3682
        15.7139                  1.2113             328.2           5851.8310     7039.8720    -1188.0410
        15.8034                  1.2182             329.1           5893.1167     7054.6896    -1161.5729
        15.8929                  1.2251             331.1           5692.7832     7087.0464    -1394.2632
        15.9826                  1.2319             322.7           5707.6809     6952.7808    -1245.0999
        16.0000                  1.2333             320.4           5797.9011     6917.0976    -1119.1965
        16.0895                  1.2402             308.5           5589.3209     6728.4000    -1139.0791
        16.1786                  1.2471             331.4           6037.2548     7090.9776    -1053.7228
        16.2679                  1.2539             306.8           5532.9680     6701.4864    -1168.5184
        16.3573                  1.2608             318.8           5684.0745     6890.4864    -1206.4119
        16.4468                  1.2677             327.4           5894.2603     7026.8688    -1132.6085
        16.5361                  1.2746             320.3           5953.2461     6914.9808     -961.7347
        16.6254                  1.2815             317.7           5900.1390     6873.5520     -973.4130
        16.7147                  1.2884             321.4           5773.1408     6932.2176    -1159.0768
        16.8040                  1.2952             309.8           5658.9299     6748.6608    -1089.7309
        16.8931                  1.3021             333.9           5964.3072     7129.9872    -1165.6800
        16.9824                  1.3090             319.4           5965.1610     6900.4656     -935.3046
        17.0000                  1.3104             319.0           6041.0401     6894.1152     -853.0751
        17.0893                  1.3172             321.2           5864.6592     6929.1936    -1064.5344
        17.1786                  1.3241             332.4           5741.7105     7107.0048    -1365.2943
        17.2680                  1.3310             316.9           5725.2919     6861.1536    -1135.8617
        17.3574                  1.3379             334.2           5950.4460     7134.8256    -1184.3796
        17.4469                  1.3448             340.5           6255.6981     7234.6176     -978.9195
        17.5362                  1.3517             321.4           5921.5675     6932.8224    -1011.2549
        17.6254                  1.3585             321.0           6037.6562     6926.7744     -889.1182
        17.7148                  1.3654             329.8           6225.9371     7065.2736     -839.3365
        17.8040                  1.3723             332.3           6157.6958     7104.5856     -946.8898
        17.8933                  1.3792             338.8           5920.0053     7208.9136    -1288.9083
        17.9826                  1.3861             324.6           5918.4364     6983.0208    -1064.5844
        18.0000                  1.3874             332.6           6094.7922     7109.4240    -1014.6318
        18.0892                  1.3943             332.4           5840.7865     7107.6096    -1266.8231
        18.1784                  1.4012             317.4           5826.2751     6868.4112    -1042.1361
        18.2679                  1.4081             331.6           5652.7387     7094.0016    -1441.2629
        18.3572                  1.4150             308.8           5796.5818     6732.9360     -936.3542
        18.4464                  1.4218             336.3           6173.0341     7168.0896     -995.0555
        18.5357                  1.4287             324.9           6127.5903     6988.4640     -860.8737
        18.6250                  1.4356             316.9           5780.9351     6861.7584    -1080.8233
        18.7145                  1.4425             324.0           6182.4316     6973.9488     -791.5172
        18.8038                  1.4494             325.9           5938.6394     7004.4912    -1065.8518
        18.8930                  1.4563             326.3           6052.3514     7010.8416     -958.4902
        18.9823                  1.4631             331.8           6041.6715     7097.0256    -1055.3541
        19.0000                  1.4645             326.2           6022.8184     7008.4224     -985.6040
        19.0892                  1.4714             322.1           6136.4571     6944.3136     -807.8565
        19.1785                  1.4783             317.0           5858.9322     6863.2704    -1004.3382
        19.2677                  1.4852             322.7           5972.1783     6952.4784     -980.3001
        19.3571                  1.4921             342.9           6273.8854     7272.7200     -998.8346
        19.4463                  1.4989             321.2           5962.3285     6928.5888     -966.2603
        19.5357                  1.5058             333.6           5946.7745     7125.4512    -1178.6767
        19.6252                  1.5127             329.6           5959.6119     7063.1568    -1103.5449
        19.7147                  1.5196             326.8           6147.3809     7017.7968     -870.4159
        19.8041                  1.5265             330.6           6012.5447     7077.9744    -1065.4297
        19.8937                  1.5334             333.1           5891.8888     7117.2864    -1225.3976
        19.9831                  1.5402             327.5           5407.7886     7029.8928    -1622.1042
        20.0000                  1.5415             341.8           5337.9896     7255.1808    -1917.1912
        20.0893                  1.5484             320.0           5432.7533     6909.8400    -1477.0867
        20.1787                  1.5553             319.6           5621.3680     6903.7920    -1282.4240
        20.2679                  1.5622             332.1           5922.1231     7102.4688    -1180.3457
        20.3573                  1.5691             323.1           5289.0482     6958.8288    -1669.7806
        20.4468                  1.5760             335.0           5855.0104     7148.7360    -1293.7256
        20.5365                  1.5828             331.1           5558.3924     7085.5344    -1527.1420
        20.6258                  1.5897             312.3           5449.6667     6788.2752    -1338.6085
        20.7153                  1.5966             319.3           5458.9082     6898.6512    -1439.7430
        20.8048                  1.6035             337.2           5981.1477     7182.6048    -1201.4571
        20.8940                  1.6104             326.9           5994.8946     7019.6112    -1024.7166
        20.9832                  1.6173             320.1           5989.2127     6911.9568     -922.7441
        21.0000                  1.6186             320.0           5949.1964     6910.1424     -960.9460
        21.0893                  1.6254             325.1           6053.2466     6991.1856     -937.9390
        21.1784                  1.6323             327.5           6024.0281     7028.9856    -1004.9575
        21.2676                  1.6392             317.7           5826.7363     6873.8544    -1047.1181
        21.3565                  1.6461             325.1           6002.5827     6990.8832     -988.3005
        21.4457                  1.6530             327.8           5991.4968     7033.8240    -1042.3272
        21.5349                  1.6599             332.7           6217.6301     7111.5408     -893.9107
        21.6243                  1.6667             332.7           5772.4591     7112.4480    -1339.9889
        21.7140                  1.6736             322.1           5531.1410     6943.4064    -1412.2654
        21.8032                  1.6805             326.8           5808.7710     7017.7968    -1209.0258
        21.8927                  1.6874             329.4           5817.5322     7059.8304    -1242.2982
        21.9819                  1.6943             313.9           5926.7199     6814.2816     -887.5617
        22.0000                  1.6957             337.9           6255.6795     7194.7008     -939.0213
        22.0893                  1.7026             315.8           5954.8985     6843.9168     -889.0183
        22.1785                  1.7094             318.7           5917.8123     6888.9744     -971.1621
        22.2677                  1.7163             330.9           6046.4051     7082.8128    -1036.4077
        22.3570                  1.7232             319.4           5984.4678     6900.1632     -915.6954
        22.4463                  1.7301             329.3           6030.4756     7057.4112    -1026.9356
        22.5356                  1.7370             338.0           6126.1670     7195.6080    -1069.4410
        22.6249                  1.7439             331.9           6063.7086     7098.8400    -1035.1314
        22.7144                  1.7507             329.0           5702.7336     7052.2704    -1349.5368
        22.8038                  1.7576             323.8           5704.2317     6970.3200    -1266.0883
        22.8931                  1.7645             329.8           5989.9300     7065.5760    -1075.6460
        22.9824                  1.7714             343.6           6225.1374     7285.1184    -1059.9810
        23.0000                  1.7727             310.4           5535.7305     6758.6400    -1222.9095
        23.0894                  1.7796             318.1           5963.4936     6880.2048     -916.7112
        23.1787                  1.7865             317.5           6073.1024     6870.2256     -797.1232
        23.2681                  1.7934             321.2           6028.4741     6930.1008     -901.6267
        23.3572                  1.8003             319.8           5810.3348     6906.8160    -1096.4812
        23.4464                  1.8072             333.4           5895.3838     7122.7296    -1227.3458
        23.5359                  1.8140             334.8           6181.8980     7145.7120     -963.8140
        23.6252                  1.8209             310.6           5640.0051     6760.4544    -1120.4493
        23.7145                  1.8278             319.5           6059.5823     6902.5824     -843.0001
        23.8038                  1.8347             331.3           6127.0200     7088.8608     -961.8408
        23.8931                  1.8416             325.1           6093.0267     6991.4880     -898.4613
        23.9823                  1.8485             321.6           5864.0517     6935.5440    -1071.4923
        24.0000                  1.8498             316.8           5768.8701     6860.2464    -1091.3763
        24.0895                  1.8567             338.6           5938.2169     7204.6800    -1266.4631
        24.1788                  1.8636             313.7           5939.6109     6810.0480     -870.4371
        24.2681                  1.8705             318.7           6017.8771     6888.9744     -871.0973
        24.3574                  1.8774             320.5           5999.3457     6917.7024     -918.3567
        24.4466                  1.8842             320.3           6027.1096     6914.9808     -887.8712
        24.5359                  1.8911             330.3           6187.0843     7072.8336     -885.7493
        24.6251                  1.8980             321.1           5976.5296     6927.0768     -950.5472
        24.7144                  1.9049             337.3           6019.1495     7185.3264    -1166.1769
        24.8038                  1.9118             314.8           5747.1083     6827.2848    -1080.1765
        24.8930                  1.9187             323.3           5699.0898     6962.4576    -1263.3678
        24.9821                  1.9255             319.0           5670.4480     6895.0224    -1224.5744
        25.0000                  1.9269             322.9           5875.6287     6956.1072    -1080.4785
        25.0894                  1.9338             324.3           5630.4631     6978.1824    -1347.7193
        25.1789                  1.9407             322.5           5914.4367     6949.7568    -1035.3201
        25.2683                  1.9476             326.3           5970.1216     7009.6320    -1039.5104
        25.3575                  1.9545             332.1           6090.3539     7102.4688    -1012.1149
        25.4469                  1.9613             329.6           6005.0084     7062.8544    -1057.8460
        25.5365                  1.9682             331.1           6330.4064     7086.1392     -755.7328
        25.6257                  1.9751             334.5           5938.7192     7140.5712    -1201.8520
        25.7150                  1.9820             342.3           6370.8541     7263.6480     -892.7939
        25.8044                  1.9889             321.0           5812.9389     6926.7744    -1113.8355
        25.8936                  1.9958             321.6           5846.3196     6935.5440    -1089.2244
        25.9829                  2.0026             332.3           6092.9804     7104.5856    -1011.6052
        26.0000                  2.0040             328.4           5895.3884     7044.1056    -1148.7172
        26.0893                  2.0108             323.7           6120.3049     6969.1104     -848.8055
        26.1785                  2.0177             323.8           6110.3915     6970.3200     -859.9285
        26.2680                  2.0246             320.0           5767.5472     6909.8400    -1142.2928
        26.3573                  2.0315             318.0           5633.7746     6877.7856    -1244.0110
        26.4467                  2.0384             319.1           5560.9155     6896.5344    -1335.6189
        26.5360                  2.0453             324.0           5738.2374     6973.0416    -1234.8042
        26.6255                  2.0521             328.8           5669.2348     7049.5488    -1380.3140
        26.7152                  2.0590             322.2           5923.1788     6945.2208    -1022.0420
        26.8046                  2.0659             306.6           5453.2944     6698.4624    -1245.1680
        26.8938                  2.0728             326.0           5736.0033     7005.0960    -1269.0927
        26.9833                  2.0797             327.1           5464.0161     7022.9376    -1558.9215
        27.0000                  2.0810             312.7           5463.9586     6794.9280    -1330.9694
        27.0896                  2.0878             314.6           5329.5173     6824.2608    -1494.7435
        27.1791                  2.0947             335.7           6216.3640     7159.3200     -942.9560
        27.2683                  2.1016             327.5           6014.3649     7029.8928    -1015.5279
        27.3578                  2.1085             318.6           6010.7000     6888.3696     -877.6696
        27.4473                  2.1154             321.3           6039.7933     6931.3104     -891.5171
        27.5366                  2.1223             321.4           6189.1842     6932.2176     -743.0334
        27.6259                  2.1292             326.6           6043.5091     7015.0752     -971.5661
        27.7151                  2.1360             324.2           6119.8207     6977.2752     -857.4545
        27.8042                  2.1429             319.4           5802.4904     6900.7680    -1098.2776
        27.8934                  2.1498             334.6           6360.7724     7141.4784     -780.7060
        27.9827                  2.1567             322.1           5922.0464     6944.3136    -1022.2672
        28.0000                  2.1580             329.8           6094.4036     7064.9712     -970.5676
        28.0893                  2.1649             325.4           6221.1488     6995.1168     -773.9680
        28.1785                  2.1718             307.3           5712.5197     6708.4416     -995.9219
        28.2677                  2.1787             322.7           5686.3826     6953.6880    -1267.3054
        28.3572                  2.1856             324.1           5722.8166     6975.4608    -1252.6442
        28.4467                  2.1924             333.7           5805.9162     7127.8704    -1321.9542
        28.5359                  2.1993             324.2           6082.9690     6977.5776     -894.6086
        28.6251                  2.2062             328.9           5832.6756     7050.7584    -1218.0828
        28.7145                  2.2131             330.3           5449.2015     7074.0432    -1624.8417
        28.8041                  2.2200             315.2           5337.5713     6834.2400    -1496.6687
        28.8935                  2.2269             332.7           5915.7592     7112.4480    -1196.6888
        28.9828                  2.2337             331.3           6014.4381     7089.7680    -1075.3299
        29.0000                  2.2351             320.2           5874.2055     6913.1664    -1038.9609
        29.0891                  2.2420             327.0           6149.7442     7020.5184     -870.7742
        29.1782                  2.2489             328.2           5918.1823     7040.7792    -1122.5969
        29.2675                  2.2557             304.3           5453.4713     6661.5696    -1208.0983
        29.3568                  2.2626             329.8           5827.6173     7064.9712    -1237.3539
        29.4461                  2.2695             325.1           5731.3334     6991.4880    -1260.1546
        29.5354                  2.2764             324.6           5853.9048     6983.9280    -1130.0232
        29.6248                  2.2833             325.2           5841.7918     6993.3024    -1151.5106
        29.7142                  2.2902             328.4           5896.1192     7044.1056    -1147.9864
        29.8037                  2.2970             330.0           5917.2402     7068.9024    -1151.6622
        29.8932                  2.3039             337.5           5783.5049     7187.4432    -1403.9383
        29.9827                  2.3108             318.6           5579.9477     6887.7648    -1307.8171
        30.0000                  2.3121             326.6           5757.5613     7015.6800    -1258.1187
        30.0893                  2.3190             307.2           5241.9827     6707.5344    -1465.5517
        30.1786                  2.3259             340.3           6159.3296     7232.5008    -1073.1712
        30.2679                  2.3328             326.7           6234.0110     7016.8896     -782.8786
        30.3574                  2.3397             323.9           5972.9088     6971.8320     -998.9232
        30.4465                  2.3466             310.1           6095.7938     6752.5920     -656.7982
        30.5356                  2.3534             328.4           6072.3638     7042.8960     -970.5322
        30.6249                  2.3603             329.5           6268.3011     7061.3424     -793.0413
        30.7141                  2.3672             323.1           6161.6444     6959.1312     -797.4868
        30.8034                  2.3741             319.0           5890.8784     6895.0224    -1004.1440
        30.8928                  2.3810             332.2           5928.4455     7103.6784    -1175.2329
        30.9820                  2.3879             336.5           5992.9030     7171.7184    -1178.8154
        31.0000                  2.3892             328.6           5864.6141     7045.9200    -1181.3059
        31.0894                  2.3961             313.2           5540.2729     6802.1856    -1261.9127
        31.1786                  2.4030             336.5           6286.5986     7172.3232     -885.7246
        31.2679                  2.4099             323.8           6092.4732     6971.2272     -878.7540
        31.3571                  2.4168             321.0           5970.5948     6925.8672     -955.2724
        31.4464                  2.4237             311.7           5694.3437     6778.9008    -1084.5571
        31.5355                  2.4305             331.8           6037.1122     7097.0256    -1059.9134
        31.6251                  2.4374             326.5           6019.4328     7012.9584     -993.5256
        31.7145                  2.4443             326.2           5906.0853     7008.1200    -1102.0347
        31.8039                  2.4512             335.1           6104.4412     7149.3408    -1044.8996
        31.8933                  2.4581             331.6           5954.8329     7094.9088    -1140.0759
        31.9827                  2.4650             330.8           6124.8915     7082.2080     -957.3165
        32.0000                  2.4663             320.5           5808.6613     6918.6096    -1109.9483
        32.0895                  2.4732             325.1           5844.4319     6991.4880    -1147.0561
        32.1789                  2.4801             328.1           5901.1513     7038.3600    -1137.2087
        32.2683                  2.4869             322.4           5766.6568     6947.9424    -1181.2856
        32.3577                  2.4938             324.5           5770.4619     6981.8112    -1211.3493
        32.4469                  2.5007             329.2           5767.9007     7055.8992    -1287.9985
        32.5361                  2.5076             320.0           5417.3307     6910.1424    -1492.8117
        32.6253                  2.5145             323.3           5834.7500     6963.0624    -1128.3124
        32.7147                  2.5214             315.6           5715.0126     6841.1952    -1126.1826
        32.8041                  2.5282             328.5           5506.3307     7044.4080    -1538.0773
        32.8936                  2.5351             310.9           5574.7589     6766.2000    -1191.4411
        32.9828                  2.5420             331.9           6008.5996     7099.1424    -1090.5428
        33.0000                  2.5433             338.6           6227.0782     7205.5872     -978.5090
        33.0894                  2.5502             321.7           6213.6114     6937.3584     -723.7470
        33.1786                  2.5571             331.1           5895.0799     7085.5344    -1190.4545
        33.2679                  2.5640             327.5           6151.5032     7029.5904     -878.0872
