     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         7.9823                  0.5511             331.4           5861.2679     7090.6752    -1229.4073
         8.0000                  0.5523             332.2           5961.8816     7103.9808    -1142.0992
         8.0892                  0.5833             329.6           6366.6641     7062.5520     -695.8879
         8.1784                  0.5897             319.5           5999.9753     6901.9776     -902.0023
         8.2677                  0.5961             315.8           5675.9317     6844.2192    -1168.2875
         8.3571                  0.6026             332.3           6139.3167     7105.1904     -965.8737
         8.4463                  0.6090             319.7           6017.4398     6905.9088     -888.4690
         8.5355                  0.6155             334.9           6324.5078     7146.9216     -822.4138
         8.6249                  0.6219             332.2           6191.0242     7103.3760     -912.3518
         8.7141                  0.6284             323.9           5679.0502     6972.7392    -1293.6890
         8.8035                  0.6348             334.7           5938.4045     7142.9904    -1204.5859
         8.8928                  0.6412             333.2           5755.7240     7120.0080    -1364.2840
         8.9823                  0.6477             316.7           5500.3948     6857.5248    -1357.1300
         9.0000                  0.6490             324.5           5574.4260     6982.1136    -1407.6876
         9.0895                  0.7004             333.7           5433.6250     7127.2656    -1693.6406
         9.1787                  0.7073             312.6           5076.3578     6793.1136    -1716.7558
         9.2682                  0.7142             311.2           5000.7294     6770.1312    -1769.4018
         9.3576                  0.7211             316.3           5236.3533     6851.1744    -1614.8211
         9.4470                  0.7280             317.1           5254.8914     6865.0848    -1610.1934
         9.5365                  0.7349             324.5           5416.1991     6982.4160    -1566.2169
         9.6258                  0.7417             327.3           5244.7239     7025.3568    -1780.6329
         9.7153                  0.7486             322.3           5328.3372     6946.1280    -1617.7908
         9.8051                  0.7555             312.0           5021.3083     6784.0416    -1762.7333
         9.8943                  0.7624             323.6           5220.7051     6967.2960    -1746.5909
         9.9838                  0.7693             332.6           5653.7029     7109.7264    -1456.0235
        10.0000                  0.7705             327.6           5778.1831     7030.1952    -1252.0121
        10.0894                  0.7774             326.4           5425.8566     7011.1440    -1585.2874
        10.1786                  0.7843             306.7           5184.2127     6698.7648    -1514.5521
        10.2681                  0.7912             320.5           5380.6161     6918.9120    -1538.2959
        10.3577                  0.7981             336.6           5868.4863     7173.5328    -1305.0465
        10.4470                  0.8049             321.0           5532.7080     6926.4720    -1393.7640
        10.5364                  0.8118             323.8           5623.0671     6970.0176    -1346.9505
        10.6258                  0.8187             336.4           5899.8888     7169.6016    -1269.7128
        10.7150                  0.8256             329.0           5596.6002     7053.1776    -1456.5774
        10.8045                  0.8325             312.4           5328.0703     6790.0896    -1462.0193
        10.8939                  0.8394             324.0           5466.5949     6974.2512    -1507.6563
        10.9834                  0.8462             322.8           5609.5205     6953.9904    -1344.4699
        11.0000                  0.8475             323.0           5608.8734     6957.9216    -1349.0482
        11.0894                  0.8544             324.5           6094.3540     6981.8112     -887.4572
        11.1786                  0.8613             322.2           5523.0949     6945.8256    -1422.7307
        11.2679                  0.8682             327.8           5792.2351     7033.2192    -1240.9841
        11.3571                  0.8751             316.0           5874.6830     6846.9408     -972.2578
        11.4465                  0.8819             312.4           5773.8726     6789.7872    -1015.9146
        11.5358                  0.8888             326.2           5862.0254     7008.4224    -1146.3970
        11.6252                  0.8957             330.4           5793.7178     7075.5552    -1281.8374
        11.7145                  0.9026             329.3           5859.4270     7058.3184    -1198.8914
        11.8041                  0.9095             335.9           5939.2317     7161.7392    -1222.5075
        11.8936                  0.9164             312.6           5617.7150     6793.4160    -1175.7010
        11.9829                  0.9232             331.3           5730.9754     7089.7680    -1358.7926
        12.0000                  0.9246             322.7           5485.2099     6953.0832    -1467.8733
        12.0895                  0.9314             317.3           5477.2898     6867.8064    -1390.5166
        12.1789                  0.9383             316.4           5313.5267     6852.9888    -1539.4621
        12.2682                  0.9452             305.8           5468.7752     6685.4592    -1216.6840
        12.3576                  0.9521             324.1           5636.5511     6975.1584    -1338.6073
        12.4468                  0.9590             317.0           5370.5796     6863.2704    -1492.6908
        12.5362                  0.9659             329.9           5474.2560     7067.9952    -1593.7392
        12.6255                  0.9728             338.0           5637.4721     7195.0032    -1557.5311
        12.7148                  0.9796             333.2           5536.1798     7119.4032    -1583.2234
        12.8042                  0.9865             334.8           5611.9304     7144.2000    -1532.2696
        12.8936                  0.9934             319.0           5416.7165     6895.0224    -1478.3059
        12.9829                  1.0003             323.7           5684.2788     6968.8080    -1284.5292
        13.0000                  1.0016             312.7           5720.9991     6794.3232    -1073.3241
        13.0894                  1.0085             324.0           5929.0651     6973.9488    -1044.8837
        13.1787                  1.0154             327.2           5940.4945     7024.4496    -1083.9551
        13.2679                  1.0223             319.0           5667.8962     6893.8128    -1225.9166
        13.3573                  1.0291             330.9           5534.6742     7082.8128    -1548.1386
        13.4467                  1.0360             321.1           5699.9907     6927.0768    -1227.0861
        13.5361                  1.0429             315.4           5592.1960     6837.5664    -1245.3704
        13.6253                  1.0498             319.5           5636.9710     6901.6752    -1264.7042
        13.7146                  1.0567             320.5           5801.5537     6918.9120    -1117.3583
        13.8040                  1.0636             327.3           5691.2971     7025.9616    -1334.6645
        13.8934                  1.0704             318.1           5740.9399     6880.5072    -1139.5673
        13.9827                  1.0773             326.7           5885.2951     7016.5872    -1131.2921
        14.0000                  1.0787             329.8           5891.5411     7065.2736    -1173.7325
        14.0892                  1.0855             312.6           5691.4699     6793.1136    -1101.6437
        14.1783                  1.0924             325.9           5734.1761     7003.2816    -1269.1055
        14.2675                  1.0993             322.9           5831.5443     6956.7120    -1125.1677
        14.3570                  1.1062             331.2           6062.7972     7088.5584    -1025.7612
        14.4462                  1.1131             314.7           5910.7797     6826.9824     -916.2027
        14.5354                  1.1200             319.1           5879.7685     6896.5344    -1016.7659
        14.6245                  1.1268             330.0           6264.3921     7068.9024     -804.5103
        14.7136                  1.1337             320.2           5905.1845     6913.4688    -1008.2843
        14.8031                  1.1406             339.3           6047.2940     7215.8688    -1168.5748
        14.8923                  1.1475             327.2           5815.7406     7024.7520    -1209.0114
        14.9815                  1.1544             331.0           6126.7691     7084.3248     -957.5557
        15.0000                  1.1558             343.1           6342.3105     7276.9536     -934.6431
        15.0894                  1.1627             324.4           6148.6009     6979.3920     -830.7911
        15.1787                  1.1696             332.0           6151.1665     7100.0496     -948.8831
        15.2681                  1.1765             321.1           5907.6836     6927.6816    -1019.9980
        15.3574                  1.1833             325.8           6032.9614     7001.4672     -968.5058
        15.4467                  1.1902             331.5           6153.0361     7092.4896     -939.4535
        15.5359                  1.1971             312.3           5461.7931     6787.9728    -1326.1797
        15.6252                  1.2040             332.2           5824.0987     7103.6784    -1279.5797
        15.7146                  1.2109             325.1           5773.4103     6991.4880    -1218.0777
        15.8040                  1.2178             317.1           5534.8536     6864.7824    -1329.9288
        15.8934                  1.2246             332.4           5939.9344     7106.7024    -1166.7680
        15.9825                  1.2315             337.3           6224.3211     7184.7216     -960.4005
        16.0000                  1.2329             324.5           6083.8819     6982.4160     -898.5341
        16.0893                  1.2398             329.2           5905.3645     7055.8992    -1150.5347
        16.1787                  1.2466             327.3           6053.8062     7025.9616     -972.1554
        16.2681                  1.2535             319.9           5873.8912     6909.2352    -1035.3440
        16.3575                  1.2604             340.3           6195.0529     7232.1984    -1037.1455
        16.4468                  1.2673             334.9           6035.9949     7146.3168    -1110.3219
        16.5365                  1.2742             320.4           5639.6360     6917.4000    -1277.7640
        16.6258                  1.2811             328.6           5996.1362     7046.8272    -1050.6910
        16.7150                  1.2880             321.3           5944.1430     6931.6128     -987.4698
        16.8045                  1.2948             329.3           5924.3024     7057.7136    -1133.4112
        16.8938                  1.3017             324.2           5953.0132     6977.2752    -1024.2620
        16.9832                  1.3086             322.4           5957.4676     6947.9424     -990.4748
        17.0000                  1.3099             330.2           5981.5348     7071.3216    -1089.7868
        17.0893                  1.3168             326.9           5971.8259     7019.6112    -1047.7853
        17.1785                  1.3237             317.4           5976.9890     6868.4112     -891.4222
        17.2679                  1.3306             325.3           5858.3668     6994.2096    -1135.8428
        17.3576                  1.3374             305.2           5335.3343     6675.7824    -1340.4481
        17.4469                  1.3443             336.7           5904.9157     7174.7424    -1269.8267
        17.5363                  1.3512             302.6           5549.2073     6634.9584    -1085.7511
        17.6259                  1.3581             339.6           5809.4675     7221.6144    -1412.1469
        17.7152                  1.3650             330.3           5895.9855     7074.0432    -1178.0577
        17.8045                  1.3719             337.8           5936.7605     7193.1888    -1256.4283
        17.8939                  1.3787             345.2           6022.7091     7310.2176    -1287.5085
        17.9833                  1.3856             325.9           6145.2400     7003.8864     -858.6464
        18.0000                  1.3869             330.7           6310.4952     7080.3936     -769.8984
        18.0893                  1.3938             315.9           5692.1807     6845.7312    -1153.5505
        18.1785                  1.4007             339.7           6245.1824     7223.1264     -977.9440
        18.2679                  1.4076             335.0           6332.3274     7147.8288     -815.5014
        18.3571                  1.4145             326.5           6126.0309     7013.2608     -887.2299
        18.4463                  1.4213             339.2           6055.9422     7214.9616    -1159.0194
        18.5357                  1.4282             319.0           5994.7021     6893.8128     -899.1107
        18.6250                  1.4351             332.6           6307.9362     7110.3312     -802.3950
        18.7145                  1.4420             338.0           6256.2221     7195.9104     -939.6883
        18.8037                  1.4489             319.5           5861.5433     6902.5824    -1041.0391
        18.8931                  1.4558             328.3           5926.9124     7042.2912    -1115.3788
        18.9823                  1.4626             320.5           6035.0280     6918.9120     -883.8840
        19.0000                  1.4640             324.9           6030.4864     6988.7664     -958.2800
        19.0892                  1.4709             329.3           6231.6180     7058.3184     -826.7004
        19.1787                  1.4778             330.8           5911.6386     7080.9984    -1169.3598
        19.2679                  1.4846             333.1           6276.9107     7117.5888     -840.6781
        19.3572                  1.4915             316.5           5920.6657     6854.1984     -933.5327
        19.4465                  1.4984             329.8           5742.9846     7065.5760    -1322.5914
        19.5358                  1.5053             326.6           5604.9886     7015.3776    -1410.3890
        19.6251                  1.5122             321.3           5765.7130     6930.7056    -1164.9926
        19.7143                  1.5191             324.0           5880.2569     6973.3440    -1093.0871
        19.8035                  1.5260             320.5           5537.1117     6918.6096    -1381.4979
        19.8929                  1.5328             330.6           6015.5615     7078.8816    -1063.3201
        19.9824                  1.5397             329.1           5909.6034     7054.0848    -1144.4814
        20.0000                  1.5411             320.1           5735.1582     6911.6544    -1176.4962
        20.0892                  1.5480             325.6           5515.3448     6999.0480    -1483.7032
        20.1783                  1.5549             326.1           5699.1693     7007.2128    -1308.0435
        20.2677                  1.5617             329.8           5792.2217     7066.1808    -1273.9591
        20.3570                  1.5686             334.8           5824.7122     7144.5024    -1319.7902
        20.4464                  1.5755             319.0           5409.2933     6894.4176    -1485.1243
        20.5356                  1.5824             322.2           5784.0786     6944.9184    -1160.8398
        20.6249                  1.5893             334.0           6108.9830     7132.1040    -1023.1210
        20.7143                  1.5962             320.5           5566.6610     6918.9120    -1352.2510
        20.8038                  1.6030             327.4           5805.8322     7028.0784    -1222.2462
        20.8929                  1.6099             313.3           5537.7775     6804.3024    -1266.5249
        20.9823                  1.6168             308.5           5528.4012     6727.1904    -1198.7892
        21.0000                  1.6182             317.5           5618.3051     6871.1328    -1252.8277
        21.0892                  1.6251             332.4           6259.2524     7107.3072     -848.0548
        21.1785                  1.6319             336.7           6444.0396     7175.0448     -731.0052
        21.2679                  1.6388             318.2           5796.4803     6881.1120    -1084.6317
        21.3574                  1.6457             324.9           5882.7947     6988.7664    -1105.9717
        21.4468                  1.6526             314.7           5957.1182     6826.3776     -869.2594
        21.5362                  1.6595             326.1           6024.7325     7006.6080     -981.8755
        21.6255                  1.6664             308.3           5672.7798     6724.1664    -1051.3866
        21.7148                  1.6732             334.7           6212.3844     7142.6880     -930.3036
        21.8042                  1.6801             325.4           5941.7123     6996.6288    -1054.9165
        21.8933                  1.6870             318.5           5626.0885     6886.5552    -1260.4667
        21.9827                  1.6939             320.0           5541.6272     6909.5376    -1367.9104
        22.0000                  1.6952             320.4           5685.1378     6916.7952    -1231.6574
        22.0893                  1.7021             331.2           6073.8059     7087.3488    -1013.5429
        22.1787                  1.7090             319.7           5778.8993     6905.0016    -1126.1023
        22.2682                  1.7159             331.5           5727.7600     7092.1872    -1364.4272
        22.3575                  1.7228             318.7           5257.0250     6888.9744    -1631.9494
        22.4469                  1.7296             320.6           5871.7605     6920.1216    -1048.3611
        22.5360                  1.7365             326.0           5912.4496     7005.7008    -1093.2512
        22.6253                  1.7434             322.5           5684.6663     6949.4544    -1264.7881
        22.7147                  1.7503             329.5           5970.8341     7061.6448    -1090.8107
        22.8040                  1.7572             316.4           5627.5556     6852.6864    -1225.1308
        22.8930                  1.7641             326.1           6154.6570     7006.3056     -851.6486
        22.9823                  1.7709             322.1           5855.4211     6943.1040    -1087.6829
        23.0000                  1.7723             320.4           5832.4540     6917.0976    -1084.6436
        23.0894                  1.7792             331.9           6007.5523     7099.4448    -1091.8925
        23.1787                  1.7861             334.1           6414.0587     7133.9184     -719.8597
        23.2680                  1.7930             322.8           6186.9316     6954.8976     -767.9660
        23.3574                  1.7998             329.7           6030.0106     7064.0640    -1034.0534
        23.4468                  1.8067             316.5           5685.4870     6854.8032    -1169.3162
        23.5364                  1.8136             332.7           5901.7301     7111.2384    -1209.5083
        23.6257                  1.8205             320.4           5621.4476     6915.8880    -1294.4404
        23.7148                  1.8274             339.5           5836.8905     7219.1952    -1382.3047
        23.8042                  1.8343             318.5           5424.5180     6886.8576    -1462.3396
        23.8935                  1.8411             332.6           5533.1702     7109.7264    -1576.5562
        23.9830                  1.8480             321.0           5598.7219     6925.8672    -1327.1453
        24.0000                  1.8493             333.4           5862.8041     7122.4272    -1259.6231
        24.0897                  1.8562             306.8           5447.4079     6700.8816    -1253.4737
        24.1790                  1.8631             332.6           6188.9725     7110.3312     -921.3587
        24.2682                  1.8700             322.5           5953.5835     6949.4544     -995.8709
        24.3574                  1.8769             322.4           5777.9156     6948.2448    -1170.3292
        24.4470                  1.8838             315.4           6102.8552     6836.6592     -733.8040
        24.5362                  1.8906             322.9           6002.1372     6957.0144     -954.8772
        24.6256                  1.8975             317.8           5930.1198     6874.7616     -944.6418
        24.7147                  1.9044             318.9           5798.6375     6892.9056    -1094.2681
        24.8040                  1.9113             320.1           5906.4699     6912.5616    -1006.0917
        24.8934                  1.9182             331.5           6183.4781     7091.8848     -908.4067
        24.9823                  1.9251             318.4           5914.1265     6885.0432     -970.9167
        25.0000                  1.9264             321.5           6106.2570     6933.7296     -827.4726
        25.0893                  1.9333             323.5           6113.2874     6965.1792     -851.8918
        25.1786                  1.9402             309.8           5559.1648     6747.7536    -1188.5888
        25.2679                  1.9471             319.3           6152.1976     6899.5584     -747.3608
        25.3571                  1.9540             331.2           6177.5963     7087.6512     -910.0549
        25.4463                  1.9608             325.5           6316.8556     6997.8384     -680.9828
        25.5358                  1.9677             324.0           5843.7346     6973.9488    -1130.2142
        25.6250                  1.9746             330.5           5856.7074     7076.1600    -1219.4526
        25.7146                  1.9815             316.3           5599.7727     6852.3840    -1252.6113
        25.8038                  1.9884             321.9           5692.9762     6940.3824    -1247.4062
        25.8932                  1.9953             336.0           6266.3430     7163.8560     -897.5130
        25.9825                  2.0021             325.8           6011.1061     7002.9792     -991.8731
        26.0000                  2.0035             322.5           5915.8892     6949.1520    -1033.2628
        26.0894                  2.0104             325.5           5773.1150     6996.9312    -1223.8162
        26.1787                  2.0173             326.1           5748.7649     7006.3056    -1257.5407
        26.2680                  2.0241             323.6           5573.6055     6966.6912    -1393.0857
        26.3574                  2.0310             331.5           5784.4243     7093.3968    -1308.9725
        26.4468                  2.0379             307.9           5091.5859     6717.8160    -1626.2301
        26.5364                  2.0448             322.2           5646.9487     6945.2208    -1298.2721
        26.6256                  2.0517             300.5           5604.2896     6600.4848     -996.1952
        26.7148                  2.0586             336.0           5990.4560     7164.1584    -1173.7024
        26.8044                  2.0654             320.5           5724.5121     6918.3072    -1193.7951
        26.8939                  2.0723             337.8           5666.0360     7192.5840    -1526.5480
        26.9833                  2.0792             345.1           6300.7683     7308.7056    -1007.9373
        27.0000                  2.0805             326.9           6158.0845     7019.9136     -861.8291
        27.0894                  2.0874             350.5           6298.2568     7393.6800    -1095.4232
        27.1786                  2.0943             326.0           5909.6407     7005.0960    -1095.4553
        27.2680                  2.1012             313.0           5898.2385     6799.1616     -900.9231
        27.3574                  2.1080             317.7           5588.8053     6873.5520    -1284.7467
        27.4468                  2.1149             311.7           5568.0111     6778.9008    -1210.8897
        27.5361                  2.1218             306.5           5564.0033     6696.0432    -1132.0399
        27.6256                  2.1287             319.0           5689.5549     6895.0224    -1205.4675
        27.7149                  2.1356             326.9           5677.2676     7019.6112    -1342.3436
        27.8043                  2.1425             306.8           5705.6265     6701.4864     -995.8599
        27.8935                  2.1493             326.2           6019.7972     7009.3296     -989.5324
        27.9829                  2.1562             336.2           6216.2724     7166.5776     -950.3052
        28.0000                  2.1575             312.2           5775.4511     6786.1584    -1010.7073
        28.0892                  2.1644             320.1           5943.3125     6911.3520     -968.0395
        28.1784                  2.1713             321.3           5874.7910     6931.3104    -1056.5194
        28.2677                  2.1782             308.2           5842.7986     6723.5616     -880.7630
        28.3568                  2.1851             336.4           6375.4805     7170.5088     -795.0283
        28.4462                  2.1920             319.1           5774.5658     6896.2320    -1121.6662
        28.5352                  2.1988             328.9           5988.3944     7051.6656    -1063.2712
        28.6245                  2.2057             318.1           6011.4885     6880.8096     -869.3211
        28.7137                  2.2126             330.3           6163.2707     7073.4384     -910.1677
        28.8028                  2.2195             332.4           6335.4244     7107.0048     -771.5804
        28.8919                  2.2264             334.4           6183.2448     7137.8496     -954.6048
        28.9815                  2.2333             336.5           6176.1187     7172.6256     -996.5069
        29.0000                  2.2347             307.8           5681.5952     6716.9088    -1035.3136
        29.0894                  2.2416             320.2           5371.7138     6913.4688    -1541.7550
        29.1787                  2.2485             332.2           5572.2542     7103.3760    -1531.1218
        29.2681                  2.2553             319.5           5786.1580     6902.8848    -1116.7268
        29.3571                  2.2622             337.2           5983.3490     7183.2096    -1199.8606
        29.4464                  2.2691             325.4           5944.7863     6996.0240    -1051.2377
        29.5357                  2.2760             323.5           5906.8448     6966.3888    -1059.5440
        29.6250                  2.2829             327.7           5673.4873     7031.7072    -1358.2199
        29.7144                  2.2898             311.3           5648.7697     6772.2480    -1123.4783
        29.8037                  2.2966             316.8           5727.9750     6859.9440    -1131.9690
        29.8931                  2.3035             312.3           5578.0082     6787.6704    -1209.6622
        29.9825                  2.3104             329.7           6021.7871     7064.6688    -1042.8817
        30.0000                  2.3118             321.7           5785.7747     6936.4512    -1150.6765
        30.0894                  2.3187             324.0           5497.7192     6973.9488    -1476.2296
        30.1786                  2.3255             317.5           5649.5876     6869.9232    -1220.3356
        30.2678                  2.3324             314.7           5311.0237     6826.6800    -1515.6563
        30.3572                  2.3393             327.1           5762.2077     7023.5424    -1261.3347
        30.4466                  2.3462             316.4           5991.1191     6853.8960     -862.7769
        30.5358                  2.3531             319.9           5641.7126     6908.3280    -1266.6154
        30.6252                  2.3600             324.0           5791.9812     6973.6464    -1181.6652
        30.7145                  2.3668             323.5           5566.8134     6966.3888    -1399.5754
        30.8037                  2.3737             339.5           5807.4522     7218.8928    -1411.4406
        30.8929                  2.3806             326.4           5556.8186     7012.0512    -1455.2326
        30.9820                  2.3875             320.1           5558.2282     6911.3520    -1353.1238
        31.0000                  2.3889             326.3           5697.5224     7010.5392    -1313.0168
        31.0893                  2.3958             318.6           5502.2889     6888.3696    -1386.0807
        31.1786                  2.4026             325.3           5822.1316     6994.5120    -1172.3804
        31.2677                  2.4095             337.2           5863.0349     7182.3024    -1319.2675
        31.3569                  2.4164             327.4           5640.0419     7028.3808    -1388.3389
        31.4459                  2.4233             310.2           5286.7170     6754.7088    -1467.9918
        31.5351                  2.4302             341.5           5822.7513     7251.5520    -1428.8007
        31.6244                  2.4371             323.2           5551.4722     6961.5504    -1410.0782
        31.7136                  2.4439             320.4           5598.1777     6916.1904    -1318.0127
        31.8028                  2.4508             317.5           5750.4853     6870.8304    -1120.3451
        31.8921                  2.4577             338.7           5988.6897     7207.4016    -1218.7119
        31.9813                  2.4646             317.0           5715.7291     6863.2704    -1147.5413
        32.0000                  2.4660             319.2           5736.7476     6897.7440    -1160.9964
        32.0892                  2.4729             322.9           5939.0636     6956.1072    -1017.0436
        32.1783                  2.4798             325.3           5618.4120     6994.2096    -1375.7976
        32.2673                  2.4867             328.5           6211.7128     7045.3152     -833.6024
        32.3565                  2.4936             320.2           6088.7624     6912.8640     -824.1016
        32.4456                  2.5005             343.9           6152.9269     7288.7472    -1135.8203
        32.5346                  2.5073             327.3           5940.2155     7026.5664    -1086.3509
        32.6238                  2.5142             330.3           5980.1681     7073.1360    -1092.9679
        32.7132                  2.5211             329.1           5902.2401     7055.2944    -1153.0543
        32.8024                  2.5280             335.7           6156.1909     7159.0176    -1002.8267
        32.8918                  2.5349             333.1           6082.4204     7118.4960    -1036.0756
        32.9808                  2.5418             331.1           6287.5174     7087.0464     -799.5290
        33.0000                  2.5432             309.1           5821.0736     6737.4720     -916.3984
        33.0893                  2.5501             323.2           5837.3984     6961.5504    -1124.1520
        33.1788                  2.5570             312.6           5958.2890     6792.2064     -833.9174
