     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         4.2672                  0.2644             321.0           5868.5733     6926.1696    -1057.5963
         4.3561                  0.2699             334.6           6029.7648     7141.1760    -1111.4112
         4.4448                  0.2754             318.3           5888.7550     6883.5312     -994.7762
         4.5338                  0.2809             326.2           5541.5022     7008.4224    -1466.9202
         4.6229                  0.2864             326.0           5784.2599     7005.0960    -1220.8361
         4.7121                  0.2920             314.5           5774.2692     6822.7488    -1048.4796
         4.8012                  0.2975             320.4           6020.3499     6916.7952     -896.4453
         4.8903                  0.3030             334.6           6256.5554     7141.4784     -884.9230
         4.9792                  0.3085             331.8           6143.2693     7096.7232     -953.4539
         5.0000                  0.3098             340.4           6347.5127     7233.7104     -886.1977
         5.0890                  0.3264             314.3           5853.1071     6819.1200     -966.0129
         5.1780                  0.3321             320.0           5801.7354     6910.1424    -1108.4070
         5.2672                  0.3378             331.9           6174.0138     7099.4448     -925.4310
         5.3562                  0.3435             327.9           5723.9629     7035.3360    -1311.3731
         5.4454                  0.3492             328.2           5992.9603     7040.1744    -1047.2141
         5.5345                  0.3549             322.5           5973.0909     6950.6640     -977.5731
         5.6234                  0.3606             324.6           6346.7171     6982.7184     -636.0013
         5.7123                  0.3663             329.8           5966.9048     7065.8784    -1098.9736
         5.8014                  0.3721             326.3           6295.4069     7009.6320     -714.2251
         5.8902                  0.3778             321.2           5923.3892     6928.5888    -1005.1996
         5.9791                  0.3835             323.7           6148.7331     6969.4128     -820.6797
         6.0000                  0.3848             308.6           6080.4727     6729.3072     -648.8345
         6.0890                  0.4053             320.5           6100.4343     6917.7024     -817.2681
         6.1781                  0.4112             336.1           6339.8386     7165.9728     -826.1342
         6.2670                  0.4171             324.7           6126.4226     6984.2304     -857.8078
         6.3560                  0.4230             327.2           6216.3568     7024.1472     -807.7904
         6.4450                  0.4290             309.2           5583.4775     6738.9840    -1155.5065
         6.5339                  0.4349             318.8           5945.5568     6891.3936     -945.8368
         6.6231                  0.4408             320.6           5949.3938     6919.5168     -970.1230
         6.7121                  0.4467             328.8           5959.7772     7049.8512    -1090.0740
         6.8010                  0.4527             322.5           6165.5667     6950.0592     -784.4925
         6.8901                  0.4586             302.3           5642.9559     6629.8176     -986.8617
         6.9790                  0.4645             336.2           6275.4123     7166.8800     -891.4677
         7.0000                  0.4659             325.3           5981.9872     6993.9072    -1011.9200
         7.0891                  0.4911             318.6           5683.3654     6888.3696    -1205.0042
         7.1784                  0.4973             319.3           5877.7121     6898.9536    -1021.2415
         7.2674                  0.5034             303.2           5315.2286     6643.7280    -1328.4994
         7.3565                  0.5096             333.9           6031.4988     7131.1968    -1099.6980
         7.4457                  0.5158             324.3           5769.2501     6979.0896    -1209.8395
         7.5349                  0.5219             324.1           5908.6734     6975.1584    -1066.4850
         7.6239                  0.5281             314.1           5812.7649     6817.3056    -1004.5407
         7.7130                  0.5343             327.6           5899.1451     7030.8000    -1131.6549
         7.8019                  0.5404             321.6           5857.0074     6935.8464    -1078.8390
         7.8911                  0.5466             341.0           6431.3822     7243.9920     -812.6098
         7.9801                  0.5528             320.0           5886.1317     6911.0496    -1024.9179
         8.0000                  0.5542             316.2           5735.6531     6850.5696    -1114.9165
         8.0891                  0.5852             328.6           5728.3038     7047.4320    -1319.1282
         8.1781                  0.5917             328.6           5764.7955     7047.1296    -1282.3341
         8.2673                  0.5981             332.0           5759.0139     7100.9568    -1341.9429
         8.3564                  0.6046             317.3           5632.8692     6867.8064    -1234.9372
         8.4455                  0.6110             321.0           6067.7338     6926.1696     -858.4358
         8.5344                  0.6174             328.6           5994.3745     7047.4320    -1053.0575
         8.6236                  0.6239             331.9           6124.6081     7098.2352     -973.6271
         8.7127                  0.6303             327.2           5730.6167     7024.4496    -1293.8329
         8.8018                  0.6368             318.9           5917.2346     6892.3008     -975.0662
         8.8908                  0.6432             325.8           6117.9680     7001.4672     -883.4992
         8.9798                  0.6497             317.6           5932.8101     6872.3424     -939.5323
         9.0000                  0.6511             331.1           6083.2763     7086.4416    -1003.1653
         9.0891                  0.7028             327.6           5942.8666     7030.8000    -1087.9334
         9.1784                  0.7096             328.4           5593.3994     7043.5008    -1450.1014
         9.2675                  0.7165             313.7           5514.0297     6810.0480    -1296.0183
         9.3568                  0.7234             324.5           6020.1837     6982.1136     -961.9299
         9.4458                  0.7303             336.5           6027.2136     7171.4160    -1144.2024
         9.5350                  0.7372             333.1           6002.3920     7117.2864    -1114.8944
         9.6239                  0.7441             322.3           5795.1167     6947.3376    -1152.2209
         9.7131                  0.7509             329.8           5967.2266     7066.1808    -1098.9542
         9.8023                  0.7578             329.6           5876.2841     7061.9472    -1185.6631
         9.8913                  0.7647             327.6           5948.6603     7031.1024    -1082.4421
         9.9806                  0.7716             318.2           6161.3038     6881.7168     -720.4130
        10.0000                  0.7731             316.6           5867.2713     6856.0128     -988.7415
        10.0891                  0.7800             313.9           5779.0299     6813.0720    -1034.0421
        10.1781                  0.7869             312.8           5818.5609     6795.5328     -976.9719
        10.2672                  0.7937             327.7           6003.2541     7032.9168    -1029.6627
        10.3563                  0.8006             326.4           5832.4027     7011.4464    -1179.0437
        10.4454                  0.8075             323.2           5576.0198     6960.9456    -1384.9258
        10.5344                  0.8144             324.3           5152.8307     6978.4848    -1825.6541
        10.6237                  0.8213             320.0           5638.7766     6910.7472    -1271.9706
        10.7126                  0.8282             322.2           5727.3082     6945.8256    -1218.5174
        10.8017                  0.8350             337.1           6161.6279     7181.6976    -1020.0697
        10.8909                  0.8419             341.6           5541.0154     7252.1568    -1711.1414
        10.9800                  0.8488             338.0           5541.9101     7195.3056    -1653.3955
        11.0000                  0.8504             296.8           5166.4591     6543.0288    -1376.5697
        11.0891                  0.8572             321.5           5824.6334     6934.6368    -1110.0034
        11.1783                  0.8641             321.7           5812.0314     6937.6608    -1125.6294
        11.2673                  0.8710             317.4           5703.8767     6868.7136    -1164.8369
        11.3563                  0.8779             320.0           5972.1413     6910.1424     -938.0011
        11.4454                  0.8848             314.1           5683.0072     6816.3984    -1133.3912
        11.5347                  0.8917             323.5           5325.3846     6966.0864    -1640.7018
        11.6239                  0.8985             325.5           5303.1625     6997.5360    -1694.3735
        11.7133                  0.9054             334.1           5573.0905     7133.9184    -1560.8279
        11.8024                  0.9123             328.6           5561.2943     7046.2224    -1484.9281
        11.8915                  0.9192             328.8           5762.7668     7049.8512    -1287.0844
        11.9806                  0.9261             325.3           5891.1404     6993.6048    -1102.4644
        12.0000                  0.9276             317.1           5690.6814     6864.4800    -1173.7986
        12.0891                  0.9345             321.5           5822.4562     6933.4272    -1110.9710
        12.1782                  0.9413             327.9           6001.2530     7035.3360    -1034.0830
        12.2673                  0.9482             327.4           5827.3018     7027.1712    -1199.8694
        12.3563                  0.9551             326.1           6014.5636     7006.3056     -991.7420
        12.4451                  0.9620             326.1           5896.3883     7006.9104    -1110.5221
        12.5341                  0.9689             308.9           5620.4585     6734.4480    -1113.9895
        12.6232                  0.9758             342.2           6196.8294     7261.5312    -1064.7018
        12.7120                  0.9826             314.4           5962.6828     6822.1440     -859.4612
        12.8009                  0.9895             322.8           6218.9907     6954.5952     -735.6045
        12.8900                  0.9964             319.0           5806.0831     6894.7200    -1088.6369
        12.9791                  1.0033             322.8           6026.5735     6954.5952     -928.0217
        13.0000                  1.0049             323.2           5976.0370     6960.6432     -984.6062
        13.0891                  1.0118             308.3           5711.6815     6725.3760    -1013.6945
        13.1780                  1.0187             324.5           5835.3203     6981.2064    -1145.8861
        13.2671                  1.0256             322.1           6251.4787     6943.1040     -691.6253
        13.3560                  1.0325             318.4           6108.4196     6885.6480     -777.2284
        13.4447                  1.0393             339.8           6184.8109     7224.3360    -1039.5251
        13.5337                  1.0462             314.2           5693.1169     6818.8176    -1125.7007
        13.6227                  1.0531             333.5           6202.4847     7124.2416     -921.7569
        13.7116                  1.0600             323.0           5961.4999     6957.9216     -996.4217
        13.8007                  1.0669             313.5           5650.5574     6806.7216    -1156.1642
        13.8900                  1.0738             311.4           5399.5664     6774.6672    -1375.1008
        13.9790                  1.0806             303.1           5631.6509     6642.8208    -1011.1699
        14.0000                  1.0823             328.6           5972.9464     7045.9200    -1072.9736
        14.0891                  1.0892             334.0           5683.2246     7133.0112    -1449.7866
        14.1780                  1.0960             333.5           6146.6094     7124.8464     -978.2370
        14.2670                  1.1029             337.1           6075.4483     7181.0928    -1105.6445
        14.3559                  1.1098             321.7           5951.6716     6936.7536     -985.0820
        14.4449                  1.1167             329.5           6091.2588     7060.7376     -969.4788
        14.5339                  1.1236             318.3           5785.6034     6883.5312    -1097.9278
        14.6229                  1.1305             313.2           6001.8786     6803.0928     -801.2142
        14.7121                  1.1373             326.9           5718.6864     7019.0064    -1300.3200
        14.8010                  1.1442             319.0           5792.5221     6893.8128    -1101.2907
        14.8900                  1.1511             338.1           6188.2294     7197.1200    -1008.8906
        14.9794                  1.1580             322.4           5823.9083     6947.6400    -1123.7317
        15.0000                  1.1596             329.5           6022.5772     7061.0400    -1038.4628
        15.0891                  1.1665             318.2           5528.7460     6881.7168    -1352.9708
        15.1783                  1.1733             300.7           5632.5751     6604.4160     -971.8409
        15.2675                  1.1802             335.2           6052.4084     7150.8528    -1098.4444
        15.3567                  1.1871             318.3           5510.5545     6883.5312    -1372.9767
        15.4458                  1.1940             314.9           5820.2858     6829.7040    -1009.4182
        15.5347                  1.2009             308.6           5442.0968     6729.6096    -1287.5128
        15.6238                  1.2078             323.3           5853.0031     6962.7600    -1109.7569
        15.7129                  1.2146             322.6           5992.6118     6951.8736     -959.2618
        15.8019                  1.2215             336.3           5908.6968     7168.9968    -1260.3000
        15.8909                  1.2284             332.4           6080.9669     7107.6096    -1026.6427
        15.9801                  1.2353             321.7           5918.9275     6936.7536    -1017.8261
        16.0000                  1.2368             327.7           5837.0423     7031.7072    -1194.6649
        16.0891                  1.2437             306.6           5567.5983     6698.1600    -1130.5617
        16.1780                  1.2506             316.9           6158.0931     6860.8512     -702.7581
        16.2669                  1.2575             322.1           6172.2798     6943.1040     -770.8242
        16.3558                  1.2644             324.3           6315.2216     6978.1824     -662.9608
        16.4449                  1.2713             320.1           5855.4784     6911.3520    -1055.8736
        16.5339                  1.2781             306.8           5130.0123     6701.4864    -1571.4741
        16.6232                  1.2850             320.2           5615.7561     6914.0736    -1298.3175
        16.7121                  1.2919             331.3           5784.4933     7088.8608    -1304.3675
        16.8014                  1.2988             319.1           5494.1014     6895.3248    -1401.2234
        16.8905                  1.3057             337.4           5916.4760     7186.8384    -1270.3624
        16.9794                  1.3126             320.9           5699.0516     6924.3552    -1225.3036
        17.0000                  1.3142             318.4           5896.1849     6884.7408     -988.5559
        17.0892                  1.3210             325.6           5859.1826     6999.0480    -1139.8654
        17.1780                  1.3279             326.7           6099.2394     7016.8896     -917.6502
        17.2669                  1.3348             329.9           5859.5134     7067.0880    -1207.5746
        17.3559                  1.3417             317.6           5803.6160     6872.0400    -1068.4240
        17.4452                  1.3486             334.7           6108.6926     7142.9904    -1034.2978
        17.5345                  1.3555             329.3           6037.1743     7058.0160    -1020.8417
        17.6237                  1.3623             346.8           6579.6171     7335.0144     -755.3973
        17.7125                  1.3692             325.4           6289.0008     6996.3264     -707.3256
        17.8016                  1.3761             329.4           6465.8528     7058.6208     -592.7680
        17.8906                  1.3830             326.9           6057.1982     7019.3088     -962.1106
        17.9797                  1.3899             330.1           5933.3577     7070.4144    -1137.0567
        18.0000                  1.3914             333.7           6019.5223     7127.8704    -1108.3481
        18.0892                  1.3983             333.4           6256.1056     7122.1248     -866.0192
        18.1780                  1.4052             330.0           6120.9928     7068.2976     -947.3048
        18.2669                  1.4121             314.9           5648.7605     6828.7968    -1180.0363
        18.3558                  1.4190             315.6           5633.8663     6840.5904    -1206.7241
        18.4448                  1.4259             333.2           6289.1939     7118.7984     -829.6045
        18.5338                  1.4327             324.0           6070.5046     6973.9488     -903.4442
        18.6228                  1.4396             337.4           6426.7490     7186.2336     -759.4846
        18.7118                  1.4465             310.0           5970.8480     6751.0800     -780.2320
        18.8008                  1.4534             332.4           6127.5697     7106.4000     -978.8303
        18.8897                  1.4603             332.9           6026.3872     7114.8672    -1088.4800
        18.9788                  1.4672             334.4           5964.4535     7139.3616    -1174.9081
        19.0000                  1.4688             332.3           5923.8923     7106.0976    -1182.2053
        19.0890                  1.4757             331.7           5830.8825     7095.8160    -1264.9335
        19.1782                  1.4826             310.0           5895.9634     6751.3824     -855.4190
        19.2673                  1.4895             326.2           5803.3719     7008.7248    -1205.3529
        19.3564                  1.4963             314.5           5526.5158     6823.0512    -1296.5354
        19.4455                  1.5032             328.9           6161.8878     7051.0608     -889.1730
        19.5346                  1.5101             342.6           6490.5359     7267.8816     -777.3457
        19.6235                  1.5170             332.9           6175.0283     7114.5648     -939.5365
        19.7125                  1.5239             334.7           5832.2662     7143.8976    -1311.6314
        19.8017                  1.5308             322.5           5820.1527     6949.1520    -1128.9993
        19.8910                  1.5376             319.7           5713.1414     6906.2112    -1193.0698
        19.9801                  1.5445             326.5           6137.5432     7012.9584     -875.4152
        20.0000                  1.5461             323.9           6121.4502     6972.4368     -850.9866
        20.0890                  1.5529             323.2           6144.0243     6961.2480     -817.2237
        20.1780                  1.5598             323.3           5819.6460     6961.8528    -1142.2068
        20.2670                  1.5667             325.0           5898.8099     6989.6736    -1090.8637
        20.3561                  1.5736             334.4           5932.8912     7138.7568    -1205.8656
        20.4452                  1.5805             331.4           6197.9239     7091.2800     -893.3561
        20.5342                  1.5874             333.2           6212.8111     7119.4032     -906.5921
        20.6231                  1.5943             330.8           6053.3667     7081.9056    -1028.5389
        20.7121                  1.6011             323.1           5867.2912     6960.0384    -1092.7472
        20.8008                  1.6080             315.3           6007.0122     6836.0544     -829.0422
        20.8899                  1.6149             327.8           6235.7476     7034.4288     -798.6812
        20.9790                  1.6218             343.4           6486.7253     7282.0944     -795.3691
        21.0000                  1.6234             313.3           5694.9681     6804.0000    -1109.0319
        21.0890                  1.6303             327.4           5719.7715     7026.8688    -1307.0973
        21.1780                  1.6372             323.0           5477.7928     6957.9216    -1480.1288
        21.2671                  1.6441             329.1           5696.5270     7054.0848    -1357.5578
        21.3562                  1.6510             330.0           5805.8269     7068.2976    -1262.4707
        21.4455                  1.6578             340.1           5816.5144     7229.7792    -1413.2648
        21.5348                  1.6647             336.7           5884.0512     7174.7424    -1290.6912
        21.6239                  1.6716             330.9           5965.1375     7082.5104    -1117.3729
        21.7130                  1.6785             321.7           5922.6673     6936.4512    -1013.7839
        21.8021                  1.6854             334.4           6207.3037     7139.3616     -932.0579
        21.8912                  1.6923             330.3           5743.5762     7074.3456    -1330.7694
        21.9803                  1.6991             317.7           5691.6970     6874.4592    -1182.7622
        22.0000                  1.7007             333.9           5825.3573     7130.8944    -1305.5371
        22.0891                  1.7075             313.4           5620.0110     6806.1168    -1186.1058
        22.1782                  1.7144             322.3           5609.0840     6947.3376    -1338.2536
        22.2675                  1.7213             321.6           5653.7610     6934.9392    -1281.1782
        22.3566                  1.7282             324.6           5628.1664     6983.9280    -1355.7616
        22.4458                  1.7351             332.0           5910.1785     7100.6544    -1190.4759
        22.5349                  1.7420             317.4           5425.8623     6868.7136    -1442.8513
        22.6239                  1.7488             325.2           6054.2484     6993.0000     -938.7516
        22.7127                  1.7557             333.7           6325.1437     7126.9632     -801.8195
        22.8018                  1.7626             320.5           5903.4636     6917.7024    -1014.2388
        22.8908                  1.7695             324.5           6033.0806     6980.9040     -947.8234
        22.9799                  1.7764             322.7           5943.9401     6953.0832    -1009.1431
        23.0000                  1.7779             324.8           6069.2264     6986.6496     -917.4232
        23.0893                  1.7848             320.4           5913.6447     6916.4928    -1002.8481
        23.1783                  1.7917             311.5           5829.2118     6774.9696     -945.7578
        23.2675                  1.7986             328.1           6131.6412     7039.2672     -907.6260
        23.3567                  1.8055             311.5           5661.8855     6775.5744    -1113.6889
        23.4458                  1.8124             325.9           5578.8552     7003.8864    -1425.0312
        23.5348                  1.8192             325.2           5856.8193     6992.0928    -1135.2735
        23.6239                  1.8261             327.7           6302.8550     7032.9168     -730.0618
        23.7129                  1.8330             325.8           5972.5257     7002.3744    -1029.8487
        23.8021                  1.8399             335.8           6278.6986     7161.1344     -882.4358
        23.8911                  1.8468             322.7           6190.2561     6952.7808     -762.5247
        23.9800                  1.8537             334.1           6084.7057     7134.2208    -1049.5151
        24.0000                  1.8552             317.3           6007.0648     6867.5040     -860.4392
        24.0891                  1.8621             329.7           5808.0137     7063.4592    -1255.4455
        24.1781                  1.8690             333.8           5926.7417     7129.6848    -1202.9431
        24.2673                  1.8759             327.2           5721.3496     7025.0544    -1303.7048
        24.3564                  1.8827             305.5           5630.3400     6680.0160    -1049.6760
        24.4454                  1.8896             329.2           6111.9004     7055.8992     -943.9988
        24.5345                  1.8965             333.9           6034.4292     7129.9872    -1095.5580
        24.6234                  1.9034             335.8           5885.4862     7161.1344    -1275.6482
        24.7124                  1.9103             333.5           6019.3133     7124.5440    -1105.2307
        24.8016                  1.9172             330.1           5612.7975     7070.4144    -1457.6169
        24.8910                  1.9240             324.6           5720.9796     6983.6256    -1262.6460
        24.9801                  1.9309             331.6           5864.5452     7093.6992    -1229.1540
        25.0000                  1.9325             325.0           5712.5579     6989.0688    -1276.5109
        25.0891                  1.9394             322.9           5598.6554     6955.5024    -1356.8470
        25.1783                  1.9462             320.4           5279.2095     6916.4928    -1637.2833
        25.2674                  1.9531             316.2           5355.5042     6850.2672    -1494.7630
        25.3562                  1.9600             320.8           5486.2956     6922.5408    -1436.2452
        25.4451                  1.9669             325.8           5442.2986     7001.7696    -1559.4710
        25.5341                  1.9738             335.3           5711.3985     7153.2720    -1441.8735
        25.6232                  1.9807             328.9           5505.6595     7051.6656    -1546.0061
        25.7123                  1.9875             324.3           5746.0869     6978.1824    -1232.0955
        25.8013                  1.9944             325.2           5795.7131     6992.0928    -1196.3797
        25.8903                  2.0013             339.5           5985.9383     7218.8928    -1232.9545
        25.9791                  2.0082             323.3           5402.5836     6961.8528    -1559.2692
        26.0000                  2.0098             338.4           5734.5993     7202.2608    -1467.6615
        26.0890                  2.0167             329.7           5501.1677     7064.3664    -1563.1987
        26.1780                  2.0236             318.4           5660.2037     6885.0432    -1224.8395
        26.2670                  2.0304             307.6           5636.7052     6713.2800    -1076.5748
        26.3560                  2.0373             317.6           6079.4138     6872.6448     -793.2310
        26.4450                  2.0442             322.5           6134.9583     6949.4544     -814.4961
        26.5343                  2.0511             343.4           6337.2553     7282.0944     -944.8391
        26.6232                  2.0580             335.4           5922.4216     7155.0864    -1232.6648
        26.7122                  2.0649             309.7           5972.9329     6746.5440     -773.6111
        26.8012                  2.0717             324.5           5919.0870     6981.5088    -1062.4218
        26.8902                  2.0786             325.8           6008.2944     7002.9792     -994.6848
        26.9792                  2.0855             320.9           5917.1060     6924.0528    -1006.9468
        27.0000                  2.0871             324.6           5825.0791     6982.7184    -1157.6393
        27.0891                  2.0940             323.3           6024.1867     6963.3648     -939.1781
        27.1779                  2.1009             326.6           6218.2083     7014.1680     -795.9597
        27.2668                  2.1078             323.5           5958.5090     6965.1792    -1006.6702
        27.3558                  2.1146             325.8           5896.6117     7002.0720    -1105.4603
        27.4446                  2.1215             318.9           5822.0968     6892.6032    -1070.5064
        27.5336                  2.1284             314.0           5908.1720     6814.8864     -906.7144
        27.6227                  2.1353             317.2           5950.5994     6865.6896     -915.0902
        27.7116                  2.1422             336.0           6234.5297     7164.1584     -929.6287
        27.8006                  2.1491             324.6           6035.5777     6983.3232     -947.7455
        27.8899                  2.1559             340.8           6160.3327     7240.6656    -1080.3329
        27.9789                  2.1628             326.5           5877.6579     7013.5632    -1135.9053
        28.0000                  2.1645             316.6           5665.6809     6856.0128    -1190.3319
        28.0892                  2.1713             331.7           5691.3778     7095.8160    -1404.4382
        28.1780                  2.1782             330.4           5783.5205     7075.5552    -1292.0347
        28.2670                  2.1851             320.3           5417.3433     6915.2832    -1497.9399
        28.3561                  2.1920             330.3           5745.3144     7074.0432    -1328.7288
        28.4450                  2.1989             321.0           5861.7713     6926.7744    -1065.0031
        28.5340                  2.2058             327.4           6094.5751     7026.8688     -932.2937
        28.6229                  2.2126             326.3           5806.9294     7010.5392    -1203.6098
        28.7121                  2.2195             316.9           6137.8294     6860.8512     -723.0218
        28.8011                  2.2264             329.3           6195.9278     7058.3184     -862.3906
        28.8902                  2.2333             320.7           5816.8917     6921.6336    -1104.7419
        28.9791                  2.2402             330.5           6131.1073     7077.3696     -946.2623
        29.0000                  2.2418             337.8           6278.5531     7193.1888     -914.6357
        29.0890                  2.2487             332.6           6116.3422     7110.3312     -993.9890
        29.1779                  2.2556             332.0           6035.8602     7101.2592    -1065.3990
        29.2669                  2.2625             326.9           5912.8270     7019.6112    -1106.7842
        29.3558                  2.2693             325.7           6192.4353     7000.8624     -808.4271
        29.4448                  2.2762             324.1           5834.8592     6974.8560    -1139.9968
        29.5337                  2.2831             328.1           6269.7031     7038.9648     -769.2617
        29.6228                  2.2900             337.7           6036.7119     7190.4672    -1153.7553
        29.7118                  2.2969             330.8           6212.7810     7080.9984     -868.2174
        29.8007                  2.3038             330.8           5761.6630     7081.3008    -1319.6378
        29.8897                  2.3106             322.2           5956.8761     6945.8256     -988.9495
        29.9788                  2.3175             321.1           5955.9694     6927.0768     -971.1074
        30.0000                  2.3192             312.6           5760.4768     6793.1136    -1032.6368
        30.0891                  2.3260             333.2           5894.6900     7120.0080    -1225.3180
        30.1781                  2.3329             318.7           5501.0045     6889.2768    -1388.2723
        30.2672                  2.3398             320.5           5576.9019     6917.7024    -1340.8005
        30.3565                  2.3467             313.8           5290.7734     6812.1648    -1521.3914
        30.4456                  2.3536             335.2           6009.3131     7150.8528    -1141.5397
        30.5349                  2.3605             327.9           5871.8873     7035.9408    -1164.0535
        30.6241                  2.3673             313.6           5749.0276     6808.5360    -1059.5084
        30.7133                  2.3742             332.5           5912.3153     7108.5168    -1196.2015
        30.8025                  2.3811             323.6           5965.7795     6966.9936    -1001.2141
        30.8914                  2.3880             336.9           6331.9620     7178.9760     -847.0140
        30.9805                  2.3949             322.7           6009.8859     6952.4784     -942.5925
        31.0000                  2.3964             314.3           5591.2482     6820.6320    -1229.3838
        31.0892                  2.4033             323.4           6376.5360     6964.8768     -588.3408
        31.1780                  2.4102             321.1           6114.7013     6927.9840     -813.2827
        31.2670                  2.4170             337.1           6444.4544     7180.7904     -736.3360
        31.3561                  2.4239             328.1           6084.3547     7038.9648     -954.6101
        31.4452                  2.4308             316.0           5786.9355     6846.3360    -1059.4005
        31.5344                  2.4377             322.5           5911.8399     6949.1520    -1037.3121
        31.6235                  2.4446             336.8           5978.2861     7177.1616    -1198.8755
        31.7125                  2.4515             321.6           5804.8430     6936.1488    -1131.3058
        31.8014                  2.4583             332.9           6036.7721     7114.5648    -1077.7927
        31.8905                  2.4652             326.0           6098.2584     7004.7936     -906.5352
        31.9794                  2.4721             326.4           6049.7257     7012.3536     -962.6279
        32.0000                  2.4737             329.5           6023.3296     7061.0400    -1037.7104
        32.0891                  2.4806             340.7           6311.9589     7238.8512     -926.8923
        32.1781                  2.4875             334.2           5951.8054     7135.7328    -1183.9274
        32.2672                  2.4944             328.5           5620.3312     7045.6176    -1425.2864
        32.3564                  2.5012             322.8           5731.0399     6954.2928    -1223.2529
        32.4453                  2.5081             313.7           5906.5635     6810.6528     -904.0893
        32.5343                  2.5150             338.0           6316.8519     7196.2128     -879.3609
        32.6232                  2.5219             329.9           6014.3280     7067.0880    -1052.7600
        32.7124                  2.5288             330.8           6069.0774     7081.6032    -1012.5258
        32.8015                  2.5357             310.9           5528.1126     6766.2000    -1238.0874
        32.8907                  2.5425             341.9           5942.7302     7257.6000    -1314.8698
        32.9799                  2.5494             324.0           5666.4080     6973.9488    -1307.5408
        33.0000                  2.5510             309.6           5568.4895     6745.6368    -1177.1473
        33.0891                  2.5579             325.8           5787.0606     7002.6768    -1215.6162
        33.1783                  2.5647             318.6           5777.8516     6888.0672    -1110.2156
        33.2672                  2.5716             323.1           5848.9014     6959.1312    -1110.2298
