     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000             398.0           8036.6718     8146.3536     -109.6818
         0.0889                  0.0043             326.6           6419.3301     7015.6800     -596.3499
         0.1778                  0.0085             319.3           5937.2022     6898.9536     -961.7514
         0.2667                  0.0128             327.4           5885.9353     7027.1712    -1141.2359
         0.3558                  0.0171             329.5           5908.4164     7060.7376    -1152.3212
         0.4450                  0.0214             323.2           5892.2298     6960.3408    -1068.1110
         0.5339                  0.0256             318.5           5664.2068     6887.1600    -1222.9532
         0.6231                  0.0299             337.3           5865.8869     7184.7216    -1318.8347
         0.7125                  0.0342             318.9           5691.1435     6893.5104    -1202.3669
         0.8016                  0.0385             320.5           5652.8301     6918.0048    -1265.1747
         0.8907                  0.0427             329.3           5755.0123     7058.0160    -1303.0037
         0.9797                  0.0470             317.1           5594.7498     6864.4800    -1269.7302
         1.0000                  0.0480             332.3           5758.1753     7104.8880    -1346.7127
         1.0892                  0.0551             320.5           5798.4174     6918.9120    -1120.4946
         1.1782                  0.0596             315.3           6073.2518     6836.3568     -763.1050
         1.2674                  0.0641             325.2           5781.5122     6992.0928    -1210.5806
         1.3564                  0.0686             323.3           5831.6882     6961.8528    -1130.1646
         1.4455                  0.0731             310.4           5615.4164     6758.6400    -1143.2236
         1.5344                  0.0776             326.6           5898.0105     7015.0752    -1117.0647
         1.6236                  0.0821             327.1           6170.9206     7022.3328     -851.4122
         1.7126                  0.0866             324.5           6141.9843     6980.9040     -838.9197
         1.8015                  0.0911             335.3           6277.3618     7153.5744     -876.2126
         1.8907                  0.0956             333.6           5894.7469     7125.1488    -1230.4019
         1.9798                  0.1001             318.8           5603.2089     6891.9984    -1288.7895
         2.0000                  0.1011             311.0           5581.4425     6767.1072    -1185.6647
         2.0890                  0.1120             323.9           5854.7734     6971.5296    -1116.7562
         2.1781                  0.1168             334.6           5809.8948     7142.0832    -1332.1884
         2.2670                  0.1216             337.0           5922.5108     7179.5808    -1257.0700
         2.3562                  0.1264             323.5           5910.2931     6966.3888    -1056.0957
         2.4453                  0.1311             323.3           5966.6215     6963.3648     -996.7433
         2.5344                  0.1359             330.3           6379.4935     7073.4384     -693.9449
         2.6235                  0.1407             322.2           5881.1342     6945.8256    -1064.6914
         2.7126                  0.1455             321.4           5958.1133     6932.5200     -974.4067
         2.8016                  0.1503             335.8           6143.7785     7160.5296    -1016.7511
         2.8907                  0.1550             328.7           5831.6244     7048.0368    -1216.4124
         2.9796                  0.1598             314.8           5854.3399     6827.5872     -973.2473
         3.0000                  0.1609             335.0           6218.6703     7147.5264     -928.8561
         3.0889                  0.1771             316.0           5987.6407     6846.6384     -858.9977
         3.1780                  0.1822             332.1           6198.3245     7102.7712     -904.4467
         3.2667                  0.1873             311.7           5915.5860     6778.5984     -863.0124
         3.3557                  0.1924             327.2           6081.5113     7024.4496     -942.9383
         3.4447                  0.1975             343.8           6189.8109     7287.2352    -1097.4243
         3.5336                  0.2026             324.3           6124.7060     6977.8800     -853.1740
         3.6227                  0.2078             325.7           6218.1339     7000.8624     -782.7285
         3.7114                  0.2129             323.6           5837.5261     6966.9936    -1129.4675
         3.8005                  0.2180             332.9           5941.2439     7114.8672    -1173.6233
         3.8892                  0.2231             347.7           6526.8188     7350.1344     -823.3156
         3.9785                  0.2282             340.1           6344.9171     7228.5696     -883.6525
         4.0000                  0.2294             337.9           6155.9391     7194.7008    -1038.7617
         4.0887                  0.2533             329.7           6203.1373     7063.7616     -860.6243
         4.1777                  0.2588             322.4           5944.3875     6948.2448    -1003.8573
         4.2667                  0.2643             334.0           6022.3096     7133.0112    -1110.7016
         4.3558                  0.2699             331.6           5944.4703     7093.6992    -1149.2289
         4.4448                  0.2754             322.3           5456.2575     6946.7328    -1490.4753
         4.5340                  0.2809             320.2           5793.6609     6912.8640    -1119.2031
         4.6228                  0.2864             322.7           5949.5586     6952.7808    -1003.2222
         4.7121                  0.2919             309.7           5813.5496     6746.5440     -932.9944
         4.8011                  0.2974             334.0           5918.0042     7131.4992    -1213.4950
         4.8902                  0.3030             327.8           6080.5381     7033.8240     -953.2859
         4.9790                  0.3085             320.3           6022.2216     6915.5856     -893.3640
         5.0000                  0.3098             309.1           5458.0914     6736.8672    -1278.7758
         5.0893                  0.3264             329.2           5916.7016     7056.5040    -1139.8024
         5.1786                  0.3321             324.3           5720.6487     6978.4848    -1257.8361
         5.2676                  0.3378             340.1           5986.3959     7228.5696    -1242.1737
         5.3566                  0.3435             328.3           5621.5703     7041.9888    -1420.4185
         5.4457                  0.3492             349.1           5904.4829     7371.9072    -1467.4243
         5.5348                  0.3549             317.4           5662.1227     6869.0160    -1206.8933
         5.6239                  0.3606             309.8           5386.3455     6748.6608    -1362.3153
         5.7129                  0.3663             332.6           5853.4633     7110.3312    -1256.8679
         5.8020                  0.3720             331.3           6121.5683     7088.8608     -967.2925
         5.8909                  0.3777             336.1           6283.7308     7165.6704     -881.9396
         5.9799                  0.3834             322.3           6121.2248     6946.4304     -825.2056
         6.0000                  0.3847             332.3           6272.7379     7104.8880     -832.1501
         6.0891                  0.4052             321.2           5837.8337     6929.4960    -1091.6623
         6.1780                  0.4111             318.0           5925.4996     6878.3904     -952.8908
         6.2668                  0.4170             335.0           6448.7435     7147.8288     -699.0853
         6.3558                  0.4230             310.8           5875.0561     6763.7808     -888.7247
         6.4449                  0.4289             327.6           6259.6783     7030.1952     -770.5169
         6.5337                  0.4348             325.8           5944.1653     7001.4672    -1057.3019
         6.6225                  0.4407             320.5           6048.4785     6918.3072     -869.8287
         6.7115                  0.4467             342.9           6276.4780     7272.7200     -996.2420
         6.8006                  0.4526             320.8           5976.2417     6922.8432     -946.6015
         6.8896                  0.4585             319.1           5699.2067     6896.2320    -1197.0253
         6.9787                  0.4644             329.4           5969.8868     7059.8304    -1089.9436
         7.0000                  0.4659             319.8           5789.6301     6907.1184    -1117.4883
         7.0892                  0.4910             338.4           6207.4265     7201.6560     -994.2295
         7.1783                  0.4972             317.0           5724.8512     6862.6656    -1137.8144
         7.2675                  0.5034             328.5           6016.6080     7044.7104    -1028.1024
         7.3563                  0.5095             323.5           5957.4322     6965.1792    -1007.7470
         7.4452                  0.5157             337.7           6131.7846     7191.0720    -1059.2874
         7.5344                  0.5219             317.3           5771.4075     6867.8064    -1096.3989
         7.6232                  0.5280             336.4           5891.6650     7171.1136    -1279.4486
         7.7123                  0.5342             338.2           6261.9233     7198.6320     -936.7087
         7.8014                  0.5404             328.6           5999.4062     7047.1296    -1047.7234
         7.8903                  0.5465             333.3           6130.5183     7121.2176     -990.6993
         7.9792                  0.5527             327.5           5970.8457     7029.5904    -1058.7447
         8.0000                  0.5541             325.2           6076.6044     6993.3024     -916.6980
         8.0890                  0.5852             326.1           5987.8813     7006.9104    -1019.0291
         8.1780                  0.5917             326.7           6168.4683     7016.5872     -848.1189
         8.2671                  0.5981             333.6           6098.4524     7125.4512    -1026.9988
         8.3560                  0.6046             330.0           6023.3008     7068.9024    -1045.6016
         8.4452                  0.6110             328.8           5935.1877     7050.1536    -1114.9659
         8.5343                  0.6174             312.8           5707.0666     6796.1376    -1089.0710
         8.6232                  0.6239             336.8           6247.9584     7176.2544     -928.2960
         8.7122                  0.6303             324.0           6157.6555     6973.9488     -816.2933
         8.8011                  0.6368             316.7           5861.4385     6857.8272     -996.3887
         8.8901                  0.6432             313.7           5776.2285     6810.6528    -1034.4243
         8.9793                  0.6496             339.2           6230.4851     7214.9616     -984.4765
         9.0000                  0.6511             327.9           6076.2517     7035.0336     -958.7819
         9.0889                  0.7028             321.8           5647.5361     6938.5680    -1291.0319
         9.1779                  0.7097             345.9           6250.7361     7321.4064    -1070.6703
         9.2667                  0.7165             328.8           6212.0661     7050.4560     -838.3899
         9.3559                  0.7234             324.2           6071.4641     6977.2752     -905.8111
         9.4448                  0.7303             330.1           6225.8816     7069.8096     -843.9280
         9.5339                  0.7372             317.5           6115.6740     6869.9232     -754.2492
         9.6229                  0.7441             319.1           6025.4104     6896.2320     -870.8216
         9.7120                  0.7510             306.2           5773.0787     6692.1120     -919.0333
         9.8010                  0.7579             330.0           6015.7234     7069.5072    -1053.7838
         9.8901                  0.7647             327.7           6155.4113     7032.9168     -877.5055
         9.9792                  0.7716             330.5           5995.0706     7076.1600    -1081.0894
        10.0000                  0.7732             329.5           5925.5017     7060.7376    -1135.2359
        10.0890                  0.7801             318.6           5948.4771     6887.4624     -938.9853
        10.1781                  0.7870             320.7           5707.6533     6921.0288    -1213.3755
        10.2674                  0.7939             326.0           5962.4213     7005.7008    -1043.2795
        10.3568                  0.8008             310.5           5656.7589     6759.8496    -1103.0907
        10.4456                  0.8076             315.1           5698.8370     6832.1232    -1133.2862
        10.5345                  0.8145             331.3           5965.1341     7089.7680    -1124.6339
        10.6235                  0.8214             335.5           5948.4132     7155.3888    -1206.9756
        10.7125                  0.8283             323.7           5694.3242     6969.1104    -1274.7862
        10.8015                  0.8352             329.6           5919.4213     7062.8544    -1143.4331
        10.8907                  0.8421             333.1           5672.5882     7117.5888    -1445.0006
        10.9800                  0.8489             321.4           5803.6287     6931.9152    -1128.2865
        11.0000                  0.8505             318.0           5521.2464     6878.6928    -1357.4464
        11.0891                  0.8574             324.7           5735.3541     6985.1376    -1249.7835
        11.1783                  0.8643             335.6           6028.1386     7158.4128    -1130.2742
        11.2673                  0.8711             316.9           5749.3563     6861.1536    -1111.7973
        11.3563                  0.8780             334.4           6109.0440     7138.7568    -1029.7128
        11.4453                  0.8849             324.7           5912.7471     6985.4400    -1072.6929
        11.5343                  0.8918             337.2           6243.3936     7182.9072     -939.5136
        11.6234                  0.8987             320.5           6012.0089     6917.7024     -905.6935
        11.7124                  0.9056             321.5           6056.3725     6933.7296     -877.3571
        11.8012                  0.9124             324.6           6077.4587     6983.9280     -906.4693
        11.8900                  0.9193             326.3           6262.8027     7010.8416     -748.0389
        11.9788                  0.9262             317.2           6127.3648     6865.9920     -738.6272
        12.0000                  0.9279             336.5           6436.0768     7171.7184     -735.6416
        12.0893                  0.9347             331.5           6102.9994     7091.8848     -988.8854
        12.1786                  0.9416             311.6           5788.8130     6777.6912     -988.8782
        12.2677                  0.9485             314.5           5729.0497     6822.4464    -1093.3967
        12.3568                  0.9554             327.6           5974.7045     7031.4048    -1056.7003
        12.4458                  0.9623             321.2           5981.3589     6929.1936     -947.8347
        12.5349                  0.9692             326.7           5769.6938     7016.2848    -1246.5910
        12.6239                  0.9760             334.1           6072.1924     7133.6160    -1061.4236
        12.7131                  0.9829             321.8           6090.6886     6939.1728     -848.4842
        12.8023                  0.9898             333.7           5922.6244     7127.8704    -1205.2460
        12.8913                  0.9967             322.7           5950.2243     6953.6880    -1003.4637
        12.9803                  1.0036             316.3           6011.8024     6851.4768     -839.6744
        13.0000                  1.0051             323.6           6254.6465     6967.9008     -713.2543
        13.0890                  1.0120             335.2           6254.3065     7152.0624     -897.7559
        13.1779                  1.0189             327.6           6227.1472     7030.8000     -803.6528
        13.2669                  1.0257             308.3           5795.5617     6725.3760     -929.8143
        13.3560                  1.0326             308.8           5778.4582     6732.3312     -953.8730
        13.4451                  1.0395             333.7           6326.6538     7127.5680     -800.9142
        13.5339                  1.0464             326.8           5931.8655     7018.4016    -1086.5361
        13.6227                  1.0533             325.1           6048.9963     6991.7904     -942.7941
        13.7120                  1.0602             341.9           6504.2500     7257.9024     -753.6524
        13.8008                  1.0671             320.3           6047.0354     6914.6784     -867.6430
        13.8898                  1.0739             330.1           6134.3131     7071.0192     -936.7061
        13.9787                  1.0808             322.3           6045.0058     6946.1280     -901.1222
        14.0000                  1.0825             318.7           5927.6857     6889.2768     -961.5911
        14.0888                  1.0893             314.6           5952.5087     6824.5632     -872.0545
        14.1778                  1.0962             323.1           5956.3329     6960.0384    -1003.7055
        14.2666                  1.1031             327.4           6108.0358     7028.3808     -920.3450
        14.3557                  1.1100             328.2           6340.4005     7040.4768     -700.0763
        14.4446                  1.1169             336.1           6283.8021     7166.2752     -882.4731
        14.5335                  1.1238             324.0           5959.5994     6973.9488    -1014.3494
        14.6226                  1.1306             320.5           6092.7399     6918.3072     -825.5673
        14.7117                  1.1375             329.3           6326.0561     7057.1088     -731.0527
        14.8007                  1.1444             331.6           5857.4542     7094.3040    -1236.8498
        14.8898                  1.1513             323.2           5789.4272     6961.2480    -1171.8208
        14.9791                  1.1582             326.7           5908.2486     7015.9824    -1107.7338
        15.0000                  1.1598             329.7           5976.6622     7064.0640    -1087.4018
        15.0891                  1.1667             317.9           5771.0933     6876.8784    -1105.7851
        15.1781                  1.1736             310.4           5745.2384     6757.7328    -1012.4944
        15.2671                  1.1805             319.9           5881.7484     6908.6304    -1026.8820
        15.3561                  1.1873             326.8           6020.5445     7018.0992     -997.5547
        15.4453                  1.1942             332.2           5684.2077     7103.0736    -1418.8659
        15.5343                  1.2011             325.5           5655.0486     6997.8384    -1342.7898
        15.6236                  1.2080             322.7           5876.9258     6953.0832    -1076.1574
        15.7127                  1.2149             319.2           5739.4867     6897.7440    -1158.2573
        15.8017                  1.2218             328.9           6041.9387     7051.6656    -1009.7269
        15.8906                  1.2286             328.6           6004.0088     7046.5248    -1042.5160
        15.9798                  1.2355             340.6           5935.4419     7236.7344    -1301.2925
        16.0000                  1.2371             323.3           5674.6666     6963.3648    -1288.6982
        16.0889                  1.2440             314.9           5556.7398     6829.7040    -1272.9642
        16.1781                  1.2509             331.4           5775.6971     7091.2800    -1315.5829
        16.2671                  1.2577             324.9           6091.8607     6987.2544     -895.3937
        16.3561                  1.2646             340.2           6591.2130     7230.0816     -638.8686
        16.4451                  1.2715             318.3           5765.9157     6883.2288    -1117.3131
        16.5340                  1.2784             335.6           6208.6523     7158.4128     -949.7605
        16.6228                  1.2853             330.4           5940.5751     7074.9504    -1134.3753
        16.7118                  1.2922             313.5           5658.4140     6807.0240    -1148.6100
        16.8008                  1.2990             327.5           6092.9158     7028.9856     -936.0698
        16.8900                  1.3059             327.6           6119.9381     7031.1024     -911.1643
        16.9788                  1.3128             335.4           5917.5340     7154.4816    -1236.9476
        17.0000                  1.3144             321.7           5646.1360     6936.4512    -1290.3152
        17.0890                  1.3213             325.4           6109.4737     6995.4192     -885.9455
        17.1780                  1.3282             335.2           5814.7569     7152.0624    -1337.3055
        17.2670                  1.3351             327.9           5947.1738     7035.9408    -1088.7670
        17.3559                  1.3420             322.4           5964.0259     6947.9424     -983.9165
        17.4452                  1.3489             310.1           5670.3047     6753.8016    -1083.4969
        17.5343                  1.3557             329.3           6035.7527     7057.1088    -1021.3561
        17.6233                  1.3626             327.8           5918.2945     7033.5216    -1115.2271
        17.7124                  1.3695             332.9           6221.3374     7115.1696     -893.8322
        17.8016                  1.3764             334.0           6493.5249     7132.4064     -638.8815
        17.8906                  1.3833             322.7           5934.3793     6953.0832    -1018.7039
        17.9794                  1.3902             337.8           6152.4382     7191.9792    -1039.5410
        18.0000                  1.3918             313.5           5740.8169     6806.4192    -1065.6023
        18.0890                  1.3986             324.1           6041.8343     6975.1584     -933.3241
        18.1780                  1.4055             345.1           6448.8955     7307.7984     -858.9029
        18.2671                  1.4124             330.1           6102.4228     7070.7168     -968.2940
        18.3561                  1.4193             325.9           6111.8598     7003.8864     -892.0266
        18.4451                  1.4262             310.4           5807.2600     6757.4304     -950.1704
        18.5340                  1.4331             325.4           6191.6538     6995.4192     -803.7654
        18.6232                  1.4399             336.9           6514.9953     7178.3712     -663.3759
        18.7123                  1.4468             313.9           5995.8115     6814.2816     -818.4701
        18.8012                  1.4537             313.3           5901.9133     6804.3024     -902.3891
        18.8902                  1.4606             341.6           6363.2156     7253.0640     -889.8484
        18.9792                  1.4675             327.4           6116.1509     7027.1712     -911.0203
        19.0000                  1.4691             333.4           6269.3569     7122.7296     -853.3727
        19.0890                  1.4760             316.3           5987.2259     6852.3840     -865.1581
        19.1782                  1.4828             316.5           5735.6165     6855.1056    -1119.4891
        19.2672                  1.4897             336.3           5846.4658     7168.6944    -1322.2286
        19.3562                  1.4966             316.6           5633.5913     6855.7104    -1222.1191
        19.4455                  1.5035             326.2           5988.1508     7008.7248    -1020.5740
        19.5346                  1.5104             325.2           5672.2717     6992.3952    -1320.1235
        19.6238                  1.5173             327.8           6083.3169     7033.8240     -950.5071
        19.7128                  1.5241             319.9           6042.4137     6909.2352     -866.8215
        19.8017                  1.5310             309.2           5809.3809     6739.2864     -929.9055
        19.8907                  1.5379             319.0           6100.7064     6894.1152     -793.4088
        19.9798                  1.5448             327.9           5890.6318     7035.6384    -1145.0066
        20.0000                  1.5464             329.8           5907.2924     7066.1808    -1158.8884
        20.0891                  1.5533             333.0           6143.6963     7116.3792     -972.6829
        20.1780                  1.5601             315.3           5355.7872     6836.3568    -1480.5696
        20.2672                  1.5670             324.4           5589.7361     6979.6944    -1389.9583
        20.3564                  1.5739             315.9           5395.3329     6844.5216    -1449.1887
        20.4457                  1.5808             321.5           5586.7251     6934.6368    -1347.9117
        20.5349                  1.5877             316.4           5661.5580     6853.2912    -1191.7332
        20.6237                  1.5946             316.9           5571.4899     6860.5488    -1289.0589
        20.7125                  1.6014             317.5           5314.4559     6870.5280    -1556.0721
        20.8016                  1.6083             314.6           5068.5652     6824.5632    -1755.9980
        20.8908                  1.6152             328.0           5993.9309     7036.8480    -1042.9171
        20.9797                  1.6221             334.3           5918.0251     7136.9424    -1218.9173
        21.0000                  1.6237             332.6           5748.8914     7110.0288    -1361.1374
        21.0891                  1.6305             327.2           5986.1135     7024.7520    -1038.6385
        21.1781                  1.6374             316.8           5747.8661     6859.3392    -1111.4731
        21.2672                  1.6443             323.2           5680.7179     6961.2480    -1280.5301
        21.3562                  1.6512             329.0           5772.9665     7052.5728    -1279.6063
        21.4452                  1.6581             323.3           5739.3398     6961.8528    -1222.5130
        21.5345                  1.6650             320.8           5514.9334     6922.8432    -1407.9098
        21.6237                  1.6718             316.4           5669.4510     6853.2912    -1183.8402
        21.7127                  1.6787             329.1           5708.2732     7054.0848    -1345.8116
        21.8018                  1.6856             330.1           5803.5732     7071.0192    -1267.4460
        21.8908                  1.6925             329.7           5498.0019     7063.4592    -1565.4573
        21.9801                  1.6994             326.9           5948.4856     7019.3088    -1070.8232
        22.0000                  1.7009             318.3           5762.2860     6883.5312    -1121.2452
        22.0891                  1.7078             318.2           5545.0258     6882.0192    -1336.9934
        22.1781                  1.7147             327.8           6159.0148     7034.4288     -875.4140
        22.2671                  1.7216             324.2           5716.6402     6976.3680    -1259.7278
        22.3560                  1.7284             309.2           5619.3020     6739.5888    -1120.2868
        22.4449                  1.7353             306.8           5429.0752     6700.5792    -1271.5040
        22.5338                  1.7422             343.8           5993.8242     7287.8400    -1294.0158
        22.6229                  1.7491             321.4           5821.8551     6933.1248    -1111.2697
        22.7119                  1.7560             334.1           6051.0670     7134.5232    -1083.4562
        22.8012                  1.7629             328.6           5564.6665     7046.8272    -1482.1607
        22.8903                  1.7697             333.1           5908.7615     7117.8912    -1209.1297
        22.9793                  1.7766             319.9           5552.0678     6908.3280    -1356.2602
        23.0000                  1.7782             319.4           5557.9312     6900.4656    -1342.5344
        23.0891                  1.7851             331.7           6170.1160     7096.1184     -926.0024
        23.1780                  1.7920             328.1           6026.3940     7039.2672    -1012.8732
        23.2672                  1.7989             323.6           5978.4343     6967.5984     -989.1641
        23.3564                  1.8058             331.7           6252.7457     7096.4208     -843.6751
        23.4455                  1.8126             319.5           6021.6292     6902.8848     -881.2556
        23.5345                  1.8195             321.4           5841.5512     6933.1248    -1091.5736
        23.6234                  1.8264             341.4           5993.0162     7249.1328    -1256.1166
        23.7123                  1.8333             322.9           6107.5471     6957.0144     -849.4673
        23.8011                  1.8402             319.2           5762.9298     6898.3488    -1135.4190
        23.8902                  1.8471             318.2           5993.4140     6881.1120     -887.6980
        23.9792                  1.8540             324.5           6183.6360     6981.5088     -797.8728
        24.0000                  1.8556             321.9           6099.9380     6940.3824     -840.4444
        24.0888                  1.8624             302.2           5805.4527     6628.3056     -822.8529
        24.1775                  1.8693             320.6           5996.8924     6919.8192     -922.9268
        24.2664                  1.8762             323.6           6044.0015     6967.9008     -923.8993
        24.3555                  1.8831             319.2           5658.2831     6897.7440    -1239.4609
        24.4446                  1.8900             333.6           6113.4608     7125.7536    -1012.2928
        24.5336                  1.8969             330.7           6289.4060     7079.4864     -790.0804
        24.6224                  1.9037             315.5           6030.6224     6839.0784     -808.4560
        24.7115                  1.9106             311.6           5919.1347     6777.0864     -857.9517
        24.8003                  1.9175             330.2           6257.5696     7071.6240     -814.0544
        24.8891                  1.9244             330.8           6109.3118     7081.3008     -971.9890
        24.9782                  1.9313             318.5           6035.0694     6886.5552     -851.4858
        25.0000                  1.9330             325.1           6159.3820     6990.5808     -831.1988
        25.0889                  1.9399             332.3           6105.5628     7106.0976    -1000.5348
        25.1781                  1.9467             332.1           5779.6029     7101.5616    -1321.9587
        25.2672                  1.9536             322.5           5864.9147     6950.6640    -1085.7493
        25.3563                  1.9605             328.8           5871.6995     7049.8512    -1178.1517
        25.4454                  1.9674             328.2           5646.4547     7040.1744    -1393.7197
        25.5345                  1.9743             321.3           5723.8751     6931.3104    -1207.4353
        25.6235                  1.9812             326.0           5694.2555     7005.7008    -1311.4453
        25.7125                  1.9880             326.6           5927.8615     7014.7728    -1086.9113
        25.8015                  1.9949             325.5           5746.4995     6996.9312    -1250.4317
        25.8906                  2.0018             321.7           5635.0302     6936.4512    -1301.4210
        25.9797                  2.0087             318.5           5712.9700     6887.1600    -1174.1900
        26.0000                  2.0103             333.4           5966.4312     7122.1248    -1155.6936
        26.0891                  2.0172             323.7           5940.5862     6968.8080    -1028.2218
        26.1782                  2.0240             329.9           5725.3648     7067.6928    -1342.3280
        26.2672                  2.0309             330.5           5875.3821     7076.1600    -1200.7779
        26.3563                  2.0378             325.3           5754.7482     6993.6048    -1238.8566
        26.4452                  2.0447             331.1           5953.1466     7085.8368    -1132.6902
        26.5345                  2.0516             324.9           5890.6828     6988.1616    -1097.4788
        26.6236                  2.0585             329.1           5858.3885     7054.0848    -1195.6963
        26.7127                  2.0653             323.0           5695.7303     6957.3168    -1261.5865
        26.8017                  2.0722             328.8           6077.3307     7049.8512     -972.5205
        26.8908                  2.0791             329.1           6028.9057     7055.2944    -1026.3887
        26.9800                  2.0860             300.8           5557.6599     6606.2304    -1048.5705
        27.0000                  2.0875             321.8           5891.2624     6938.5680    -1047.3056
        27.0890                  2.0944             317.0           5589.3485     6863.2704    -1273.9219
        27.1781                  2.1013             325.1           5647.5194     6991.4880    -1343.9686
        27.2671                  2.1082             328.0           5872.8569     7037.4528    -1164.5959
        27.3559                  2.1151             326.5           5779.3737     7013.2608    -1233.8871
        27.4450                  2.1220             339.8           5846.3454     7224.3360    -1377.9906
        27.5341                  2.1288             326.1           5835.3767     7006.9104    -1171.5337
        27.6231                  2.1357             328.5           5516.2340     7045.3152    -1529.0812
        27.7121                  2.1426             328.7           5896.0964     7048.9440    -1152.8476
        27.8011                  2.1495             327.3           6099.5494     7026.5664     -927.0170
        27.8901                  2.1564             325.0           5776.1067     6989.6736    -1213.5669
        27.9792                  2.1633             324.5           6219.3755     6982.4160     -763.0405
        28.0000                  2.1649             331.3           6117.6347     7089.1632     -971.5285
        28.0890                  2.1717             326.4           5833.1216     7011.1440    -1178.0224
        28.1780                  2.1786             322.0           5773.6861     6941.8944    -1168.2083
        28.2671                  2.1855             319.5           5631.8967     6901.6752    -1269.7785
        28.3562                  2.1924             309.8           5460.0349     6747.7536    -1287.7187
        28.4454                  2.1993             325.8           5803.4033     7002.0720    -1198.6687
        28.5344                  2.2062             350.1           6254.7026     7387.6320    -1132.9294
        28.6234                  2.2131             317.0           6021.2146     6862.6656     -841.4510
        28.7122                  2.2199             317.3           6050.3031     6868.1088     -817.8057
        28.8010                  2.2268             314.1           5516.6738     6816.0960    -1299.4222
        28.8901                  2.2337             337.0           5894.2526     7180.4880    -1286.2354
        28.9794                  2.2406             320.0           5614.1738     6910.1424    -1295.9686
        29.0000                  2.2422             316.6           5676.0532     6855.7104    -1179.6572
        29.0889                  2.2491             320.8           5501.2569     6923.7504    -1422.4935
        29.1778                  2.2560             324.9           5746.0410     6987.8592    -1241.8182
        29.2669                  2.2628             320.4           5843.1988     6917.4000    -1074.2012
        29.3561                  2.2697             320.4           5568.7286     6917.4000    -1348.6714
        29.4454                  2.2766             320.0           5782.4143     6910.4448    -1128.0305
        29.5344                  2.2835             333.8           5836.5167     7129.0800    -1292.5633
        29.6237                  2.2904             314.0           5479.4428     6814.5840    -1335.1412
        29.7127                  2.2973             322.3           6178.3289     6946.1280     -767.7991
        29.8018                  2.3041             325.8           5851.6926     7002.3744    -1150.6818
        29.8907                  2.3110             337.7           5906.3218     7191.6768    -1285.3550
        29.9794                  2.3179             308.5           5390.4764     6727.1904    -1336.7140
        30.0000                  2.3195             320.6           5726.4238     6919.8192    -1193.3954
        30.0890                  2.3264             324.8           6112.3269     6986.6496     -874.3227
        30.1780                  2.3333             317.2           5812.3510     6865.3872    -1053.0362
        30.2669                  2.3402             309.4           5596.7500     6742.6128    -1145.8628
        30.3560                  2.3470             321.9           6042.3200     6940.9872     -898.6672
        30.4451                  2.3539             327.2           6153.2110     7024.7520     -871.5410
        30.5340                  2.3608             324.9           5963.6764     6987.5568    -1023.8804
        30.6230                  2.3677             327.7           5944.8296     7032.9168    -1088.0872
        30.7120                  2.3746             330.1           6004.1274     7070.4144    -1066.2870
        30.8011                  2.3815             330.7           5981.7240     7079.4864    -1097.7624
        30.8901                  2.3883             319.5           6124.6515     6901.9776     -777.3261
        30.9793                  2.3952             317.2           5813.5146     6865.3872    -1051.8726
        31.0000                  2.3968             326.7           5793.0659     7016.2848    -1223.2189
        31.0893                  2.4037             314.0           5562.5746     6814.8864    -1252.3118
        31.1785                  2.4106             323.8           5691.3015     6970.3200    -1279.0185
        31.2674                  2.4175             324.3           6078.8959     6978.1824     -899.2865
        31.3563                  2.4244             316.8           5992.8865     6859.6416     -866.7551
        31.4452                  2.4312             333.4           6236.4127     7123.3344     -886.9217
        31.5343                  2.4381             319.2           5965.5780     6897.1392     -931.5612
        31.6235                  2.4450             332.3           6070.5376     7105.1904    -1034.6528
        31.7123                  2.4519             315.4           5636.2366     6837.2640    -1201.0274
        31.8015                  2.4588             321.8           5683.2391     6939.1728    -1255.9337
        31.8907                  2.4657             319.0           5500.2214     6894.1152    -1393.8938
        31.9799                  2.4725             327.7           5624.4871     7031.7072    -1407.2201
        32.0000                  2.4741             319.4           5490.8201     6900.1632    -1409.3431
        32.0891                  2.4810             324.6           5677.0714     6982.7184    -1305.6470
        32.1782                  2.4879             331.2           5954.2926     7088.2560    -1133.9634
        32.2674                  2.4948             331.3           6007.2739     7088.8608    -1081.5869
        32.3565                  2.5016             332.5           6294.4887     7107.9120     -813.4233
        32.4456                  2.5085             334.3           6199.9332     7137.2448     -937.3116
        32.5345                  2.5154             326.1           5755.9591     7007.2128    -1251.2537
        32.6236                  2.5223             324.2           6025.3024     6976.3680     -951.0656
        32.7127                  2.5292             319.7           5666.2688     6905.9088    -1239.6400
        32.8017                  2.5361             324.0           6083.8086     6973.9488     -890.1402
        32.8906                  2.5429             321.6           6321.2980     6936.1488     -614.8508
        32.9796                  2.5498             326.1           5958.6806     7007.5152    -1048.8346
        33.0000                  2.5514             331.7           6142.1738     7096.4208     -954.2470
        33.0890                  2.5583             306.0           5809.5604     6687.5760     -878.0156
        33.1777                  2.5652             329.4           6096.6140     7058.6208     -962.0068
        33.2665                  2.5721             321.6           6053.1018     6935.2416     -882.1398
        33.3557                  2.5789             323.3           5677.4653     6963.3648    -1285.8995
        33.4448                  2.5858             327.0           6114.2654     7021.7280     -907.4626
