     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
        13.2542                  0.7221             328.6           8411.2410     9983.8620    -1572.6210
        13.3811                  0.7290             326.1           7958.6061     9925.5996    -1966.9935
        13.5082                  0.7359             332.1           8077.2550    10061.4024    -1984.1474
        13.6353                  0.7429             325.8           8193.9616     9920.4588    -1726.4972
        13.7623                  0.7498             326.5           7704.4618     9935.8812    -2231.4194
        13.8891                  0.7567             326.5           7881.7903     9934.5960    -2052.8057
        14.0000                  0.7627             317.1           7494.0251     9724.2516    -2230.2265
        14.1270                  0.7697             329.6           7572.9363    10006.1388    -2433.2025
        14.2540                  0.7766             325.1           7661.8699     9905.0364    -2243.1665
        14.3809                  0.7835             317.5           7388.2181     9733.2480    -2345.0299
        14.5078                  0.7904             324.7           7493.2280     9896.0400    -2402.8120
        14.6346                  0.7974             333.9           7662.8602    10101.6720    -2438.8118
        14.7616                  0.8043             329.5           7579.5604    10001.8548    -2422.2944
        14.8883                  0.8112             330.7           8219.8961    10029.7008    -1809.8047
        15.0000                  0.8173             325.5           7885.7073     9913.1760    -2027.4687
        15.1265                  0.8242             335.6           7986.7894    10140.2280    -2153.4386
        15.2536                  0.8312             331.9           8034.4697    10057.5468    -2023.0771
        15.3805                  0.8381             320.8           7553.0178     9808.2180    -2255.2002
        15.5073                  0.8450             320.4           7442.8175     9797.9364    -2355.1189
        15.6341                  0.8519             327.1           7981.6787     9948.7332    -1967.0545
        15.7607                  0.8589             324.9           7928.9617     9899.0388    -1970.0771
        15.8875                  0.8658             316.9           7635.9102     9719.9676    -2084.0574
        16.0000                  0.8719             322.7           7683.6458     9850.2012    -2166.5554
        16.1268                  0.8788             325.4           7892.4556     9910.1772    -2017.7216
        16.2540                  0.8857             334.7           7905.3823    10118.8080    -2213.4257
        16.3809                  0.8927             330.1           8062.8338    10016.4204    -1953.5866
        16.5080                  0.8996             332.0           7784.6643    10058.8320    -2274.1677
        16.6347                  0.9065             318.4           7619.3294     9752.5260    -2133.1966
        16.7618                  0.9134             316.8           7366.7048     9717.8256    -2351.1208
        16.8888                  0.9204             323.8           7426.5309     9875.9052    -2449.3743
        17.0000                  0.9264             329.4           7508.0660    10000.9980    -2492.9320
        17.1270                  0.9334             326.9           7441.9321     9943.5924    -2501.6603
        17.2536                  0.9403             322.3           7244.8743     9841.6332    -2596.7589
        17.3804                  0.9472             330.3           7370.0053    10021.1328    -2651.1275
        17.5077                  0.9541             324.2           7046.0133     9884.4732    -2838.4599
        17.6345                  0.9610             311.2           7289.3450     9592.7328    -2303.3878
        17.7613                  0.9680             325.9           7296.6711     9922.6008    -2625.9297
        17.8885                  0.9749             318.5           7315.8576     9756.3816    -2440.5240
        18.0000                  0.9810             325.0           7332.5505     9901.6092    -2569.0587
        18.1267                  0.9879             323.4           7297.3061     9866.9088    -2569.6027
        18.2537                  0.9948             334.8           7775.7720    10121.3784    -2345.6064
        18.3806                  1.0017             318.0           7499.6830     9745.6716    -2245.9886
        18.5073                  1.0087             315.6           6846.3696     9691.2648    -2844.8952
        18.6339                  1.0156             337.8           7236.0126    10189.4940    -2953.4814
        18.7608                  1.0225             313.4           6555.2746     9641.1420    -3085.8674
        18.8875                  1.0294             328.6           7360.4790     9983.0052    -2622.5262
        19.0000                  1.0356             323.2           7380.7995     9861.7680    -2480.9685
        19.1269                  1.0425             336.8           7582.9774    10165.9320    -2582.9546
        19.2538                  1.0494             323.3           6819.4096     9862.6248    -3043.2152
        19.3804                  1.0563             334.8           7436.7223    10121.3784    -2684.6561
        19.5073                  1.0633             328.6           7121.8337     9983.0052    -2861.1715
        19.6340                  1.0702             311.3           6822.9737     9593.1612    -2770.1875
        19.7607                  1.0771             325.2           7138.6821     9906.7500    -2768.0679
        19.8876                  1.0840             319.7           7134.5011     9782.5140    -2648.0129
        20.0000                  1.0902             320.7           6994.3778     9804.7908    -2810.4130
        20.1267                  1.0971             327.8           6852.0337     9965.0124    -3112.9787
        20.2535                  1.1040             331.5           7117.9581    10046.8368    -2928.8787
        20.3803                  1.1109             321.8           6766.6333     9830.0664    -3063.4331
        20.5069                  1.1179             316.7           6996.9682     9715.2552    -2718.2870
        20.6340                  1.1248             318.8           6822.6326     9762.3792    -2939.7466
        20.7609                  1.1317             314.6           6976.8167     9668.9880    -2692.1713
        20.8878                  1.1386             310.8           7266.4860     9583.7364    -2317.2504
        21.0000                  1.1448             331.7           7411.2238    10051.9776    -2640.7538
        21.1270                  1.1517             320.2           7267.1307     9793.6524    -2526.5217
        21.2535                  1.1586             326.8           7402.6479     9943.1640    -2540.5161
        21.3801                  1.1655             330.5           7346.9716    10024.5600    -2677.5884
        21.5068                  1.1725             332.9           7568.2957    10079.8236    -2511.5279
        21.6337                  1.1794             318.1           7005.8755     9746.9568    -2741.0813
        21.7604                  1.1863             331.6           7235.7616    10049.8356    -2814.0740
        21.8872                  1.1932             329.4           7253.8660    10000.5696    -2746.7036
        22.0000                  1.1994             318.3           6792.9009     9751.2408    -2958.3399
        22.1269                  1.2063             329.2           7366.9757     9996.7140    -2629.7383
        22.2536                  1.2132             327.6           7228.8806     9959.8716    -2730.9910
        22.3807                  1.2201             322.6           7057.9713     9847.6308    -2789.6595
        22.5075                  1.2271             328.3           7145.7000     9976.1508    -2830.4508
        22.6343                  1.2340             327.0           7457.7880     9945.7344    -2487.9464
        22.7613                  1.2409             321.3           6917.1270     9818.0712    -2900.9442
        22.8885                  1.2478             330.0           7201.4638    10014.2784    -2812.8146
        23.0000                  1.2539             314.9           6575.1177     9675.8424    -3100.7247
        23.1265                  1.2608             317.0           6777.9600     9721.2528    -2943.2928
        23.2533                  1.2678             325.9           7085.0973     9923.0292    -2837.9319
        23.3800                  1.2747             323.0           7219.6018     9856.1988    -2636.5970
        23.5068                  1.2816             324.1           6968.9375     9881.9028    -2912.9653
        23.6335                  1.2885             324.8           7171.9312     9896.4684    -2724.5372
        23.7605                  1.2955             333.6           7323.1222    10094.3892    -2771.2670
        23.8874                  1.3024             318.8           7164.8908     9761.5224    -2596.6316
        24.0000                  1.3085             325.9           7169.5226     9921.7440    -2752.2214
        24.1268                  1.3155             331.7           7244.3302    10051.9776    -2807.6474
        24.2536                  1.3224             327.8           6871.3242     9965.8692    -3094.5450
        24.3807                  1.3293             324.3           6944.9398     9887.0436    -2942.1038
        24.5073                  1.3362             324.2           6995.8720     9884.9016    -2889.0296
        24.6342                  1.3432             311.3           6836.2899     9593.1612    -2756.8713
        24.7610                  1.3501             328.5           7207.9523     9980.0064    -2772.0541
        24.8878                  1.3570             332.4           7245.9309    10069.1136    -2823.1827
        25.0000                  1.3631             317.1           6517.7711     9724.2516    -3206.4805
        25.1268                  1.3701             319.7           6602.8617     9783.7992    -3180.9375
        25.2537                  1.3770             341.3           7368.5959    10267.0344    -2898.4385
        25.3805                  1.3839             326.9           7161.1663     9945.3060    -2784.1397
        25.5072                  1.3908             323.9           7164.2921     9876.7620    -2712.4699
        25.6343                  1.3977             319.3           6934.3878     9774.3744    -2839.9866
        25.7611                  1.4047             316.3           6877.2067     9707.5440    -2830.3373
        25.8879                  1.4116             320.2           6531.6616     9793.2240    -3261.5624
        26.0000                  1.4177             328.5           6945.0010     9980.0064    -3035.0054
        26.1267                  1.4246             325.1           6730.2345     9904.6080    -3174.3735
        26.2533                  1.4316             334.0           6810.3712    10103.3856    -3293.0144
        26.3802                  1.4385             317.6           6658.5567     9734.5332    -3075.9765
        26.5071                  1.4454             320.4           6937.1408     9798.3648    -2861.2240
        26.6337                  1.4523             315.8           6649.4929     9695.5488    -3046.0559
        26.7602                  1.4592             327.0           6741.5095     9947.8764    -3206.3669
        26.8868                  1.4662             320.8           6742.3084     9808.6464    -3066.3380
        27.0000                  1.4724             329.4           6821.2206    10000.5696    -3179.3490
        27.1266                  1.4793             331.1           6711.1773    10038.6972    -3327.5199
        27.2535                  1.4862             326.7           6703.2638     9941.0220    -3237.7582
        27.3805                  1.4931             323.9           6578.5523     9877.6188    -3299.0665
        27.5074                  1.5000             321.3           6665.8480     9819.3564    -3153.5084
        27.6341                  1.5070             310.6           6538.6375     9579.0240    -3040.3865
        27.7606                  1.5139             324.5           6876.7848     9890.8992    -3014.1144
        27.8875                  1.5208             326.9           6582.3801     9944.8776    -3362.4975
        28.0000                  1.5270             311.3           6347.6855     9594.8748    -3247.1893
        28.1266                  1.5339             318.4           6380.7663     9752.9544    -3372.1881
        28.2534                  1.5408             322.2           6642.6507     9838.6344    -3195.9837
        28.3799                  1.5477             323.2           6536.8639     9861.3396    -3324.4757
        28.5068                  1.5547             314.4           6421.6026     9663.8472    -3242.2446
        28.6335                  1.5616             326.9           6727.6442     9943.5924    -3215.9482
        28.7603                  1.5685             322.7           6506.9922     9850.2012    -3343.2090
        28.8873                  1.5754             329.0           6921.5875     9990.7164    -3069.1289
        29.0000                  1.5816             318.2           6269.0820     9749.0988    -3480.0168
        29.1266                  1.5885             320.7           6395.5115     9804.3624    -3408.8509
        29.2535                  1.5954             314.7           6384.1300     9669.4164    -3285.2864
        29.3804                  1.6024             324.8           6363.5952     9898.1820    -3534.5868
        29.5071                  1.6093             325.8           6580.3295     9919.1736    -3338.8441
        29.6336                  1.6162             326.9           6799.3817     9943.5924    -3144.2107
        29.7602                  1.6231             331.2           7071.0506    10042.1244    -2971.0738
        29.8869                  1.6301             325.3           6766.7914     9909.3204    -3142.5290
        30.0000                  1.6363             325.2           6619.8486     9905.8932    -3286.0446
        30.1266                  1.6432             330.4           6317.9388    10023.2748    -3705.3360
        30.2532                  1.6501             329.0           6562.9348     9992.4300    -3429.4952
        30.3797                  1.6570             315.4           6181.2444     9685.2672    -3504.0228
        30.5067                  1.6639             323.2           6749.0740     9862.1964    -3113.1224
        30.6335                  1.6709             329.6           6856.2461    10004.4252    -3148.1791
        30.7602                  1.6778             320.7           6615.9078     9804.7908    -3188.8830
        30.8872                  1.6847             317.5           6631.0602     9732.3912    -3101.3310
        31.0000                  1.6909             327.3           6810.2186     9953.8740    -3143.6554
        31.1266                  1.6978             330.6           6556.8661    10026.7020    -3469.8359
        31.2536                  1.7047             324.0           6691.9431     9878.4756    -3186.5325
        31.3804                  1.7116             331.7           6826.5577    10051.5492    -3224.9915
        31.5069                  1.7186             330.7           6758.2887    10029.7008    -3271.4121
        31.6335                  1.7255             321.7           6642.9517     9828.3528    -3185.4011
        31.7599                  1.7324             320.7           6343.4374     9806.0760    -3462.6386
        31.8867                  1.7393             332.7           7050.1160    10075.9680    -3025.8520
        32.0000                  1.7455             338.9           6931.8396    10213.9128    -3282.0732
        32.1269                  1.7524             338.2           6743.5647    10198.4904    -3454.9257
        32.2537                  1.7594             328.8           6930.7914     9988.1460    -3057.3546
        32.3805                  1.7663             324.9           6423.8089     9900.7524    -3476.9435
        32.5069                  1.7732             317.7           6097.9443     9737.5320    -3639.5877
        32.6336                  1.7801             325.8           6491.2465     9919.6020    -3428.3555
        32.7603                  1.7871             312.9           6346.8424     9629.1468    -3282.3044
        32.8869                  1.7940             317.0           6753.3436     9722.5380    -2969.1944
        33.0000                  1.8001             323.8           6586.0271     9874.1916    -3288.1645
        33.1267                  1.8071             331.1           6827.6013    10039.1256    -3211.5243
        33.2537                  1.8140             323.7           6646.8769     9871.6212    -3224.7443
        33.3804                  1.8209             327.1           6890.2665     9949.5900    -3059.3235
        33.5069                  1.8278             328.9           6685.7136     9989.0028    -3303.2892
        33.6331                  1.8348             331.8           7159.7496    10054.9764    -2895.2268
        33.7598                  1.8417             336.2           6935.7400    10153.0800    -3217.3400
        33.8866                  1.8486             328.0           6811.8136     9968.8680    -3157.0544
        34.0000                  1.8548             331.1           6782.4303    10038.6972    -3256.2669
        34.1268                  1.8617             337.0           7017.9982    10171.9296    -3153.9314
        34.2534                  1.8687             312.9           6449.6717     9629.5752    -3179.9035
        34.3800                  1.8756             326.1           6545.3194     9926.4564    -3381.1370
        34.5067                  1.8825             316.8           6719.2731     9717.8256    -2998.5525
        34.6336                  1.8894             323.4           6604.2933     9865.6236    -3261.3303
        34.7600                  1.8963             324.1           6775.3101     9882.7596    -3107.4495
        34.8866                  1.9033             322.5           6701.5719     9844.6320    -3143.0601
        35.0000                  1.9094             332.3           6670.1686    10064.8296    -3394.6610
        35.1267                  1.9164             335.5           6941.8799    10138.5144    -3196.6345
        35.2537                  1.9233             325.1           6850.1130     9904.1796    -3054.0666
        35.3805                  1.9302             322.4           6625.1499     9843.7752    -3218.6253
        35.5074                  1.9371             337.3           6814.0237    10177.9272    -3363.9035
        35.6344                  1.9441             324.6           6599.7461     9893.4696    -3293.7235
        35.7610                  1.9510             312.6           6457.3306     9624.0060    -3166.6754
        35.8875                  1.9579             340.6           7415.3215    10252.0404    -2836.7189
        36.0000                  1.9641             321.7           6379.3448     9827.0676    -3447.7228
        36.1266                  1.9710             325.0           6568.8066     9902.8944    -3334.0878
        36.2533                  1.9779             325.0           6561.1131     9901.1808    -3340.0677
        36.3802                  1.9848             321.2           6434.4223     9817.6428    -3383.2205
        36.5068                  1.9918             321.1           6513.4872     9813.3588    -3299.8716
        36.6338                  1.9987             327.5           6488.8787     9957.3012    -3468.4225
        36.7607                  2.0056             324.2           6487.0684     9883.1880    -3396.1196
        36.8872                  2.0125             308.7           6023.5442     9535.7556    -3512.2114
        37.0000                  2.0187             314.6           6201.7959     9668.9880    -3467.1921
        37.1264                  2.0256             307.3           6254.5953     9504.9108    -3250.3155
        37.2531                  2.0325             331.3           6703.2240    10042.9812    -3339.7572
        37.3794                  2.0394             319.6           6487.0819     9781.6572    -3294.5753
        37.5059                  2.0464             329.0           6483.1986     9991.1448    -3507.9462
        37.6329                  2.0533             318.6           6753.4239     9757.6668    -3004.2429
        37.7596                  2.0602             326.1           6463.5286     9926.4564    -3462.9278
        37.8863                  2.0671             322.5           6456.5752     9845.0604    -3388.4852
        38.0000                  2.0733             324.9           6649.3501     9899.8956    -3250.5455
        38.1266                  2.0803             316.3           6513.9641     9705.8304    -3191.8663
        38.2531                  2.0872             326.9           6882.9551     9943.5924    -3060.6373
        38.3797                  2.0941             325.1           6566.6288     9903.7512    -3337.1224
        38.5066                  2.1010             322.9           6813.7172     9855.3420    -3041.6248
        38.6334                  2.1080             325.7           6730.5123     9917.4600    -3186.9477
        38.7600                  2.1149             313.9           6427.0540     9652.2804    -3225.2264
        38.8868                  2.1218             332.0           6884.6049    10060.1172    -3175.5123
        39.0000                  2.1280             317.2           6660.2896     9726.8220    -3066.5324
        39.1265                  2.1349             318.6           6426.3377     9757.6668    -3331.3291
        39.2530                  2.1418             323.1           6602.0519     9858.3408    -3256.2889
        39.3797                  2.1488             323.8           6569.6843     9875.9052    -3306.2209
        39.5064                  2.1557             322.9           6320.4311     9854.0568    -3533.6257
        39.6330                  2.1626             313.5           6421.9505     9644.1408    -3222.1903
        39.7596                  2.1695             320.1           6528.6002     9792.7956    -3264.1954
        39.8864                  2.1765             324.9           6541.2900     9900.3240    -3359.0340
        40.0000                  2.1827             331.8           6562.2215    10055.4048    -3493.1833
        40.1264                  2.1896             332.2           6482.8471    10063.1160    -3580.2689
        40.2530                  2.1965             323.8           6280.5599     9875.0484    -3594.4885
        40.3796                  2.2034             326.3           6324.1152     9931.1688    -3607.0536
        40.5066                  2.2103             323.7           6148.0972     9873.3348    -3725.2376
        40.6333                  2.2173             324.0           6133.3492     9878.9040    -3745.5548
        40.7600                  2.2242             326.4           6010.3077     9933.3108    -3923.0031
        40.8865                  2.2311             313.7           5950.5744     9647.5680    -3696.9936
        41.0000                  2.2373             318.8           6236.8551     9762.3792    -3525.5241
        41.1267                  2.2442             335.3           6921.3521    10133.3736    -3212.0215
        41.2533                  2.2511             324.1           6356.6720     9881.9028    -3525.2308
        41.3797                  2.2581             334.5           6576.1414    10115.3808    -3539.2394
        41.5064                  2.2650             328.7           6527.0124     9986.0040    -3458.9916
        41.6331                  2.2719             325.9           6077.8654     9922.1724    -3844.3070
        41.7594                  2.2788             322.2           6379.0635     9839.9196    -3460.8561
        41.8859                  2.2858             306.5           6182.5719     9485.2044    -3302.6325
        42.0000                  2.2920             323.0           6673.5312     9857.0556    -3183.5244
        42.1268                  2.2989             337.9           6431.2179    10192.4928    -3761.2749
        42.2536                  2.3059             318.7           6315.0991     9760.2372    -3445.1381
        42.3807                  2.3128             334.5           6194.8737    10114.9524    -3920.0787
        42.5072                  2.3197             321.1           6523.7020     9814.2156    -3290.5136
        42.6337                  2.3266             323.8           6464.7436     9875.4768    -3410.7332
        42.7601                  2.3336             320.1           6338.2435     9791.0820    -3452.8385
        42.8867                  2.3405             309.1           6155.1859     9545.1804    -3389.9945
        43.0000                  2.3467             331.3           6480.2174    10043.4096    -3563.1922
        43.1268                  2.3536             325.3           6545.5126     9908.4636    -3362.9510
        43.2535                  2.3605             320.6           6027.0112     9803.5056    -3776.4944
        43.3804                  2.3674             330.4           6201.4039    10022.8464    -3821.4425
        43.5072                  2.3744             325.4           6012.9201     9909.7488    -3896.8287
        43.6341                  2.3813             333.1           6199.2795    10084.5360    -3885.2565
        43.7610                  2.3882             309.8           5875.0543     9561.4596    -3686.4053
        43.8875                  2.3951             334.9           6724.7303    10124.3772    -3399.6469
        44.0000                  2.4013             334.3           6760.4558    10111.5252    -3351.0694
        44.1266                  2.4082             325.3           6534.8319     9908.0352    -3373.2033
        44.2535                  2.4151             319.2           6168.5722     9770.5188    -3601.9466
        44.3801                  2.4220             328.9           6519.9056     9988.5744    -3468.6688
        44.5065                  2.4290             329.5           6631.2713    10003.5684    -3372.2971
        44.6331                  2.4359             326.6           6656.0320     9938.4516    -3282.4196
        44.7598                  2.4428             329.3           6545.0571     9997.5708    -3452.5137
        44.8865                  2.4497             327.9           6282.1156     9967.5828    -3685.4672
        45.0000                  2.4559             338.8           6493.5168    10210.9140    -3717.3972
        45.1266                  2.4629             324.7           6423.5890     9894.3264    -3470.7374
        45.2530                  2.4698             331.0           6369.8933    10036.1268    -3666.2335
        45.3794                  2.4767             328.3           6234.2858     9977.0076    -3742.7218
        45.5062                  2.4836             333.1           6372.4911    10084.1076    -3711.6165
        45.6329                  2.4905             313.4           5906.7314     9641.5704    -3734.8390
        45.7595                  2.4975             332.9           6390.2595    10078.9668    -3688.7073
        45.8863                  2.5044             333.7           6557.0266    10096.9596    -3539.9330
        46.0000                  2.5106             329.7           6330.3989    10006.5672    -3676.1683
        46.1266                  2.5175             316.9           6230.3158     9720.8244    -3490.5086
        46.2529                  2.5245             319.6           6350.0737     9781.6572    -3431.5835
        46.3794                  2.5314             321.5           6432.8690     9823.2120    -3390.3430
        46.5060                  2.5383             323.3           6297.2969     9864.3384    -3567.0415
        46.6327                  2.5452             320.6           6448.1252     9803.9340    -3355.8088
        46.7591                  2.5522             324.7           6320.8191     9894.3264    -3573.5073
        46.8857                  2.5591             328.7           6255.8420     9984.2904    -3728.4484
        47.0000                  2.5653             330.4           6316.4275    10024.1316    -3707.7041
        47.1264                  2.5723             308.2           5752.7498     9524.1888    -3771.4390
        47.2530                  2.5792             323.9           5949.6486     9876.3336    -3926.6850
        47.3796                  2.5861             333.7           6040.1769    10098.2448    -4058.0679
        47.5063                  2.5930             318.0           5964.7380     9743.9580    -3779.2200
        47.6332                  2.6000             324.9           6038.1423     9898.6104    -3860.4681
        47.7596                  2.6069             320.0           6016.5168     9788.9400    -3772.4232
        47.8861                  2.6138             327.3           6217.9854     9954.3024    -3736.3170
        48.0000                  2.6200             317.2           6073.2298     9726.8220    -3653.5922
        48.1262                  2.6270             327.4           6166.5636     9954.7308    -3788.1672
        48.2526                  2.6339             329.9           6284.5549    10012.5648    -3728.0099
        48.3789                  2.6408             326.1           6320.2544     9926.4564    -3606.2020
        48.5057                  2.6477             318.8           6000.6343     9761.5224    -3760.8881
        48.6322                  2.6547             324.8           6109.8197     9897.3252    -3787.5055
        48.7587                  2.6616             313.7           5934.8576     9648.4248    -3713.5672
        48.8851                  2.6685             327.4           6130.2788     9956.4444    -3826.1656
        49.0000                  2.6748             339.7           6334.8323    10233.1908    -3898.3585
        49.1268                  2.6817             324.9           6154.7656     9899.4672    -3744.7016
        49.2535                  2.6886             319.8           5800.5229     9784.6560    -3984.1331
        49.3803                  2.6956             324.0           5997.1203     9878.9040    -3881.7837
