     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         4.1777                  0.2587             320.0           5446.1099     6910.1424    -1464.0325
         4.2666                  0.2642             316.1           5583.1206     6847.8480    -1264.7274
         4.3554                  0.2697             327.1           5886.3130     7023.2400    -1136.9270
         4.4440                  0.2752             322.6           5737.2907     6951.8736    -1214.5829
         4.5329                  0.2807             329.0           5920.3692     7053.1776    -1132.8084
         4.6215                  0.2862             319.6           5535.5145     6904.6992    -1369.1847
         4.7103                  0.2917             312.6           5541.7782     6793.1136    -1251.3354
         4.7991                  0.2972             323.7           5800.4187     6968.5056    -1168.0869
         4.8879                  0.3027             327.8           5490.7183     7033.2192    -1542.5009
         4.9769                  0.3082             314.5           5301.3626     6822.4464    -1521.0838
         5.0000                  0.3096             317.1           5292.2740     6864.4800    -1572.2060
         5.0887                  0.3261             307.6           5377.7574     6712.9776    -1335.2202
         5.1773                  0.3318             316.0           5478.0010     6846.6384    -1368.6374
         5.2663                  0.3375             315.3           5817.6833     6835.1472    -1017.4639
         5.3549                  0.3432             315.7           5526.5548     6841.8000    -1315.2452
         5.4437                  0.3489             316.6           5530.4076     6856.3152    -1325.9076
         5.5327                  0.3546             318.6           5530.3292     6887.4624    -1357.1332
         5.6214                  0.3603             312.9           5686.6277     6797.9520    -1111.3243
         5.7099                  0.3659             316.8           5453.1070     6859.3392    -1406.2322
         5.7987                  0.3716             307.8           5624.5262     6717.2112    -1092.6850
         5.8873                  0.3773             307.9           5333.2562     6718.1184    -1384.8622
         5.9762                  0.3830             330.5           5682.0421     7077.3696    -1395.3275
         6.0000                  0.3845             328.2           5557.3587     7039.5696    -1482.2109
         6.0889                  0.4049             306.4           5233.9406     6693.9264    -1459.9858
         6.1775                  0.4108             329.3           5584.8127     7057.4112    -1472.5985
         6.2663                  0.4167             318.7           5403.9173     6889.8816    -1485.9643
         6.3552                  0.4226             310.3           5307.3836     6756.2208    -1448.8372
         6.4440                  0.4285             320.8           5377.9213     6922.5408    -1544.6195
         6.5327                  0.4345             314.3           5324.4656     6820.3296    -1495.8640
         6.6214                  0.4404             316.7           5251.3306     6857.2224    -1605.8918
         6.7104                  0.4463             323.8           5400.1292     6970.0176    -1569.8884
         6.7993                  0.4522             337.4           5403.5274     7186.2336    -1782.7062
         6.8883                  0.4581             311.5           5111.0213     6775.8768    -1664.8555
         6.9770                  0.4640             315.1           5533.1933     6831.8208    -1298.6275
         7.0000                  0.4655             310.2           5205.3300     6754.4064    -1549.0764
         7.0886                  0.4906             331.4           5361.8443     7091.5824    -1729.7381
         7.1775                  0.4968             327.3           5195.0628     7025.6592    -1830.5964
         7.2663                  0.5029             326.6           5358.6546     7014.4704    -1655.8158
         7.3550                  0.5091             321.9           5297.9623     6940.0800    -1642.1177
         7.4438                  0.5152             337.8           5190.2911     7191.9792    -2001.6881
         7.5328                  0.5213             332.7           5243.8050     7111.8432    -1868.0382
         7.6218                  0.5275             319.8           5098.2472     6907.7232    -1809.4760
         7.7104                  0.5336             324.4           5019.6001     6980.2992    -1960.6991
         7.7994                  0.5398             318.1           4873.3403     6880.8096    -2007.4693
         7.8884                  0.5459             324.2           5184.4888     6977.5776    -1793.0888
         7.9773                  0.5521             329.8           5009.6778     7065.2736    -2055.5958
         8.0000                  0.5536             318.5           5009.8381     6887.1600    -1877.3219
         8.0888                  0.5847             322.8           5124.7196     6954.8976    -1830.1780
         8.1777                  0.5911             319.1           5121.6985     6896.5344    -1774.8359
         8.2667                  0.5975             327.0           5384.0925     7021.1232    -1637.0307
         8.3555                  0.6039             314.5           5402.5596     6823.6560    -1421.0964
         8.4444                  0.6103             315.5           5277.3889     6838.7760    -1561.3871
         8.5332                  0.6167             318.8           5565.5656     6891.3936    -1325.8280
         8.6220                  0.6231             321.7           5654.7479     6936.4512    -1281.7033
         8.7109                  0.6296             323.5           5668.2339     6965.4816    -1297.2477
         8.7996                  0.6360             332.4           5641.4800     7106.4000    -1464.9200
         8.8883                  0.6424             321.0           5416.6634     6926.1696    -1509.5062
         8.9770                  0.6488             323.0           5508.1899     6957.6192    -1449.4293
         9.0000                  0.6505             306.7           5126.3667     6699.9744    -1573.6077
         9.0886                  0.7061             309.8           5361.2098     6747.7536    -1386.5438
         9.1776                  0.7129             322.1           5395.4698     6943.7088    -1548.2390
         9.2663                  0.7198             310.2           5227.0901     6755.6160    -1528.5259
         9.3552                  0.7267             319.8           5262.1528     6907.1184    -1644.9656
         9.4440                  0.7336             314.2           5508.4247     6818.8176    -1310.3929
         9.5327                  0.7405             319.2           5541.1036     6898.0464    -1356.9428
         9.6214                  0.7474             323.8           5566.2301     6970.9248    -1404.6947
         9.7104                  0.7543             322.8           5362.0027     6954.5952    -1592.5925
         9.7993                  0.7612             320.3           5657.2248     6915.2832    -1258.0584
         9.8880                  0.7681             315.1           5693.9482     6832.7280    -1138.7798
         9.9769                  0.7750             321.1           5740.7199     6927.3792    -1186.6593
        10.0000                  0.7768             329.1           5878.8105     7054.3872    -1175.5767
        10.0888                  0.7837             339.2           6188.4153     7214.6592    -1026.2439
        10.1775                  0.7906             318.9           5571.9798     6893.2080    -1321.2282
        10.2662                  0.7975             324.1           5512.2460     6975.7632    -1463.5172
        10.3549                  0.8044             315.0           5488.5668     6830.3088    -1341.7420
        10.4436                  0.8113             318.9           5575.6951     6892.6032    -1316.9081
        10.5324                  0.8182             315.3           5379.0846     6835.4496    -1456.3650
        10.6210                  0.8251             324.6           6041.7491     6983.6256     -941.8765
        10.7096                  0.8320             313.7           5880.3291     6810.6528     -930.3237
        10.7984                  0.8389             317.8           5851.9133     6875.6688    -1023.7555
        10.8873                  0.8458             319.2           5712.4286     6897.4416    -1185.0130
        10.9762                  0.8527             317.8           5714.6091     6875.6688    -1161.0597
        11.0000                  0.8545             322.9           5730.8847     6957.0144    -1226.1297
        11.0888                  0.8614             316.3           5430.9927     6852.0816    -1421.0889
        11.1776                  0.8683             310.3           5497.9882     6756.2208    -1258.2326
        11.2665                  0.8752             329.8           5834.7616     7065.8784    -1231.1168
        11.3554                  0.8821             315.5           5568.0941     6839.3808    -1271.2867
        11.4442                  0.8890             312.7           5516.7671     6794.6256    -1277.8585
        11.5330                  0.8959             325.8           5539.7167     7002.3744    -1462.6577
        11.6217                  0.9028             317.6           5784.8767     6871.7376    -1086.8609
        11.7106                  0.9097             317.3           5780.1998     6868.1088    -1087.9090
        11.7992                  0.9166             325.4           5944.0810     6995.7216    -1051.6406
        11.8881                  0.9235             323.4           5916.1173     6964.5744    -1048.4571
        11.9768                  0.9303             316.3           5579.6914     6851.1744    -1271.4830
        12.0000                  0.9321             317.2           5515.1063     6865.6896    -1350.5833
        12.0888                  0.9390             315.6           5410.6654     6839.9856    -1429.3202
        12.1778                  0.9459             320.9           5764.5040     6924.0528    -1159.5488
        12.2664                  0.9528             329.6           5880.1533     7062.5520    -1182.3987
        12.3553                  0.9597             327.2           5715.6355     7023.8448    -1308.2093
        12.4439                  0.9666             326.6           5637.3068     7014.1680    -1376.8612
        12.5327                  0.9735             322.6           5629.4228     6951.5712    -1322.1484
        12.6214                  0.9804             302.3           5474.7722     6629.5152    -1154.7430
        12.7100                  0.9873             331.7           5938.8070     7095.2112    -1156.4042
        12.7986                  0.9942             314.5           5503.3298     6823.6560    -1320.3262
        12.8873                  1.0011             331.7           5690.8378     7096.1184    -1405.2806
        12.9760                  1.0080             321.8           5542.3308     6938.8704    -1396.5396
        13.0000                  1.0099             313.6           5329.3484     6808.2336    -1478.8852
        13.0890                  1.0168             304.9           4932.3519     6670.3392    -1737.9873
        13.1778                  1.0236             318.5           5720.7764     6886.8576    -1166.0812
        13.2665                  1.0305             323.0           5825.4414     6957.9216    -1132.4802
        13.3552                  1.0374             325.9           5760.4244     7003.8864    -1243.4620
        13.4438                  1.0443             311.1           5635.0697     6768.6192    -1133.5495
        13.5325                  1.0512             311.0           5359.1688     6768.3168    -1409.1480
        13.6213                  1.0581             320.8           5066.6076     6923.7504    -1857.1428
        13.7101                  1.0650             316.8           5042.1370     6860.2464    -1818.1094
        13.7989                  1.0719             310.4           5043.1978     6758.6400    -1715.4422
        13.8876                  1.0788             332.8           5632.2320     7113.9600    -1481.7280
        13.9764                  1.0857             314.8           5121.7087     6828.1920    -1706.4833
        14.0000                  1.0875             314.5           5280.8354     6823.6560    -1542.8206
        14.0887                  1.0944             321.2           5482.8479     6928.8912    -1446.0433
        14.1774                  1.1013             310.7           5423.5573     6762.2688    -1338.7115
        14.2659                  1.1082             319.6           5392.8743     6903.1872    -1510.3129
        14.3546                  1.1151             305.4           5100.6438     6678.5040    -1577.8602
        14.4432                  1.1220             315.4           5383.6626     6836.6592    -1452.9966
        14.5319                  1.1289             320.6           5470.2092     6920.1216    -1449.9124
        14.6206                  1.1358             314.1           5336.1366     6817.0032    -1480.8666
        14.7095                  1.1427             314.6           5438.3515     6825.1680    -1386.8165
        14.7984                  1.1496             320.9           5640.2954     6924.3552    -1284.0598
        14.8874                  1.1565             304.1           5151.7437     6658.8480    -1507.1043
        14.9763                  1.1634             323.7           5636.0585     6969.4128    -1333.3543
        15.0000                  1.1652             328.9           5670.0225     7051.3632    -1381.3407
        15.0889                  1.1721             310.9           5291.0351     6766.2000    -1475.1649
        15.1779                  1.1790             324.0           5638.8825     6973.0416    -1334.1591
        15.2666                  1.1859             309.9           5662.6156     6749.8704    -1087.2548
        15.3554                  1.1928             326.2           5658.0612     7008.7248    -1350.6636
        15.4444                  1.1997             325.8           5627.6824     7001.7696    -1374.0872
        15.5331                  1.2066             312.1           5552.7205     6784.6464    -1231.9259
        15.6220                  1.2135             307.0           5053.5969     6704.2080    -1650.6111
        15.7110                  1.2204             325.5           5324.2717     6997.2336    -1672.9619
        15.7999                  1.2273             330.8           5745.7006     7082.2080    -1336.5074
        15.8888                  1.2342             318.8           5534.6308     6891.0912    -1356.4604
        15.9781                  1.2411             338.2           5738.8164     7199.2368    -1460.4204
        16.0000                  1.2428             312.9           5221.5775     6798.2544    -1576.6769
        16.0890                  1.2497             336.4           5580.9807     7170.8112    -1589.8305
        16.1778                  1.2566             312.5           5439.1872     6791.9040    -1352.7168
        16.2667                  1.2635             305.9           4991.7538     6686.9712    -1695.2174
        16.3558                  1.2704             318.4           5229.7388     6884.4384    -1654.6996
        16.4449                  1.2773             305.8           5002.2673     6684.8544    -1682.5871
        16.5338                  1.2842             303.2           5117.0443     6644.0304    -1526.9861
        16.6226                  1.2911             322.4           5341.3793     6947.9424    -1606.5631
        16.7114                  1.2980             326.0           5057.0258     7005.3984    -1948.3726
        16.8002                  1.3049             315.8           5060.2650     6844.2192    -1783.9542
        16.8888                  1.3117             320.5           5408.9279     6918.6096    -1509.6817
        16.9775                  1.3186             331.2           5690.7822     7087.6512    -1396.8690
        17.0000                  1.3204             316.0           5405.4822     6847.5456    -1442.0634
        17.0891                  1.3273             315.9           5150.1320     6845.1264    -1694.9944
        17.1779                  1.3342             321.9           5552.6271     6940.6848    -1388.0577
        17.2666                  1.3411             322.4           5275.7447     6947.6400    -1671.8953
        17.3555                  1.3480             321.9           5311.6390     6940.6848    -1629.0458
        17.4445                  1.3549             323.5           5092.6981     6965.4816    -1872.7835
        17.5335                  1.3618             327.8           5363.4863     7034.7312    -1671.2449
        17.6223                  1.3687             319.6           5470.3759     6903.4896    -1433.1137
        17.7111                  1.3756             336.8           5896.0087     7176.2544    -1280.2457
        17.7998                  1.3825             329.5           5883.5804     7060.7376    -1177.1572
        17.8889                  1.3893             316.6           5410.5659     6856.9200    -1446.3541
        17.9776                  1.3962             332.6           6030.6499     7109.4240    -1078.7741
        18.0000                  1.3980             324.7           5719.5542     6985.4400    -1265.8858
        18.0888                  1.4049             320.3           5460.7692     6915.5856    -1454.8164
        18.1776                  1.4118             316.7           5553.9274     6858.7344    -1304.8070
        18.2664                  1.4187             320.8           5789.2431     6922.5408    -1133.2977
        18.3554                  1.4256             305.3           5550.4171     6676.9920    -1126.5749
        18.4441                  1.4325             327.7           5798.0252     7032.6144    -1234.5892
        18.5329                  1.4394             321.8           5791.5607     6938.5680    -1147.0073
        18.6216                  1.4462             318.4           5617.5733     6884.1360    -1266.5627
        18.7104                  1.4531             306.7           5456.1305     6699.9744    -1243.8439
        18.7991                  1.4600             312.8           5627.5933     6796.7424    -1169.1491
        18.8877                  1.4669             319.6           5780.2653     6904.6992    -1124.4339
        18.9764                  1.4738             321.7           5844.0756     6937.9632    -1093.8876
        19.0000                  1.4757             327.0           6071.2001     7021.1232     -949.9231
        19.0885                  1.4826             324.7           5845.3425     6984.2304    -1138.8879
        19.1772                  1.4895             310.9           5789.4218     6766.5024     -977.0806
        19.2660                  1.4964             322.9           5990.5947     6956.1072     -965.5125
        19.3546                  1.5032             318.3           5847.5310     6882.6240    -1035.0930
        19.4433                  1.5101             323.4           5632.6156     6964.8768    -1332.2612
        19.5321                  1.5170             320.2           5864.0491     6913.4688    -1049.4197
        19.6208                  1.5239             330.2           5933.6228     7071.3216    -1137.6988
        19.7095                  1.5308             321.1           5864.5114     6927.9840    -1063.4726
        19.7983                  1.5377             322.4           5884.0849     6948.5472    -1064.4623
        19.8869                  1.5446             315.8           5463.4234     6843.0096    -1379.5862
        19.9757                  1.5515             323.8           5843.0942     6970.6224    -1127.5282
        20.0000                  1.5534             325.4           5829.0834     6995.4192    -1166.3358
        20.0889                  1.5603             308.1           5492.3664     6720.8400    -1228.4736
        20.1775                  1.5672             310.0           5209.2736     6752.2896    -1543.0160
        20.2665                  1.5741             325.4           5802.8129     6996.3264    -1193.5135
        20.3551                  1.5810             319.4           6002.3942     6901.3728     -898.9786
        20.4438                  1.5879             332.5           5804.9914     7108.2144    -1303.2230
        20.5327                  1.5948             309.8           5467.8738     6747.7536    -1279.8798
        20.6216                  1.6017             324.8           5391.4786     6986.6496    -1595.1710
        20.7105                  1.6086             333.1           5379.1031     7117.8912    -1738.7881
        20.7995                  1.6155             324.7           5643.7859     6985.1376    -1341.3517
        20.8883                  1.6224             323.8           5497.1354     6971.2272    -1474.0918
        20.9773                  1.6293             303.6           5030.1162     6649.4736    -1619.3574
        21.0000                  1.6310             321.4           5315.1937     6933.1248    -1617.9311
        21.0891                  1.6379             320.5           4682.2475     6918.9120    -2236.6645
        21.1779                  1.6448             317.5           4763.8946     6870.8304    -2106.9358
        21.2671                  1.6517             319.9           4710.6103     6908.6304    -2198.0201
        21.3560                  1.6586             322.3           4830.6035     6947.0352    -2116.4317
        21.4451                  1.6655             323.4           4990.7583     6963.6672    -1972.9089
        21.5342                  1.6724             309.0           4958.1129     6735.9600    -1777.8471
        21.6233                  1.6793             309.9           4631.4482     6750.4752    -2119.0270
        21.7122                  1.6862             320.4           5060.3095     6917.0976    -1856.7881
        21.8012                  1.6931             323.4           5135.3714     6964.5744    -1829.2030
        21.8901                  1.7000             337.8           5646.6571     7193.1888    -1546.5317
        21.9789                  1.7069             329.3           5442.7284     7057.1088    -1614.3804
        22.0000                  1.7085             315.3           5018.2798     6835.7520    -1817.4722
        22.0889                  1.7154             324.3           5180.1809     6978.4848    -1798.3039
        22.1777                  1.7223             318.1           4892.8750     6880.8096    -1987.9346
        22.2667                  1.7292             332.7           5096.5691     7110.9360    -2014.3669
        22.3557                  1.7361             331.0           5000.4605     7085.2320    -2084.7715
        22.4446                  1.7430             324.4           5039.7230     6979.9968    -1940.2738
        22.5337                  1.7499             312.4           5142.6629     6790.3920    -1647.7291
        22.6227                  1.7568             326.5           4896.7571     7013.5632    -2116.8061
        22.7117                  1.7637             313.4           5271.9228     6805.8144    -1533.8916
        22.8004                  1.7706             329.5           4976.3543     7060.7376    -2084.3833
        22.8894                  1.7775             328.9           4843.6165     7050.7584    -2207.1419
        22.9783                  1.7844             311.6           4750.7319     6776.7840    -2026.0521
        23.0000                  1.7860             323.3           5032.7202     6963.3648    -1930.6446
        23.0888                  1.7929             321.2           4948.6037     6929.1936    -1980.5899
        23.1775                  1.7998             316.9           4900.8894     6860.8512    -1959.9618
        23.2664                  1.8067             314.7           4964.2132     6826.9824    -1862.7692
        23.3552                  1.8136             326.7           5269.1179     7015.9824    -1746.8645
        23.4439                  1.8205             324.6           5078.0975     6983.3232    -1905.2257
        23.5327                  1.8274             324.9           5561.2106     6987.5568    -1426.3462
        23.6215                  1.8343             321.3           5277.8386     6930.4032    -1652.5646
        23.7103                  1.8412             317.7           5124.0848     6873.8544    -1749.7696
        23.7991                  1.8481             307.1           4631.8997     6705.4176    -2073.5179
        23.8882                  1.8550             317.4           4845.2365     6869.6208    -2024.3843
        23.9769                  1.8619             332.6           5285.7725     7110.3312    -1824.5587
        24.0000                  1.8637             309.8           4944.8409     6749.2656    -1804.4247
        24.0888                  1.8706             320.7           4824.9889     6921.3312    -2096.3423
        24.1776                  1.8775             321.6           5252.8568     6936.1488    -1683.2920
        24.2664                  1.8844             316.0           4834.9123     6846.6384    -2011.7261
        24.3554                  1.8913             302.0           4869.5732     6625.2816    -1755.7084
        24.4443                  1.8982             331.8           4931.6816     7097.6304    -2165.9488
        24.5331                  1.9050             299.9           4701.2581     6590.8080    -1889.5499
        24.6221                  1.9119             323.5           4922.1703     6965.4816    -2043.3113
        24.7109                  1.9188             325.4           4656.2815     6996.3264    -2340.0449
        24.8000                  1.9257             311.9           4453.6112     6781.6224    -2328.0112
        24.8887                  1.9326             315.3           4751.2796     6835.7520    -2084.4724
        24.9777                  1.9395             325.0           4758.7556     6990.2784    -2231.5228
        25.0000                  1.9413             319.6           4460.8173     6903.1872    -2442.3699
        25.0888                  1.9482             323.4           4558.4247     6963.6672    -2405.2425
        25.1776                  1.9550             289.8           4068.8673     6430.8384    -2361.9711
        25.2663                  1.9619             329.7           4714.6290     7063.4592    -2348.8302
        25.3552                  1.9688             324.1           4769.7872     6975.4608    -2205.6736
        25.4440                  1.9757             310.8           4645.9747     6764.9904    -2119.0157
        25.5326                  1.9826             322.2           4650.6901     6944.6160    -2293.9259
        25.6213                  1.9895             334.7           4870.8910     7142.6880    -2271.7970
        25.7101                  1.9964             306.7           4451.7665     6699.0672    -2247.3007
        25.7989                  2.0033             311.2           4595.0079     6770.4336    -2175.4257
        25.8875                  2.0102             318.6           4627.4496     6888.0672    -2260.6176
        25.9761                  2.0171             328.7           4925.8257     7048.9440    -2123.1183
        26.0000                  2.0190             315.7           4768.2083     6842.4048    -2074.1965
        26.0885                  2.0259             325.3           5211.5700     6994.2096    -1782.6396
        26.1770                  2.0328             322.6           4894.0211     6951.8736    -2057.8525
        26.2656                  2.0397             320.5           4921.4657     6917.7024    -1996.2367
        26.3542                  2.0466             331.1           5055.6117     7086.1392    -2030.5275
        26.4429                  2.0534             307.1           4619.1615     6705.1152    -2085.9537
        26.5313                  2.0603             323.9           4953.4206     6972.4368    -2019.0162
        26.6198                  2.0672             313.2           5100.7968     6802.1856    -1701.3888
        26.7082                  2.0741             313.1           4867.4601     6801.5808    -1934.1207
        26.7969                  2.0810             315.6           4719.2699     6840.2880    -2121.0181
        26.8853                  2.0879             298.7           4719.6473     6572.0592    -1852.4119
        26.9742                  2.0948             326.1           4902.7316     7006.9104    -2104.1788
        27.0000                  2.0968             333.2           4867.0798     7120.3104    -2253.2306
        27.0887                  2.1037             313.9           4437.5047     6813.9792    -2376.4745
        27.1774                  2.1106             317.6           4584.4629     6871.7376    -2287.2747
        27.2662                  2.1175             339.3           5005.7199     7216.1712    -2210.4513
        27.3550                  2.1244             322.4           4685.7003     6948.2448    -2262.5445
        27.4438                  2.1313             321.9           4470.3987     6940.0800    -2469.6813
        27.5326                  2.1382             328.6           4585.9484     7045.9200    -2459.9716
        27.6211                  2.1451             331.0           4667.6288     7084.3248    -2416.6960
        27.7097                  2.1520             317.4           4369.8889     6869.6208    -2499.7319
        27.7984                  2.1589             321.0           4659.6706     6925.5648    -2265.8942
        27.8870                  2.1658             312.0           4431.5451     6783.4368    -2351.8917
        27.9756                  2.1727             313.7           4432.1059     6810.3504    -2378.2445
        28.0000                  2.1746             310.6           4423.0148     6761.0592    -2338.0444
        28.0886                  2.1815             308.0           4526.4043     6719.3280    -2192.9237
        28.1772                  2.1884             321.1           4412.4157     6927.9840    -2515.5683
        28.2660                  2.1953             307.7           4061.3617     6714.4896    -2653.1279
        28.3547                  2.2022             323.9           4449.1997     6972.1344    -2522.9347
        28.4432                  2.2091             311.0           4380.4320     6766.8048    -2386.3728
        28.5320                  2.2160             328.8           4834.9476     7049.8512    -2214.9036
        28.6207                  2.2228             322.2           4235.4308     6944.9184    -2709.4876
        28.7096                  2.2297             319.9           4398.4711     6909.2352    -2510.7641
        28.7983                  2.2366             320.3           4624.6122     6914.3760    -2289.7638
        28.8867                  2.2435             323.8           4567.9556     6970.3200    -2402.3644
        28.9755                  2.2504             329.1           4647.0303     7054.9920    -2407.9617
        29.0000                  2.2523             321.7           4617.3431     6937.0560    -2319.7129
        29.0887                  2.2592             317.4           4430.1051     6869.0160    -2438.9109
        29.1772                  2.2661             302.2           4094.3717     6627.7008    -2533.3291
        29.2661                  2.2730             314.8           4364.9251     6828.4944    -2463.5693
        29.3548                  2.2799             335.7           4996.8001     7159.9248    -2163.1247
        29.4436                  2.2868             331.6           4916.7066     7094.3040    -2177.5974
        29.5322                  2.2937             306.6           4461.0847     6698.1600    -2237.0753
        29.6208                  2.3006             307.2           4469.8894     6707.2320    -2237.3426
        29.7094                  2.3075             325.4           4527.4465     6996.6288    -2469.1823
        29.7982                  2.3144             328.7           4661.2183     7048.0368    -2386.8185
        29.8868                  2.3213             308.3           4495.2336     6724.7712    -2229.5376
        29.9755                  2.3282             313.5           4274.8817     6806.4192    -2531.5375
        30.0000                  2.3301             307.7           4292.9077     6715.6992    -2422.7915
        30.0886                  2.3370             319.5           4353.2994     6902.5824    -2549.2830
        30.1772                  2.3439             307.6           4124.8407     6714.1872    -2589.3465
        30.2657                  2.3508             303.2           4444.8893     6643.4256    -2198.5363
        30.3546                  2.3577             314.2           4397.3392     6818.2128    -2420.8736
        30.4432                  2.3646             311.6           4367.9383     6777.6912    -2409.7529
        30.5317                  2.3715             318.9           4408.1568     6892.6032    -2484.4464
        30.6203                  2.3784             328.2           4321.0368     7039.5696    -2718.5328
        30.7089                  2.3853             315.7           4022.0615     6842.4048    -2820.3433
        30.7975                  2.3921             324.9           4538.1368     6988.4640    -2450.3272
        30.8861                  2.3990             327.3           4338.8197     7025.6592    -2686.8395
        30.9746                  2.4059             312.0           3794.2438     6783.7392    -2989.4954
        31.0000                  2.4079             315.9           4131.0282     6844.8240    -2713.7958
        31.0886                  2.4148             313.4           4306.7433     6804.9072    -2498.1639
        31.1770                  2.4217             306.5           4389.9937     6696.3456    -2306.3519
        31.2656                  2.4286             319.9           4026.5842     6908.3280    -2881.7438
        31.3541                  2.4355             319.4           4330.9146     6900.1632    -2569.2486
        31.4428                  2.4424             319.1           4321.4415     6895.9296    -2574.4881
        31.5317                  2.4493             333.8           4506.2827     7129.3824    -2623.0997
        31.6204                  2.4562             320.5           4489.0023     6918.3072    -2429.3049
        31.7088                  2.4631             318.2           4292.5957     6882.0192    -2589.4235
        31.7973                  2.4700             310.3           4274.0557     6756.8256    -2482.7699
        31.8859                  2.4769             324.5           4625.7966     6980.9040    -2355.1074
        31.9743                  2.4838             328.4           4478.9825     7043.5008    -2564.5183
        32.0000                  2.4858             327.2           4428.6986     7024.7520    -2596.0534
        32.0887                  2.4927             323.1           4650.8224     6960.0384    -2309.2160
        32.1773                  2.4996             312.6           4193.5725     6792.8112    -2599.2387
        32.2660                  2.5065             330.6           4217.4680     7078.8816    -2861.4136
        32.3548                  2.5134             321.3           4330.9570     6930.7056    -2599.7486
        32.4432                  2.5202             313.1           4408.4125     6800.3712    -2391.9587
        32.5316                  2.5271             315.7           4325.8499     6841.8000    -2515.9501
        32.6203                  2.5340             321.0           4243.4906     6925.5648    -2682.0742
        32.7088                  2.5409             307.5           4117.5384     6712.0704    -2594.5320
        32.7973                  2.5478             321.1           4245.8514     6927.3792    -2681.5278
        32.8858                  2.5547             317.4           4099.6576     6868.4112    -2768.7536
        32.9745                  2.5616             317.1           4222.6902     6865.0848    -2642.3946
