     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         3.7576                  0.1513             310.6           7998.7360     9577.3104    -1578.5744
         3.8843                  0.1563             325.0           8124.8355     9902.8944    -1778.0589
         4.0000                  0.1610             319.8           8313.3091     9784.2276    -1470.9185
         4.1263                  0.1794             328.6           8702.2303     9983.8620    -1281.6317
         4.2525                  0.1849             320.6           8467.6988     9803.5056    -1335.8068
         4.3790                  0.1904             314.1           8157.8082     9657.8496    -1500.0414
         4.5051                  0.1959             331.5           8730.3455    10048.5504    -1318.2049
         4.6315                  0.2014             318.6           8490.3113     9758.0952    -1267.7839
         4.7579                  0.2069             307.2           7824.8322     9501.0552    -1676.2230
         4.8845                  0.2124             311.7           8135.7026     9602.1576    -1466.4550
         5.0000                  0.2174             321.4           8403.2426     9821.0700    -1417.8274
         5.1261                  0.2307             325.0           8622.9938     9901.1808    -1278.1870
         5.2524                  0.2364             319.6           8434.4224     9779.5152    -1345.0928
         5.3788                  0.2421             320.3           8474.7135     9795.7944    -1321.0809
         5.5049                  0.2478             322.3           8810.7848     9840.3480    -1029.5632
         5.6313                  0.2534             314.3           8608.4489     9662.1336    -1053.6847
         5.7579                  0.2591             325.4           8584.5177     9911.8908    -1327.3731
         5.8843                  0.2648             319.1           8375.4243     9769.6620    -1394.2377
         6.0000                  0.2700             313.0           8089.8348     9632.5740    -1542.7392
         6.1265                  0.2861             308.4           8351.7282     9529.3296    -1177.6014
         6.2528                  0.2920             327.9           8552.8794     9966.2976    -1413.4182
         6.3794                  0.2979             315.5           8163.1753     9689.5512    -1526.3759
         6.5057                  0.3038             315.6           7990.6293     9690.4080    -1699.7787
         6.6320                  0.3097             329.0           8271.8397     9991.5732    -1719.7335
         6.7583                  0.3156             325.2           8238.7395     9905.8932    -1667.1537
         6.8849                  0.3215             328.7           8066.6486     9985.5756    -1918.9270
         7.0000                  0.3269             307.8           7577.6870     9516.0492    -1938.3622
         7.1266                  0.3464             312.0           7851.6855     9609.8688    -1758.1833
         7.2529                  0.3525             317.6           8242.3072     9734.9616    -1492.6544
         7.3794                  0.3586             339.5           8579.4608    10227.6216    -1648.1608
         7.5057                  0.3648             319.6           8408.6446     9780.8004    -1372.1558
         7.6319                  0.3709             315.9           8393.5965     9698.1192    -1304.5227
         7.7583                  0.3771             323.2           8440.0431     9862.1964    -1422.1533
         7.8847                  0.3832             318.9           7982.3890     9764.0928    -1781.7038
         8.0000                  0.3888             325.4           8412.7300     9911.8908    -1499.1608
         8.1263                  0.4125             322.6           8271.5914     9848.4876    -1576.8962
         8.2525                  0.4189             308.7           7636.1878     9536.6124    -1900.4246
         8.3789                  0.4254             307.7           7648.8779     9512.6220    -1863.7441
         8.5055                  0.4318             324.3           8147.0293     9886.6152    -1739.5859
         8.6318                  0.4382             317.0           8075.7617     9722.9664    -1647.2047
         8.7581                  0.4446             313.2           7953.7034     9636.4296    -1682.7262
         8.8840                  0.4510             318.9           8005.4130     9765.3780    -1759.9650
         9.0000                  0.4569             317.9           8075.3577     9742.2444    -1666.8867
         9.1263                  0.4980             315.2           8047.1655     9680.9832    -1633.8177
         9.2526                  0.5049             330.3           8285.0237    10020.2760    -1735.2523
         9.3788                  0.5118             328.7           8460.8653     9985.5756    -1524.7103
         9.5054                  0.5187             318.4           8060.2271     9752.9544    -1692.7273
         9.6318                  0.5256             318.8           8080.9597     9761.5224    -1680.5627
         9.7583                  0.5325             320.6           7801.3360     9803.0772    -2001.7412
         9.8848                  0.5394             314.0           7533.0431     9653.9940    -2120.9509
        10.0000                  0.5456             307.8           7616.1450     9515.6208    -1899.4758
        10.1262                  0.5525             327.0           7982.1321     9946.5912    -1964.4591
        10.2525                  0.5594             327.3           8070.7371     9952.5888    -1881.8517
        10.3790                  0.5663             329.1           7963.9616     9994.5720    -2030.6104
        10.5053                  0.5732             306.9           7486.9765     9495.0576    -2008.0811
        10.6317                  0.5801             317.5           7860.4058     9733.6764    -1873.2706
        10.7580                  0.5870             324.5           8152.0632     9890.0424    -1737.9792
        10.8845                  0.5939             330.6           8337.6237    10028.4156    -1690.7919
        11.0000                  0.6002             322.2           8094.5120     9839.0628    -1744.5508
        11.1264                  0.6071             317.9           7932.0134     9742.6728    -1810.6594
        11.2527                  0.6140             322.4           7704.1560     9843.7752    -2139.6192
        11.3791                  0.6209             318.8           7575.4154     9763.2360    -2187.8206
        11.5055                  0.6278             327.4           7445.9206     9956.8728    -2510.9522
        11.6318                  0.6347             320.2           6952.4610     9793.6524    -2841.1914
        11.7582                  0.6416             326.1           7384.4227     9926.4564    -2542.0337
        11.8841                  0.6485             317.0           7136.4143     9721.2528    -2584.8385
        12.0000                  0.6548             324.3           7401.4178     9885.7584    -2484.3406
        12.1266                  0.6617             322.3           7171.8036     9841.2048    -2669.4012
        12.2531                  0.6686             316.0           7158.0815     9698.9760    -2540.8945
        12.3795                  0.6755             317.1           7279.7408     9724.2516    -2444.5108
        12.5058                  0.6824             322.4           7778.9738     9844.2036    -2065.2298
        12.6321                  0.6893             321.2           7711.1126     9817.6428    -2106.5302
        12.7583                  0.6962             323.2           7529.3947     9861.7680    -2332.3733
        12.8849                  0.7031             327.0           7697.0741     9947.4480    -2250.3739
        13.0000                  0.7094             313.9           7210.7857     9652.2804    -2441.4947
        13.1265                  0.7163             325.3           7245.2126     9908.0352    -2662.8226
        13.2528                  0.7232             326.4           7348.3987     9933.7392    -2585.3405
        13.3794                  0.7301             318.6           7222.1620     9757.6668    -2535.5048
        13.5058                  0.7369             331.4           7263.0930    10046.4084    -2783.3154
        13.6320                  0.7438             321.1           7210.5663     9815.0724    -2604.5061
        13.7584                  0.7507             319.2           7065.0876     9770.5188    -2705.4312
        13.8848                  0.7576             320.5           6957.1914     9800.9352    -2843.7438
        14.0000                  0.7639             328.7           7187.3633     9984.2904    -2796.9271
        14.1265                  0.7708             317.0           7204.4333     9721.6812    -2517.2479
        14.2527                  0.7777             334.6           7128.5215    10116.6660    -2988.1445
        14.3791                  0.7846             334.4           7396.0742    10113.2388    -2717.1646
        14.5055                  0.7915             316.4           7309.2512     9709.2576    -2400.0064
        14.6319                  0.7984             317.6           7377.2189     9736.6752    -2359.4563
        14.7582                  0.8053             315.3           7225.4617     9683.1252    -2457.6635
        14.8843                  0.8122             325.7           7725.0723     9917.0316    -2191.9593
        15.0000                  0.8185             327.8           7559.6075     9965.8692    -2406.2617
        15.1265                  0.8254             329.3           7774.7086     9997.5708    -2222.8622
        15.2529                  0.8323             315.7           7548.9400     9692.5500    -2143.6100
        15.3792                  0.8392             323.8           7574.9241     9875.4768    -2300.5527
        15.5053                  0.8461             313.5           7381.5539     9642.8556    -2261.3017
        15.6313                  0.8530             317.8           7329.1400     9740.1024    -2410.9624
        15.7573                  0.8599             330.4           7183.9253    10022.4180    -2838.4927
        15.8831                  0.8668             317.6           7119.6430     9736.2468    -2616.6038
        16.0000                  0.8732             320.3           7110.2528     9796.2228    -2685.9700
        16.1262                  0.8801             316.8           7354.2378     9718.6824    -2364.4446
        16.2522                  0.8870             310.1           7267.4735     9567.0288    -2299.5553
        16.3783                  0.8939             309.1           7085.6299     9545.1804    -2459.5505
        16.5045                  0.9008             325.7           7672.0404     9917.0316    -2244.9912
        16.6310                  0.9076             324.1           7244.0474     9880.6176    -2636.5702
        16.7573                  0.9145             315.6           6958.7534     9690.8364    -2732.0830
        16.8836                  0.9214             325.6           7152.5520     9916.1748    -2763.6228
        17.0000                  0.9278             319.2           7247.2288     9770.5188    -2523.2900
        17.1259                  0.9347             317.5           7266.0094     9734.1048    -2468.0954
        17.2517                  0.9416             326.1           7158.1471     9925.5996    -2767.4525
        17.3778                  0.9485             317.6           7444.5428     9736.2468    -2291.7040
        17.5039                  0.9554             328.9           7150.6888     9988.5744    -2837.8856
        17.6301                  0.9623             323.8           7088.8062     9875.9052    -2787.0990
        17.7565                  0.9692             318.0           7474.4452     9744.3864    -2269.9412
        17.8828                  0.9761             320.2           7254.7816     9793.6524    -2538.8708
        18.0000                  0.9825             317.5           7293.6929     9732.3912    -2438.6983
        18.1261                  0.9894             317.1           7036.5128     9723.3948    -2686.8820
        18.2526                  0.9963             313.0           6727.5734     9631.7172    -2904.1438
        18.3787                  1.0032             316.9           6817.8168     9720.8244    -2903.0076
        18.5051                  1.0101             321.2           6876.6490     9815.5008    -2938.8518
        18.6314                  1.0170             320.3           6964.1053     9795.3660    -2831.2607
        18.7575                  1.0238             321.2           6918.8439     9816.3576    -2897.5137
        18.8837                  1.0307             316.1           6425.7920     9701.5464    -3275.7544
        19.0000                  1.0371             328.4           7167.4763     9977.8644    -2810.3881
        19.1263                  1.0440             332.4           7027.1511    10067.8284    -3040.6773
        19.2527                  1.0509             317.0           6783.9970     9722.5380    -2938.5410
        19.3788                  1.0578             325.5           7175.7161     9912.7476    -2737.0315
        19.5048                  1.0647             309.3           6648.5150     9548.6076    -2900.0926
        19.6311                  1.0716             330.0           7132.1180    10015.1352    -2883.0172
        19.7574                  1.0785             322.8           7252.3507     9852.7716    -2600.4209
        19.8834                  1.0854             322.7           7115.6572     9850.2012    -2734.5440
        20.0000                  1.0918             322.4           6971.5353     9843.3468    -2871.8115
        20.1261                  1.0987             335.1           6961.4814    10127.8044    -3166.3230
        20.2524                  1.1055             324.8           7236.9110     9896.4684    -2659.5574
        20.3786                  1.1124             313.9           6726.6893     9651.8520    -2925.1627
        20.5045                  1.1193             318.8           6628.0161     9761.5224    -3133.5063
        20.6306                  1.1262             314.8           6429.4205     9673.7004    -3244.2799
        20.7566                  1.1331             318.8           6600.3688     9761.9508    -3161.5820
        20.8827                  1.1400             318.0           6590.8708     9743.5296    -3152.6588
        21.0000                  1.1464             307.4           6629.3603     9506.1960    -2876.8357
        21.1262                  1.1533             328.4           6856.5091     9979.1496    -3122.6405
        21.2522                  1.1602             321.4           6787.3971     9820.2132    -3032.8161
        21.3783                  1.1671             322.7           6815.2421     9850.6296    -3035.3875
        21.5046                  1.1740             321.9           7197.6524     9831.3516    -2633.6992
        21.6307                  1.1809             316.5           7067.4972     9710.1144    -2642.6172
        21.7568                  1.1878             316.3           7079.9204     9705.8304    -2625.9100
        21.8832                  1.1947             323.8           6558.7577     9875.0484    -3316.2907
        22.0000                  1.2011             324.9           6884.7953     9899.4672    -3014.6719
        22.1261                  1.2080             327.2           6926.3224     9951.3036    -3024.9812
        22.2523                  1.2149             326.1           6828.4347     9927.3132    -3098.8785
        22.3784                  1.2218             321.3           6776.1661     9818.9280    -3042.7619
        22.5044                  1.2287             311.1           6277.8819     9589.7340    -3311.8521
        22.6304                  1.2356             325.3           6657.2808     9909.3204    -3252.0396
        22.7567                  1.2425             317.8           6455.8250     9740.1024    -3284.2774
        22.8827                  1.2494             331.4           6684.2276    10045.5516    -3361.3240
        23.0000                  1.2558             321.3           6596.1943     9818.9280    -3222.7337
        23.1259                  1.2627             325.8           6660.4494     9920.8872    -3260.4378
        23.2519                  1.2696             324.1           6392.3584     9882.3312    -3489.9728
        23.3783                  1.2765             312.7           6323.6486     9625.7196    -3302.0710
        23.5043                  1.2834             308.1           6093.3915     9522.9036    -3429.5121
        23.6303                  1.2903             314.0           6086.4311     9653.9940    -3567.5629
        23.7560                  1.2972             320.5           6559.8225     9800.9352    -3241.1127
        23.8819                  1.3041             313.6           6398.4731     9645.4260    -3246.9529
        24.0000                  1.3105             318.3           6559.0021     9750.8124    -3191.8103
        24.1257                  1.3174             330.0           6553.2594    10014.7068    -3461.4474
        24.2517                  1.3243             319.5           6493.9623     9779.0868    -3285.1245
        24.3779                  1.3312             315.7           6541.7934     9693.8352    -3152.0418
        24.5038                  1.3381             321.7           6583.0792     9827.9244    -3244.8452
        24.6297                  1.3450             317.9           6701.8598     9741.3876    -3039.5278
        24.7558                  1.3519             325.4           6844.9645     9909.7488    -3064.7843
        24.8819                  1.3588             321.2           6543.5096     9817.2144    -3273.7048
        25.0000                  1.3653             328.0           6724.4297     9969.7248    -3245.2951
        25.1263                  1.3722             321.5           6554.3000     9822.7836    -3268.4836
        25.2523                  1.3791             316.3           6437.9635     9707.1156    -3269.1521
        25.3783                  1.3859             314.7           6251.0803     9669.4164    -3418.3361
        25.5045                  1.3928             324.7           6615.7850     9895.6116    -3279.8266
        25.6305                  1.3997             321.3           6542.3164     9819.3564    -3277.0400
        25.7566                  1.4066             317.6           6488.7092     9735.3900    -3246.6808
        25.8826                  1.4135             308.7           6192.6804     9535.3272    -3342.6468
        26.0000                  1.4200             326.6           6437.0047     9938.0232    -3501.0185
        26.1260                  1.4268             325.6           6759.0968     9914.8896    -3155.7928
        26.2521                  1.4337             302.1           6104.4591     9387.1008    -3282.6417
        26.3783                  1.4406             316.1           6677.1135     9701.9748    -3024.8613
        26.5046                  1.4475             318.6           6312.9657     9757.2384    -3444.2727
        26.6308                  1.4544             326.0           6340.4794     9925.1712    -3584.6918
        26.7569                  1.4613             316.3           6061.2198     9707.5440    -3646.3242
        26.8827                  1.4682             321.6           6667.4372     9826.2108    -3158.7736
        27.0000                  1.4746             323.0           6092.5357     9857.9124    -3765.3767
        27.1261                  1.4815             323.2           6123.9644     9860.9112    -3736.9468
        27.2521                  1.4884             318.5           6027.7465     9755.0964    -3727.3499
        27.3780                  1.4953             307.0           5618.5925     9497.6280    -3879.0355
        27.5039                  1.5022             308.5           5554.3716     9531.4716    -3977.1000
        27.6298                  1.5091             324.8           5665.5105     9896.4684    -4230.9579
        27.7556                  1.5160             318.3           5559.2390     9751.2408    -4192.0018
        27.8815                  1.5229             320.2           5639.3252     9794.0808    -4154.7556
        28.0000                  1.5294             324.3           5775.8912     9886.6152    -4110.7240
        28.1258                  1.5363             315.4           5725.4102     9685.6956    -3960.2854
        28.2515                  1.5432             324.8           5880.6652     9897.3252    -4016.6600
        28.3772                  1.5501             320.8           5638.8270     9806.9328    -4168.1058
        28.5027                  1.5570             330.8           5990.7450    10033.1280    -4042.3830
        28.6285                  1.5639             317.3           5444.3212     9728.1072    -4283.7860
        28.7545                  1.5708             320.9           5480.9962     9810.3600    -4329.3638
        28.8802                  1.5777             320.8           5651.1075     9807.3612    -4156.2537
        29.0000                  1.5842             329.1           5609.4379     9993.7152    -4384.2773
        29.1259                  1.5911             322.1           5230.3647     9837.3492    -4606.9845
        29.2514                  1.5980             324.5           5638.4447     9890.0424    -4251.5977
        29.3770                  1.6049             316.7           5317.5288     9714.8268    -4397.2980
        29.5028                  1.6118             327.9           5391.9966     9966.2976    -4574.3010
        29.6289                  1.6187             317.1           5426.1562     9725.1084    -4298.9522
        29.7549                  1.6256             313.6           5177.5849     9644.9976    -4467.4127
        29.8807                  1.6325             319.0           5279.9965     9767.5200    -4487.5235
        30.0000                  1.6390             316.6           5648.9427     9713.5416    -4064.5989
        30.1258                  1.6459             325.4           5424.7619     9910.6056    -4485.8437
        30.2517                  1.6528             321.0           5345.3254     9811.6452    -4466.3198
        30.3775                  1.6597             315.8           5259.3725     9694.2636    -4434.8911
        30.5031                  1.6666             306.1           5054.3098     9477.9216    -4423.6118
        30.6287                  1.6735             325.2           5291.0047     9905.4648    -4614.4601
        30.7546                  1.6804             318.8           5035.7043     9763.2360    -4727.5317
        30.8808                  1.6873             301.5           4774.3479     9374.2488    -4599.9009
        31.0000                  1.6938             320.1           5554.6079     9791.0820    -4236.4741
        31.1259                  1.7007             330.2           5707.0962    10017.7056    -4310.6094
        31.2520                  1.7076             319.2           5428.4566     9772.6608    -4344.2042
        31.3782                  1.7145             323.1           5328.5439     9858.7692    -4530.2253
        31.5044                  1.7214             329.1           5417.8068     9995.0004    -4577.1936
        31.6302                  1.7283             316.2           4914.3462     9704.5452    -4790.1990
        31.7564                  1.7352             338.1           5545.3347    10196.3484    -4651.0137
        31.8825                  1.7421             324.4           5166.6553     9888.3288    -4721.6735
        32.0000                  1.7485             327.1           5368.2939     9949.5900    -4581.2961
        32.1260                  1.7554             309.5           4734.6846     9554.6052    -4819.9206
        32.2517                  1.7623             320.6           5068.0747     9802.6488    -4734.5741
        32.3777                  1.7692             320.7           5358.2157     9805.6476    -4447.4319
        32.5035                  1.7761             319.9           5252.4534     9786.7980    -4534.3446
        32.6294                  1.7830             327.7           5770.5629     9963.2988    -4192.7359
        32.7550                  1.7899             320.6           5311.8673     9803.5056    -4491.6383
        32.8807                  1.7968             321.7           5408.4484     9827.9244    -4419.4760
        33.0000                  1.8034             314.9           5112.4853     9674.9856    -4562.5003
        33.1255                  1.8103             315.2           5259.0448     9680.9832    -4421.9384
        33.2514                  1.8171             326.9           5371.7435     9944.8776    -4573.1341
        33.3770                  1.8240             310.0           4795.6769     9565.7436    -4770.0667
        33.5032                  1.8309             320.8           5174.9560     9807.3612    -4632.4052
        33.6292                  1.8378             316.9           5404.2713     9719.5392    -4315.2679
        33.7548                  1.8447             322.1           5232.2307     9836.9208    -4604.6901
        33.8805                  1.8516             318.6           5034.1448     9758.5236    -4724.3788
        34.0000                  1.8582             316.5           5141.4827     9710.9712    -4569.4885
        34.1257                  1.8651             311.6           4985.3154     9601.7292    -4616.4138
        34.2513                  1.8720             321.5           5208.6972     9822.7836    -4614.0864
        34.3772                  1.8789             331.4           5152.2881    10045.1232    -4892.8351
        34.5029                  1.8858             321.9           4920.8972     9832.2084    -4911.3112
        34.6286                  1.8927             312.5           4722.6716     9621.0072    -4898.3356
        34.7545                  1.8996             325.3           4877.1023     9907.6068    -5030.5045
        34.8805                  1.9064             321.7           5002.4604     9826.6392    -4824.1788
        35.0000                  1.9130             317.2           4695.1907     9725.9652    -5030.7745
        35.1256                  1.9199             328.3           5294.4499     9976.5792    -4682.1293
        35.2516                  1.9268             324.1           5043.2915     9881.0460    -4837.7545
        35.3774                  1.9337             327.2           5113.4613     9951.3036    -4837.8423
        35.5034                  1.9406             321.7           5165.9524     9828.7812    -4662.8288
        35.6291                  1.9475             318.7           5120.1791     9760.2372    -4640.0581
        35.7551                  1.9544             324.2           5041.7397     9884.0448    -4842.3051
        35.8808                  1.9613             316.8           4924.2820     9718.6824    -4794.4004
        36.0000                  1.9678             320.7           4660.6092     9805.2192    -5144.6100
        36.1258                  1.9747             320.1           4890.0452     9791.9388    -4901.8936
        36.2512                  1.9816             313.6           4655.1199     9645.8544    -4990.7345
        36.3771                  1.9885             328.5           5085.4116     9980.4348    -4895.0232
        36.5027                  1.9954             305.2           4505.0657     9457.7868    -4952.7211
        36.6282                  2.0023             302.1           4480.1444     9388.3860    -4908.2416
        36.7539                  2.0092             314.6           4590.2334     9668.5596    -5078.3262
        36.8796                  2.0161             323.4           4973.0725     9865.1952    -4892.1227
        37.0000                  2.0227             327.8           4939.0152     9965.4408    -5026.4256
        37.1255                  2.0296             323.8           4973.3468     9874.6200    -4901.2732
        37.2508                  2.0365             324.2           4738.3102     9884.0448    -5145.7346
        37.3765                  2.0434             321.9           4885.5012     9832.6368    -4947.1356
        37.5023                  2.0503             320.1           4847.8314     9792.3672    -4944.5358
        37.6280                  2.0572             318.9           4845.6251     9764.5212    -4918.8961
        37.7536                  2.0641             317.0           4841.3338     9722.1096    -4880.7758
        37.8793                  2.0710             321.2           4815.4758     9817.2144    -5001.7386
        38.0000                  2.0776             341.5           5456.5756    10272.1752    -4815.5996
        38.1254                  2.0845             322.7           4987.9337     9851.0580    -4863.1243
        38.2513                  2.0914             328.5           5021.1668     9980.4348    -4959.2680
        38.3774                  2.0983             326.8           5138.8838     9942.3072    -4803.4234
        38.5029                  2.1052             322.8           4886.3884     9852.3432    -4965.9548
        38.6284                  2.1121             321.2           5070.5641     9817.2144    -4746.6503
        38.7540                  2.1190             319.5           5314.7145     9778.6584    -4463.9439
        38.8798                  2.1259             314.7           4790.3491     9669.4164    -4879.0673
        39.0000                  2.1325             315.5           4863.2669     9689.1228    -4825.8559
        39.1257                  2.1394             307.5           4640.2610     9509.6232    -4869.3622
        39.2516                  2.1463             322.1           4658.2107     9837.7776    -5179.5669
        39.3771                  2.1532             308.5           4235.4844     9531.0432    -5295.5588
        39.5027                  2.1601             333.4           5037.8799    10091.3904    -5053.5105
        39.6283                  2.1669             329.9           4972.3129    10012.5648    -5040.2519
        39.7537                  2.1738             307.9           4323.4096     9517.7628    -5194.3532
        39.8789                  2.1807             320.6           4863.3939     9802.6488    -4939.2549
        40.0000                  2.1874             322.9           4707.3832     9853.6284    -5146.2452
        40.1256                  2.1943             323.4           4829.7442     9865.1952    -5035.4510
        40.2514                  2.2012             329.4           4988.8035    10001.4264    -5012.6229
        40.3772                  2.2081             314.4           4892.9550     9664.2756    -4771.3206
        40.5031                  2.2150             324.5           5114.5109     9890.8992    -4776.3883
        40.6290                  2.2219             318.8           4800.3289     9762.3792    -4962.0503
        40.7547                  2.2288             321.3           4753.3612     9818.4996    -5065.1384
        40.8805                  2.2357             321.2           4873.5810     9816.7860    -4943.2050
        41.0000                  2.2422             323.5           4988.7902     9868.6224    -4879.8322
        41.1254                  2.2491             324.9           5372.4859     9900.3240    -4527.8381
        41.2511                  2.2560             345.4           5597.9804    10359.1404    -4761.1600
        41.3771                  2.2629             327.4           5293.8667     9955.5876    -4661.7209
        41.5028                  2.2698             321.6           4950.4823     9824.9256    -4874.4433
        41.6285                  2.2767             313.6           5008.9982     9646.2828    -4637.2846
        41.7542                  2.2836             323.8           4962.9559     9875.0484    -4912.0925
        41.8798                  2.2905             320.9           4946.0713     9810.3600    -4864.2887
        42.0000                  2.2971             325.6           5027.4908     9916.1748    -4888.6840
        42.1259                  2.3040             324.3           4942.4292     9886.1868    -4943.7576
        42.2517                  2.3109             312.0           4486.7538     9609.4404    -5122.6866
        42.3773                  2.3178             317.1           4975.6663     9725.5368    -4749.8705
        42.5030                  2.3247             332.3           5064.5720    10064.8296    -5000.2576
        42.6289                  2.3316             324.5           4864.8151     9890.4708    -5025.6557
        42.7550                  2.3385             320.6           5069.3475     9803.5056    -4734.1581
        42.8808                  2.3454             325.9           4824.3464     9922.1724    -5097.8260
        43.0000                  2.3519             317.7           4983.4920     9737.5320    -4754.0400
        43.1259                  2.3588             314.1           4619.9136     9656.9928    -5037.0792
        43.2516                  2.3657             316.9           4500.5366     9719.1108    -5218.5742
        43.3770                  2.3726             323.5           4550.3128     9869.0508    -5318.7380
        43.5027                  2.3795             314.0           4699.7437     9653.9940    -4954.2503
        43.6284                  2.3864             317.1           4551.1191     9724.6800    -5173.5609
        43.7540                  2.3933             310.6           4448.3878     9579.0240    -5130.6362
        43.8798                  2.4002             320.3           4948.2739     9795.3660    -4847.0921
        44.0000                  2.4068             329.3           5043.6090     9997.9992    -4954.3902
        44.1256                  2.4137             323.0           5032.9450     9857.4840    -4824.5390
        44.2513                  2.4206             326.1           5083.0559     9927.3132    -4844.2573
        44.3768                  2.4275             323.0           4881.0137     9857.4840    -4976.4703
        44.5023                  2.4343             314.7           4952.9597     9671.5584    -4718.5987
        44.6279                  2.4412             323.6           4938.0514     9870.7644    -4932.7130
        44.7536                  2.4481             319.1           4503.4223     9769.2336    -5265.8113
        44.8791                  2.4550             317.9           4903.1180     9741.8160    -4838.6980
        45.0000                  2.4617             325.5           4984.3356     9914.0328    -4929.6972
        45.1257                  2.4686             328.5           5148.6844     9979.5780    -4830.8936
        45.2516                  2.4755             311.8           4840.5624     9606.0132    -4765.4508
        45.3771                  2.4823             310.6           4753.0561     9579.0240    -4825.9679
        45.5027                  2.4892             316.8           4934.4300     9716.9688    -4782.5388
        45.6285                  2.4961             322.9           5261.4703     9854.0568    -4592.5865
        45.7546                  2.5030             318.7           5085.9887     9760.2372    -4674.2485
        45.8803                  2.5099             326.5           5313.2736     9936.3096    -4623.0360
        46.0000                  2.5165             318.1           5082.3907     9747.3852    -4664.9945
        46.1255                  2.5234             328.2           5203.2512     9974.4372    -4771.1860
        46.2512                  2.5303             315.6           5205.2341     9690.4080    -4485.1739
        46.3770                  2.5372             327.9           5374.3508     9966.7260    -4592.3752
        46.5024                  2.5441             317.6           4982.9773     9735.8184    -4752.8411
        46.6280                  2.5510             318.3           4872.0666     9751.2408    -4879.1742
        46.7536                  2.5579             324.0           4977.5279     9878.4756    -4900.9477
        46.8791                  2.5648             309.1           4738.7955     9543.8952    -4805.0997
        47.0000                  2.5714             326.1           5008.3107     9926.8848    -4918.5741
        47.1257                  2.5783             318.7           4828.8422     9761.0940    -4932.2518
        47.2513                  2.5852             324.5           4784.6652     9890.8992    -5106.2340
        47.3767                  2.5921             312.4           4391.3255     9618.4368    -5227.1113
        47.5023                  2.5990             321.9           4661.8933     9833.0652    -5171.1719
        47.6280                  2.6059             318.5           4402.4902     9756.8100    -5354.3198
        47.7536                  2.6128             325.1           4586.5485     9904.1796    -5317.6311
        47.8790                  2.6197             315.5           4665.5835     9687.8376    -5022.2541
        48.0000                  2.6263             323.7           4792.1843     9871.6212    -5079.4369
        48.1255                  2.6332             313.1           4571.2005     9633.8592    -5062.6587
        48.2507                  2.6401             299.4           4273.5843     9327.1248    -5053.5405
        48.3762                  2.6470             316.6           4902.4994     9713.1132    -4810.6138
        48.5019                  2.6539             334.3           5029.1219    10109.8116    -5080.6897
        48.6280                  2.6608             314.8           4810.2900     9673.2720    -4862.9820
        48.7537                  2.6677             325.2           5042.3064     9906.3216    -4864.0152
        48.8793                  2.6746             326.0           5224.3431     9924.7428    -4700.3997
        49.0000                  2.6812             315.1           4886.8845     9679.6980    -4792.8135
        49.1256                  2.6881             315.4           4808.9130     9685.6956    -4876.7826
        49.2510                  2.6950             325.6           5055.6834     9916.1748    -4860.4914
        49.3767                  2.7019             314.1           4829.9656     9657.8496    -4827.8840
