     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         7.9806                  0.5504             323.0           5770.7084     6957.3168    -1186.6084
         8.0000                  0.5517             320.5           5775.2042     6918.6096    -1143.4054
         8.0890                  0.5827             322.5           5953.1520     6949.1520     -996.0000
         8.1782                  0.5891             320.0           5917.8369     6909.8400     -992.0031
         8.2674                  0.5955             317.5           5529.8205     6870.5280    -1340.7075
         8.3565                  0.6019             321.3           5975.3799     6930.4032     -955.0233
         8.4456                  0.6083             331.2           5628.5539     7088.5584    -1460.0045
         8.5344                  0.6147             317.4           5411.2060     6868.7136    -1457.5076
         8.6234                  0.6212             321.0           5209.0817     6926.4720    -1717.3903
         8.7125                  0.6276             326.0           5224.3569     7006.0032    -1781.6463
         8.8016                  0.6340             326.7           5592.2948     7016.8896    -1424.5948
         8.8907                  0.6404             329.5           5433.5199     7061.3424    -1627.8225
         8.9800                  0.6468             328.8           5256.4538     7050.1536    -1793.6998
         9.0000                  0.6483             321.2           4984.5980     6930.1008    -1945.5028
         9.0889                  0.7037             325.8           5123.0604     7002.6768    -1879.6164
         9.1781                  0.7106             322.9           4704.1418     6955.5024    -2251.3606
         9.2673                  0.7175             305.8           4784.7623     6684.8544    -1900.0921
         9.3565                  0.7244             318.5           5194.3043     6887.1600    -1692.8557
         9.4455                  0.7313             317.0           5301.6609     6863.2704    -1561.6095
         9.5345                  0.7382             331.2           5821.2002     7087.3488    -1266.1486
         9.6234                  0.7451             319.3           5481.8816     6899.5584    -1417.6768
         9.7124                  0.7520             324.5           5290.1760     6982.4160    -1692.2400
         9.8015                  0.7588             326.4           5559.0727     7011.7488    -1452.6761
         9.8904                  0.7657             321.1           5327.5486     6927.0768    -1599.5282
         9.9797                  0.7726             331.7           5462.6760     7095.2112    -1632.5352
        10.0000                  0.7742             328.4           5038.9248     7043.5008    -2004.5760
        10.0893                  0.7811             329.8           5483.2835     7065.8784    -1582.5949
        10.1785                  0.7880             327.3           5468.9376     7026.2640    -1557.3264
        10.2676                  0.7949             318.4           5636.1990     6884.7408    -1248.5418
        10.3567                  0.8018             341.8           5617.1342     7255.7856    -1638.6514
        10.4457                  0.8087             308.8           5292.2585     6733.2384    -1440.9799
        10.5348                  0.8156             327.4           5261.8372     7027.4736    -1765.6364
        10.6239                  0.8225             317.1           5255.4020     6863.5728    -1608.1708
        10.7131                  0.8294             327.6           5570.0937     7030.4976    -1460.4039
        10.8022                  0.8363             315.5           4983.6362     6839.0784    -1855.4422
        10.8913                  0.8432             321.4           5211.9862     6932.8224    -1720.8362
        10.9805                  0.8501             322.3           5021.3502     6947.3376    -1925.9874
        11.0000                  0.8516             312.1           5020.4399     6784.3440    -1763.9041
        11.0891                  0.8585             306.1           4855.3633     6690.6000    -1835.2367
        11.1782                  0.8653             314.3           5019.8331     6819.7248    -1799.8917
        11.2676                  0.8722             325.2           5359.2067     6992.3952    -1633.1885
        11.3567                  0.8791             326.7           5233.9128     7016.8896    -1782.9768
        11.4459                  0.8860             333.7           5612.6988     7127.2656    -1514.5668
        11.5350                  0.8929             330.1           5461.2822     7070.7168    -1609.4346
        11.6242                  0.8998             324.3           5572.0760     6978.1824    -1406.1064
        11.7131                  0.9067             340.6           6103.7974     7237.6416    -1133.8442
        11.8021                  0.9136             320.6           5288.4994     6920.1216    -1631.6222
        11.8911                  0.9205             322.1           5756.3554     6944.3136    -1187.9582
        11.9802                  0.9274             319.2           5476.3601     6897.4416    -1421.0815
        12.0000                  0.9289             329.5           5742.9496     7060.4352    -1317.4856
        12.0889                  0.9358             310.2           5215.2740     6755.0112    -1539.7372
        12.1779                  0.9427             320.4           5246.6367     6917.0976    -1670.4609
        12.2667                  0.9496             343.0           5761.6050     7275.4416    -1513.8366
        12.3556                  0.9565             313.4           5418.2157     6805.5120    -1387.2963
        12.4443                  0.9634             307.6           5304.2705     6713.2800    -1409.0095
        12.5334                  0.9703             318.8           5199.9148     6890.7888    -1690.8740
        12.6225                  0.9772             317.3           4849.5940     6867.2016    -2017.6076
        12.7117                  0.9841             318.8           4865.9193     6891.0912    -2025.1719
        12.8009                  0.9910             320.2           4968.5255     6913.1664    -1944.6409
        12.8898                  0.9979             317.9           5061.0828     6876.5760    -1815.4932
        12.9785                  1.0048             312.3           4990.6301     6787.9728    -1797.3427
        13.0000                  1.0065             320.3           4873.5932     6915.2832    -2041.6900
        13.0890                  1.0134             329.7           5087.3312     7064.3664    -1977.0352
        13.1777                  1.0203             313.8           4865.9318     6812.1648    -1946.2330
        13.2666                  1.0271             327.2           5348.7212     7024.1472    -1675.4260
        13.3556                  1.0340             314.2           4918.4466     6817.6080    -1899.1614
        13.4447                  1.0409             314.3           4670.0918     6819.7248    -2149.6330
        13.5337                  1.0478             307.0           4792.6973     6703.9056    -1911.2083
        13.6227                  1.0547             323.9           5211.6351     6972.7392    -1761.1041
        13.7118                  1.0616             322.0           5036.0003     6942.4992    -1906.4989
        13.8008                  1.0685             328.6           5369.7198     7045.9200    -1676.2002
        13.8896                  1.0754             319.7           5053.0688     6905.9088    -1852.8400
        13.9788                  1.0823             311.6           4912.3917     6777.3888    -1864.9971
        14.0000                  1.0840             318.8           5143.3431     6891.0912    -1747.7481
        14.0889                  1.0909             323.0           4973.0352     6957.6192    -1984.5840
        14.1779                  1.0978             336.6           5165.7356     7173.8352    -2008.0996
        14.2671                  1.1046             318.9           4642.5050     6893.2080    -2250.7030
        14.3561                  1.1115             329.4           5255.0619     7059.5280    -1804.4661
        14.4453                  1.1184             316.3           4969.4536     6852.3840    -1882.9304
        14.5341                  1.1253             302.5           4662.7072     6632.5392    -1969.8320
        14.6233                  1.1322             308.0           4654.4258     6720.5376    -2066.1118
        14.7122                  1.1391             322.5           4886.8634     6949.7568    -2062.8934
        14.8009                  1.1460             316.1           4919.3627     6848.7552    -1929.3925
        14.8898                  1.1529             328.6           4904.7793     7046.5248    -2141.7455
        14.9791                  1.1598             321.7           4968.4439     6937.6608    -1969.2169
        15.0000                  1.1614             309.1           4483.9624     6738.0768    -2254.1144
        15.0892                  1.1683             321.2           4554.0901     6930.1008    -2376.0107
        15.1784                  1.1752             330.0           4781.8613     7069.5072    -2287.6459
        15.2678                  1.1821             316.3           4538.8489     6850.8720    -2312.0231
        15.3569                  1.1890             340.6           4971.9338     7237.6416    -2265.7078
        15.4463                  1.1959             319.1           4789.7871     6896.2320    -2106.4449
        15.5355                  1.2028             308.9           4371.3496     6734.7504    -2363.4008
        15.6249                  1.2097             321.7           4765.6068     6937.9632    -2172.3564
        15.7137                  1.2166             326.0           4729.7459     7005.0960    -2275.3501
        15.8027                  1.2235             328.5           4997.1051     7045.0128    -2047.9077
        15.8915                  1.2304             319.8           4912.6011     6906.5136    -1993.9125
        15.9806                  1.2373             315.4           4708.4372     6837.2640    -2128.8268
        16.0000                  1.2388             311.3           4654.5714     6772.2480    -2117.6766
        16.0891                  1.2457             326.7           5106.4444     7015.9824    -1909.5380
        16.1781                  1.2526             322.4           5177.7249     6948.5472    -1770.8223
        16.2671                  1.2595             324.7           5004.8668     6985.4400    -1980.5732
        16.3563                  1.2664             326.1           5048.9124     7006.6080    -1957.6956
        16.4453                  1.2733             325.9           5388.1262     7004.1888    -1616.0626
        16.5341                  1.2802             313.7           5171.2562     6810.3504    -1639.0942
        16.6232                  1.2871             316.4           5142.2895     6852.6864    -1710.3969
        16.7123                  1.2940             321.8           5061.9531     6938.5680    -1876.6149
        16.8012                  1.3009             315.9           4650.7419     6845.4288    -2194.6869
        16.8902                  1.3077             331.1           5153.8201     7085.5344    -1931.7143
        16.9794                  1.3146             333.7           5238.0316     7127.2656    -1889.2340
        17.0000                  1.3162             321.7           5014.2230     6937.6608    -1923.4378
        17.0892                  1.3231             314.6           4951.2325     6824.8656    -1873.6331
        17.1782                  1.3300             314.0           4869.3431     6815.1888    -1945.8457
        17.2672                  1.3369             320.6           4905.3717     6919.2144    -2013.8427
        17.3562                  1.3438             321.0           5307.0615     6925.8672    -1618.8057
        17.4450                  1.3507             313.9           5004.8102     6814.2816    -1809.4714
        17.5338                  1.3576             309.4           5084.3772     6741.7056    -1657.3284
        17.6226                  1.3645             306.3           5133.3529     6692.7168    -1559.3639
        17.7116                  1.3714             314.2           5263.4544     6818.8176    -1555.3632
        17.8007                  1.3783             321.7           4927.9858     6937.0560    -2009.0702
        17.8896                  1.3852             319.9           5288.9019     6909.2352    -1620.3333
        17.9784                  1.3921             318.5           5033.0467     6886.5552    -1853.5085
        18.0000                  1.3938             308.4           4834.6111     6725.6784    -1891.0673
        18.0889                  1.4007             316.0           4770.3100     6846.9408    -2076.6308
        18.1777                  1.4076             321.5           5174.5272     6934.6368    -1760.1096
        18.2669                  1.4145             309.5           4949.9471     6743.2176    -1793.2705
        18.3559                  1.4214             323.2           5044.0592     6961.2480    -1917.1888
        18.4448                  1.4283             335.9           5107.8870     7161.7392    -2053.8522
        18.5338                  1.4352             318.2           5024.6062     6882.3216    -1857.7154
        18.6230                  1.4420             316.6           5035.0206     6856.6176    -1821.5970
        18.7119                  1.4489             326.6           5026.9574     7014.1680    -1987.2106
        18.8009                  1.4558             334.3           5130.4021     7136.9424    -2006.5403
        18.8896                  1.4627             329.3           5454.8773     7058.3184    -1603.4411
        18.9785                  1.4696             324.2           5181.1931     6977.2752    -1796.0821
        19.0000                  1.4713             332.2           5301.1288     7103.6784    -1802.5496
        19.0889                  1.4782             318.7           4910.6483     6889.8816    -1979.2333
        19.1780                  1.4851             314.8           4750.0583     6827.8896    -2077.8313
        19.2673                  1.4920             327.6           5199.3167     7030.4976    -1831.1809
        19.3564                  1.4989             331.3           5351.4922     7089.7680    -1738.2758
        19.4456                  1.5058             330.9           5096.2658     7082.8128    -1986.5470
        19.5345                  1.5127             323.8           4832.8665     6970.0176    -2137.1511
        19.6235                  1.5196             315.7           4761.6060     6842.7072    -2081.1012
        19.7124                  1.5265             324.5           5010.3561     6980.9040    -1970.5479
        19.8014                  1.5334             339.8           5288.5343     7224.3360    -1935.8017
        19.8902                  1.5403             327.6           5016.6741     7030.8000    -2014.1259
        19.9790                  1.5472             345.5           5010.9701     7313.8464    -2302.8763
        20.0000                  1.5488             321.1           4664.2361     6927.3792    -2263.1431
        20.0891                  1.5557             313.4           4366.8970     6805.5120    -2438.6150
        20.1780                  1.5626             323.8           4737.6134     6971.2272    -2233.6138
        20.2670                  1.5695             313.7           4431.6956     6810.6528    -2378.9572
        20.3561                  1.5764             315.6           4663.3177     6840.5904    -2177.2727
        20.4452                  1.5833             317.7           4227.3500     6873.5520    -2646.2020
        20.5345                  1.5902             317.7           4647.6602     6874.1568    -2226.4966
        20.6237                  1.5970             317.7           4593.8935     6873.5520    -2279.6585
        20.7129                  1.6039             317.1           4631.0872     6865.0848    -2233.9976
        20.8019                  1.6108             325.9           5126.5670     7003.8864    -1877.3194
        20.8909                  1.6177             341.7           5048.4836     7254.5760    -2206.0924
        20.9798                  1.6246             310.2           4803.0006     6755.3136    -1952.3130
        21.0000                  1.6262             326.7           4997.3772     7016.5872    -2019.2100
        21.0887                  1.6331             316.7           4859.2048     6857.8272    -1998.6224
        21.1775                  1.6400             316.7           4790.3723     6857.5248    -2067.1525
        21.2665                  1.6469             333.0           5406.4737     7116.6816    -1710.2079
        21.3554                  1.6538             325.9           5157.1670     7003.2816    -1846.1146
        21.4443                  1.6607             328.3           5214.0169     7041.3840    -1827.3671
        21.5335                  1.6676             310.7           4853.9070     6762.8736    -1908.9666
        21.6223                  1.6745             319.3           5112.1029     6899.8608    -1787.7579
        21.7112                  1.6814             309.4           4887.3649     6741.7056    -1854.3407
        21.8004                  1.6883             315.0           4669.6112     6830.6112    -2161.0000
        21.8893                  1.6952             315.1           4961.9042     6831.8208    -1869.9166
        21.9782                  1.7021             317.2           4819.4744     6866.5968    -2047.1224
        22.0000                  1.7037             322.7           4918.8414     6953.0832    -2034.2418
        22.0890                  1.7106             327.4           5329.1403     7026.8688    -1697.7285
        22.1778                  1.7175             305.7           4733.7156     6682.7376    -1949.0220
        22.2667                  1.7244             331.2           5178.8211     7088.5584    -1909.7373
        22.3556                  1.7313             328.0           4943.0957     7036.5456    -2093.4499
        22.4447                  1.7382             315.6           4720.0341     6841.1952    -2121.1611
        22.5337                  1.7451             319.0           4787.7419     6893.8128    -2106.0709
        22.6226                  1.7520             317.4           4665.7206     6869.3184    -2203.5978
        22.7115                  1.7589             309.0           4969.4639     6736.5648    -1767.1009
        22.8005                  1.7658             322.0           5113.9913     6941.5920    -1827.6007
        22.8893                  1.7727             319.4           4699.4109     6901.0704    -2201.6595
        22.9785                  1.7796             313.4           4443.6974     6805.8144    -2362.1170
        23.0000                  1.7813             311.0           4699.5478     6766.8048    -2067.2570
        23.0889                  1.7882             333.0           5319.8047     7116.6816    -1796.8769
        23.1777                  1.7950             330.0           5282.2151     7068.9024    -1786.6873
        23.2665                  1.8019             314.2           5169.2753     6817.9104    -1648.6351
        23.3555                  1.8088             312.7           4928.7492     6794.3232    -1865.5740
        23.4445                  1.8157             327.7           4885.9999     7032.9168    -2146.9169
        23.5336                  1.8226             316.3           4745.1342     6851.7792    -2106.6450
        23.6225                  1.8295             317.8           4750.2664     6875.6688    -2125.4024
        23.7115                  1.8364             322.3           4769.4711     6946.1280    -2176.6569
        23.8006                  1.8433             318.3           4564.5608     6883.2288    -2318.6680
        23.8898                  1.8502             315.6           4667.4658     6840.8928    -2173.4270
        23.9790                  1.8571             320.7           4835.4612     6921.6336    -2086.1724
        24.0000                  1.8587             315.2           4615.3699     6834.2400    -2218.8701
        24.0890                  1.8656             316.0           4699.9228     6846.6384    -2146.7156
        24.1782                  1.8725             323.8           4819.8499     6970.9248    -2151.0749
        24.2672                  1.8794             320.1           4634.7511     6912.5616    -2277.8105
        24.3565                  1.8863             334.5           4855.5710     7140.2688    -2284.6978
        24.4454                  1.8932             319.2           4710.9869     6897.7440    -2186.7571
        24.5344                  1.9001             313.3           4935.0485     6804.3024    -1869.2539
        24.6234                  1.9070             328.3           4854.4759     7041.3840    -2186.9081
        24.7122                  1.9139             315.2           4711.5709     6833.6352    -2122.0643
        24.8012                  1.9208             323.7           4996.1035     6969.4128    -1973.3093
        24.8902                  1.9277             317.8           4680.3425     6875.0640    -2194.7215
        24.9792                  1.9346             339.4           5215.5319     7217.6832    -2002.1513
        25.0000                  1.9362             327.4           5387.0722     7027.1712    -1640.0990
        25.0889                  1.9431             322.1           4896.1473     6943.7088    -2047.5615
        25.1779                  1.9500             316.7           4622.3020     6858.7344    -2236.4324
        25.2670                  1.9569             323.2           4697.4458     6960.3408    -2262.8950
        25.3557                  1.9638             327.9           5014.4663     7035.0336    -2020.5673
        25.4448                  1.9707             320.2           5151.0362     6912.8640    -1761.8278
        25.5335                  1.9776             324.4           4939.4107     6979.9968    -2040.5861
        25.6225                  1.9845             331.2           5034.9414     7087.9536    -2053.0122
        25.7115                  1.9914             319.7           4626.0224     6905.6064    -2279.5840
        25.8004                  1.9983             317.7           4091.9487     6873.8544    -2781.9057
        25.8895                  2.0051             318.8           4638.0801     6891.9984    -2253.9183
        25.9785                  2.0120             310.7           4374.8675     6763.1760    -2388.3085
        26.0000                  2.0137             319.1           4463.3828     6895.9296    -2432.5468
        26.0891                  2.0206             320.4           4673.5455     6917.4000    -2243.8545
        26.1778                  2.0275             324.5           5127.7103     6982.1136    -1854.4033
        26.2669                  2.0344             316.3           4552.1213     6851.7792    -2299.6579
        26.3560                  2.0413             323.0           4665.6123     6957.6192    -2292.0069
        26.4451                  2.0482             334.0           5305.3670     7132.4064    -1827.0394
        26.5342                  2.0551             321.2           4756.2574     6930.1008    -2173.8434
        26.6234                  2.0620             308.5           4707.9526     6727.1904    -2019.2378
        26.7124                  2.0689             324.8           5110.7712     6986.6496    -1875.8784
        26.8014                  2.0758             326.0           4950.8306     7005.7008    -2054.8702
        26.8904                  2.0827             306.3           4859.3672     6692.7168    -1833.3496
        26.9796                  2.0896             328.7           5280.8101     7048.0368    -1767.2267
        27.0000                  2.0911             320.7           5255.8708     6920.7264    -1664.8556
        27.0888                  2.0980             308.9           5008.4365     6734.7504    -1726.3139
        27.1777                  2.1049             307.9           4722.7107     6718.1184    -1995.4077
        27.2668                  2.1118             330.9           5177.6691     7082.8128    -1905.1437
        27.3559                  2.1187             309.1           4691.4606     6738.0768    -2046.6162
        27.4447                  2.1256             317.1           5018.5120     6865.0848    -1846.5728
        27.5338                  2.1325             310.7           4946.8634     6762.5712    -1815.7078
        27.6227                  2.1394             329.1           5164.0643     7054.0848    -1890.0205
        27.7119                  2.1463             307.8           4515.7631     6716.3040    -2200.5409
        27.8010                  2.1532             319.5           4914.8705     6902.8848    -1988.0143
        27.8901                  2.1601             315.4           4699.4511     6836.6592    -2137.2081
        27.9791                  2.1670             312.7           4911.1109     6794.3232    -1883.2123
        28.0000                  2.1686             315.4           4764.9602     6836.9616    -2072.0014
        28.0890                  2.1755             323.7           4692.3088     6969.4128    -2277.1040
        28.1782                  2.1824             329.4           5133.0834     7059.8304    -1926.7470
        28.2672                  2.1893             326.2           5032.2635     7008.7248    -1976.4613
        28.3563                  2.1962             311.3           4854.8673     6772.8528    -1917.9855
        28.4454                  2.2031             308.4           4650.4284     6726.5856    -2076.1572
        28.5342                  2.2100             332.8           5186.1897     7113.0528    -1926.8631
        28.6230                  2.2169             321.4           4920.9423     6932.5200    -2011.5777
        28.7122                  2.2238             320.7           4836.7365     6921.6336    -2084.8971
        28.8012                  2.2307             314.1           5263.7880     6816.0960    -1552.3080
        28.8900                  2.2376             321.6           5063.3897     6935.8464    -1872.4567
        28.9790                  2.2445             310.7           4664.8512     6762.2688    -2097.4176
        29.0000                  2.2461             320.1           4904.8131     6912.5616    -2007.7485
        29.0892                  2.2530             319.4           5018.8183     6900.1632    -1881.3449
        29.1783                  2.2599             325.5           4870.1815     6996.9312    -2126.7497
        29.2675                  2.2668             318.5           4537.3444     6886.5552    -2349.2108
        29.3563                  2.2737             331.5           4955.4518     7093.3968    -2137.9450
        29.4451                  2.2806             319.5           4700.4611     6901.6752    -2201.2141
        29.5342                  2.2875             316.1           4781.8619     6847.8480    -2065.9861
        29.6232                  2.2944             322.6           4939.9371     6951.2688    -2011.3317
        29.7120                  2.3013             305.3           4625.5277     6676.9920    -2051.4643
        29.8010                  2.3082             297.4           4410.7087     6552.7056    -2141.9969
        29.8900                  2.3151             336.9           5106.7356     7178.6736    -2071.9380
        29.9791                  2.3220             323.4           4817.0720     6963.9696    -2146.8976
        30.0000                  2.3236             316.0           4744.7425     6846.6384    -2101.8959
        30.0890                  2.3305             324.5           4747.0051     6981.5088    -2234.5037
        30.1780                  2.3374             316.3           4629.5070     6851.7792    -2222.2722
        30.2673                  2.3443             329.1           5072.6871     7054.6896    -1982.0025
        30.3564                  2.3512             344.9           5267.2873     7305.6816    -2038.3943
        30.4454                  2.3581             308.7           4555.6650     6730.8192    -2175.1542
        30.5345                  2.3650             312.6           4713.5156     6793.4160    -2079.9004
        30.6237                  2.3718             316.6           4418.3809     6856.9200    -2438.5391
        30.7128                  2.3787             311.3           4295.8149     6772.5504    -2476.7355
        30.8019                  2.3856             310.1           4402.8156     6752.5920    -2349.7764
        30.8909                  2.3925             321.0           4707.9518     6925.5648    -2217.6130
        30.9803                  2.3994             311.4           4154.2090     6774.3648    -2620.1558
        31.0000                  2.4010             322.0           4260.0466     6941.2896    -2681.2430
        31.0894                  2.4078             306.7           4055.2306     6699.3696    -2644.1390
        31.1788                  2.4147             319.1           4439.0147     6895.9296    -2456.9149
        31.2677                  2.4216             331.1           4914.2995     7085.5344    -2171.2349
        31.3569                  2.4285             318.2           4690.2758     6882.3216    -2192.0458
        31.4460                  2.4354             320.0           4427.1962     6909.5376    -2482.3414
        31.5350                  2.4423             332.4           4757.4904     7106.7024    -2349.2120
        31.6242                  2.4492             297.6           4369.8630     6555.7296    -2185.8666
        31.7131                  2.4561             315.0           4677.6487     6830.6112    -2152.9625
        31.8022                  2.4630             326.2           4706.4993     7009.3296    -2302.8303
        31.8915                  2.4699             320.3           4465.7023     6915.2832    -2449.5809
        31.9807                  2.4768             308.0           4366.5956     6720.5376    -2353.9420
        32.0000                  2.4783             302.7           4196.8802     6635.8656    -2438.9854
        32.0891                  2.4852             323.8           4226.0366     6970.0176    -2743.9810
        32.1782                  2.4921             321.0           4204.0580     6925.8672    -2721.8092
        32.2671                  2.4990             312.2           3990.9530     6786.4608    -2795.5078
        32.3561                  2.5059             323.3           4369.8340     6962.1552    -2592.3212
        32.4451                  2.5128             323.2           4404.2568     6961.5504    -2557.2936
        32.5342                  2.5197             322.9           4268.6266     6955.8048    -2687.1782
        32.6232                  2.5266             315.1           4290.9958     6833.3328    -2542.3370
        32.7123                  2.5335             318.4           4131.0271     6884.1360    -2753.1089
        32.8013                  2.5404             317.1           4247.1599     6864.4800    -2617.3201
        32.8905                  2.5472             327.3           3964.0728     7025.9616    -3061.8888
        32.9796                  2.5541             312.2           3895.8253     6786.4608    -2890.6355
