     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
        13.2535                  0.7214             319.2           8697.4603     9772.2324    -1074.7721
        13.3800                  0.7283             316.7           8476.7938     9716.5404    -1239.7466
        13.5068                  0.7352             318.4           8504.2627     9753.3828    -1249.1201
        13.6335                  0.7421             330.4           8638.3106    10024.1316    -1385.8210
        13.7602                  0.7490             326.1           8702.8044     9925.5996    -1222.7952
        13.8870                  0.7559             324.9           8565.7424     9898.6104    -1332.8680
        14.0000                  0.7621             321.8           8453.6960     9829.6380    -1375.9420
        14.1266                  0.7690             330.0           8698.5037    10013.8500    -1315.3463
        14.2532                  0.7759             329.4           8711.8999    10000.5696    -1288.6697
        14.3797                  0.7828             315.5           8409.9248     9689.1228    -1279.1980
        14.5067                  0.7897             324.4           8304.6587     9888.3288    -1583.6701
        14.6332                  0.7965             318.6           8865.0070     9757.6668     -892.6598
        14.7594                  0.8034             305.8           8411.5169     9469.7820    -1058.2651
        14.8862                  0.8103             316.3           8528.4268     9707.1156    -1178.6888
        15.0000                  0.8165             313.6           8455.7398     9644.9976    -1189.2578
        15.1267                  0.8234             322.9           8831.0727     9854.4852    -1023.4125
        15.2532                  0.8303             316.4           8017.5162     9708.8292    -1691.3130
        15.3797                  0.8372             327.2           8863.1180     9950.4468    -1087.3288
        15.5060                  0.8441             319.5           8558.3476     9779.0868    -1220.7392
        15.6330                  0.8510             320.3           8478.9478     9796.6512    -1317.7034
        15.7595                  0.8579             308.7           8190.0931     9535.3272    -1345.2341
        15.8861                  0.8648             312.9           7747.8986     9630.4320    -1882.5334
        16.0000                  0.8710             315.3           8076.0718     9683.9820    -1607.9102
        16.1262                  0.8779             322.1           8144.0430     9836.4924    -1692.4494
        16.2531                  0.8848             322.0           8442.6853     9835.2072    -1392.5219
        16.3795                  0.8917             323.3           8505.7168     9864.3384    -1358.6216
        16.5059                  0.8986             318.8           8651.9903     9762.8076    -1110.8173
        16.6326                  0.9055             321.8           8362.4095     9829.2096    -1466.8001
        16.7593                  0.9124             312.9           7848.9812     9630.0036    -1781.0224
        16.8862                  0.9193             314.4           8229.1001     9663.4188    -1434.3187
        17.0000                  0.9254             313.2           8077.6783     9637.7148    -1560.0365
        17.1264                  0.9323             323.5           8348.3285     9868.1940    -1519.8655
        17.2533                  0.9392             328.4           8538.4089     9978.7212    -1440.3123
        17.3797                  0.9461             320.2           7983.2936     9793.6524    -1810.3588
        17.5064                  0.9530             327.5           8139.0549     9958.1580    -1819.1031
        17.6330                  0.9599             310.7           7954.1415     9581.1660    -1627.0245
        17.7597                  0.9668             316.9           7819.6541     9720.3960    -1900.7419
        17.8864                  0.9737             320.2           8016.2828     9793.2240    -1776.9412
        18.0000                  0.9799             304.4           7612.0921     9438.5088    -1826.4167
        18.1265                  0.9868             323.1           8253.0461     9859.1976    -1606.1515
        18.2529                  0.9937             322.6           8426.4942     9848.0592    -1421.5650
        18.3794                  1.0006             316.7           8078.2275     9716.5404    -1638.3129
        18.5056                  1.0075             325.4           8329.1231     9910.6056    -1581.4825
        18.6321                  1.0144             312.6           8117.2165     9622.2924    -1505.0759
        18.7588                  1.0213             321.6           8169.3934     9824.9256    -1655.5322
        18.8856                  1.0282             310.6           8204.9540     9579.0240    -1374.0700
        19.0000                  1.0344             326.0           7926.9211     9923.4576    -1996.5365
        19.1266                  1.0413             318.3           8122.5624     9750.8124    -1628.2500
        19.2533                  1.0482             314.8           7877.7706     9673.7004    -1795.9298
        19.3799                  1.0551             320.8           8320.5270     9807.7896    -1487.2626
        19.5066                  1.0620             315.9           8554.8868     9698.1192    -1143.2324
        19.6330                  1.0689             320.8           8476.4821     9807.3612    -1330.8791
        19.7598                  1.0758             326.5           8379.9850     9935.4528    -1555.4678
        19.8865                  1.0827             311.5           8102.8083     9599.5872    -1496.7789
        20.0000                  1.0889             311.0           8070.8892     9586.3068    -1515.4176
        20.1266                  1.0958             317.9           7870.3794     9743.1012    -1872.7218
        20.2531                  1.1027             326.5           8497.3026     9935.0244    -1437.7218
        20.3802                  1.1095             315.3           8010.9463     9683.9820    -1673.0357
        20.5070                  1.1164             321.1           8307.8940     9814.6440    -1506.7500
        20.6336                  1.1233             321.7           7972.3469     9828.7812    -1856.4343
        20.7603                  1.1302             318.3           8345.2378     9751.2408    -1406.0030
        20.8869                  1.1371             335.2           8553.9824    10129.9464    -1575.9640
        21.0000                  1.1433             328.3           8413.0662     9976.5792    -1563.5130
        21.1266                  1.1502             317.0           8223.9153     9722.9664    -1499.0511
        21.2533                  1.1571             323.6           8006.2145     9870.3360    -1864.1215
        21.3803                  1.1640             315.9           7633.2443     9698.1192    -2064.8749
        21.5069                  1.1709             314.8           8290.6325     9672.4152    -1381.7827
        21.6335                  1.1778             331.2           8473.6335    10041.2676    -1567.6341
        21.7602                  1.1847             326.3           8660.2413     9932.0256    -1271.7843
        21.8866                  1.1916             321.5           8418.7313     9824.0688    -1405.3375
        22.0000                  1.1977             328.3           8459.6283     9977.0076    -1517.3793
        22.1267                  1.2046             323.5           7946.1788     9869.0508    -1922.8720
        22.2533                  1.2115             309.5           8053.5633     9552.8916    -1499.3283
        22.3797                  1.2184             318.1           8070.6209     9746.1000    -1675.4791
        22.5063                  1.2253             328.3           8217.3200     9976.1508    -1758.8308
        22.6330                  1.2322             309.3           7640.5557     9548.6076    -1908.0519
        22.7597                  1.2391             315.2           8285.9752     9681.4116    -1395.4364
        22.8863                  1.2460             320.0           7871.4887     9788.9400    -1917.4513
        23.0000                  1.2522             317.7           8228.2243     9737.9604    -1509.7361
        23.1266                  1.2591             323.9           7932.6284     9878.0472    -1945.4188
        23.2535                  1.2660             321.9           8167.5645     9831.3516    -1663.7871
        23.3803                  1.2729             330.8           8928.3934    10032.6996    -1104.3062
        23.5072                  1.2798             321.0           8235.4945     9811.2168    -1575.7223
        23.6338                  1.2867             338.1           8404.5472    10195.0632    -1790.5160
        23.7606                  1.2936             310.8           7817.1253     9583.7364    -1766.6111
        23.8871                  1.3005             313.6           8303.2422     9645.8544    -1342.6122
        24.0000                  1.3066             309.3           7843.0336     9549.0360    -1706.0024
        24.1265                  1.3135             324.8           8259.5793     9898.1820    -1638.6027
        24.2531                  1.3204             326.5           8616.2758     9935.0244    -1318.7486
        24.3800                  1.3273             320.5           8412.7089     9800.9352    -1388.2263
        24.5069                  1.3342             318.6           8412.2212     9757.2384    -1345.0172
        24.6335                  1.3411             308.3           8333.1968     9526.7592    -1193.5624
        24.7601                  1.3480             322.7           8872.9049     9850.2012     -977.2963
        24.8869                  1.3549             316.5           8465.3698     9710.5428    -1245.1730
        25.0000                  1.3611             339.2           9060.5044    10221.6240    -1161.1196
        25.1266                  1.3679             321.5           8684.8897     9822.3552    -1137.4655
        25.2536                  1.3748             321.6           8573.2940     9824.4972    -1251.2032
        25.3805                  1.3817             316.9           8291.4856     9719.1108    -1427.6252
        25.5069                  1.3886             317.8           8415.4318     9740.1024    -1324.6706
        25.6336                  1.3955             302.8           8328.5757     9402.9516    -1074.3759
        25.7604                  1.4024             313.4           8472.5951     9641.5704    -1168.9753
        25.8866                  1.4093             318.0           8370.0313     9743.9580    -1373.9267
        26.0000                  1.4155             315.4           8412.4392     9686.5524    -1274.1132
        26.1266                  1.4224             326.3           8812.7731     9930.7404    -1117.9673
        26.2535                  1.4293             313.2           8317.7959     9637.2864    -1319.4905
        26.3802                  1.4362             325.0           8480.5202     9902.0376    -1421.5174
        26.5070                  1.4431             326.5           8609.9193     9935.4528    -1325.5335
        26.6337                  1.4500             334.9           8667.6286    10123.9488    -1456.3202
        26.7601                  1.4569             332.1           8921.5437    10060.9740    -1139.4303
        26.8869                  1.4638             304.2           8324.8996     9434.2248    -1109.3252
        27.0000                  1.4699             322.9           8455.1535     9854.0568    -1398.9033
        27.1266                  1.4768             317.2           8651.7744     9727.2504    -1075.4760
        27.2536                  1.4837             320.8           8580.9514     9806.5044    -1225.5530
        27.3802                  1.4906             314.0           7826.5206     9653.9940    -1827.4734
        27.5072                  1.4975             322.6           8234.1394     9847.6308    -1613.4914
        27.6339                  1.5044             330.0           8636.2984    10013.4216    -1377.1232
        27.7604                  1.5113             323.3           8063.0488     9863.0532    -1800.0044
        27.8869                  1.5182             318.4           8129.6962     9752.9544    -1623.2582
        28.0000                  1.5244             316.7           8180.7491     9715.6836    -1534.9345
        28.1268                  1.5313             324.5           8652.4472     9890.8992    -1238.4520
        28.2533                  1.5381             318.3           8378.1315     9752.0976    -1373.9661
        28.3799                  1.5450             315.9           8277.5634     9697.2624    -1419.6990
        28.5065                  1.5519             314.1           8014.9854     9656.1360    -1641.1506
        28.6331                  1.5588             318.2           8459.2713     9749.0988    -1289.8275
        28.7600                  1.5657             323.9           8302.6936     9878.0472    -1575.3536
        28.8870                  1.5726             309.5           8304.5792     9552.8916    -1248.3124
        29.0000                  1.5788             314.1           8181.4418     9656.5644    -1475.1226
        29.1267                  1.5857             320.5           8070.3368     9800.9352    -1730.5984
        29.2530                  1.5926             322.1           8385.5584     9836.9208    -1451.3624
        29.3795                  1.5995             326.0           8325.2002     9925.1712    -1599.9710
        29.5062                  1.6064             329.5           8576.9595    10002.7116    -1425.7521
        29.6332                  1.6133             330.5           8683.7532    10025.4168    -1341.6636
        29.7601                  1.6202             321.6           8361.8156     9826.2108    -1464.3952
        29.8868                  1.6271             318.5           8337.0018     9755.5248    -1418.5230
        30.0000                  1.6332             321.8           8647.6778     9830.4948    -1182.8170
        30.1267                  1.6401             329.5           8921.0715    10003.1400    -1082.0685
        30.2535                  1.6470             311.0           8403.8500     9588.4488    -1184.5988
        30.3800                  1.6539             327.5           8474.3188     9957.3012    -1482.9824
        30.5066                  1.6608             319.0           8737.1666     9767.0916    -1029.9250
        30.6332                  1.6677             323.0           8260.1873     9857.0556    -1596.8683
        30.7598                  1.6746             328.7           8603.6249     9985.1472    -1381.5223
        30.8863                  1.6815             306.4           8033.5190     9483.4908    -1449.9718
        31.0000                  1.6877             321.2           8389.1725     9817.2144    -1428.0419
        31.1268                  1.6946             325.3           8546.3227     9908.0352    -1361.7125
        31.2534                  1.7015             316.3           8458.5508     9706.2588    -1247.7080
        31.3803                  1.7084             316.5           8002.7248     9711.3996    -1708.6748
        31.5071                  1.7153             312.9           8363.4870     9630.8604    -1267.3734
        31.6340                  1.7222             330.1           8834.7811    10017.2772    -1182.4961
        31.7610                  1.7291             320.1           8589.8484     9791.0820    -1201.2336
        31.8876                  1.7360             308.3           8337.8038     9527.6160    -1189.8122
        32.0000                  1.7421             314.7           8692.2276     9670.7016     -978.4740
        32.1264                  1.7490             314.9           8426.6852     9674.5572    -1247.8720
        32.2531                  1.7559             316.9           8232.8894     9720.8244    -1487.9350
        32.3799                  1.7628             325.4           8434.4063     9911.4624    -1477.0561
        32.5067                  1.7697             329.0           8558.7409     9992.8584    -1434.1175
        32.6335                  1.7766             332.7           8580.5552    10075.1112    -1494.5560
        32.7601                  1.7835             315.2           8429.4511     9680.9832    -1251.5321
        32.8868                  1.7904             313.7           8197.2278     9648.8532    -1451.6254
        33.0000                  1.7965             321.0           8366.8802     9811.2168    -1444.3366
        33.1267                  1.8034             319.0           8268.6108     9766.2348    -1497.6240
        33.2532                  1.8103             324.9           8635.6072     9899.8956    -1264.2884
        33.3799                  1.8172             332.5           8746.9091    10070.8272    -1323.9181
        33.5068                  1.8241             326.0           8531.4462     9925.1712    -1393.7250
        33.6335                  1.8310             316.8           8597.8031     9718.6824    -1120.8793
        33.7601                  1.8379             313.4           8044.8635     9640.2852    -1595.4217
        33.8869                  1.8448             312.5           7896.9406     9621.8640    -1724.9234
        34.0000                  1.8510             321.6           8264.3669     9825.3540    -1560.9871
        34.1268                  1.8579             313.1           8564.4838     9635.5728    -1071.0890
        34.2533                  1.8648             315.8           8460.6849     9695.5488    -1234.8639
        34.3798                  1.8717             327.7           8270.9230     9963.2988    -1692.3758
        34.5064                  1.8785             320.8           8637.5308     9808.6464    -1171.1156
        34.6332                  1.8854             320.7           8536.3761     9804.7908    -1268.4147
        34.7596                  1.8923             324.5           8503.0986     9891.3276    -1388.2290
        34.8862                  1.8992             324.2           8678.4418     9884.4732    -1206.0314
        35.0000                  1.9054             322.0           8527.7320     9834.7788    -1307.0468
        35.1267                  1.9123             312.4           8423.3715     9618.4368    -1195.0653
        35.2537                  1.9192             322.5           8418.3366     9846.3456    -1428.0090
        35.3803                  1.9261             317.1           8217.0539     9725.5368    -1508.4829
        35.5071                  1.9330             334.9           8403.4522    10123.5204    -1720.0682
        35.6338                  1.9399             316.7           8025.0681     9715.2552    -1690.1871
        35.7605                  1.9468             323.3           8079.9545     9862.6248    -1782.6703
        35.8870                  1.9537             302.3           7905.3470     9390.9564    -1485.6094
        36.0000                  1.9599             323.3           8700.6159     9864.3384    -1163.7225
        36.1268                  1.9667             333.8           8852.1847    10099.1016    -1246.9169
        36.2535                  1.9736             315.9           8706.6354     9697.6908     -991.0554
        36.3804                  1.9805             320.9           8881.0427     9809.0748     -928.0321
        36.5067                  1.9874             312.9           8536.9022     9629.5752    -1092.6730
        36.6334                  1.9943             320.7           8637.7043     9805.6476    -1167.9433
        36.7599                  2.0012             324.8           8910.2922     9896.8968     -986.6046
        36.8865                  2.0081             326.1           8839.1255     9926.4564    -1087.3309
        37.0000                  2.0143             310.8           8330.5948     9582.8796    -1252.2848
        37.1269                  2.0212             315.6           8152.8256     9690.4080    -1537.5824
        37.2535                  2.0281             318.6           8863.2687     9758.5236     -895.2549
        37.3804                  2.0350             319.9           8640.9732     9788.0832    -1147.1100
        37.5071                  2.0419             328.6           8921.0596     9983.0052    -1061.9456
        37.6338                  2.0488             327.9           8798.1919     9967.1544    -1168.9625
        37.7603                  2.0557             309.2           7903.1898     9546.0372    -1642.8474
        37.8870                  2.0626             325.1           8389.2893     9904.6080    -1515.3187
        38.0000                  2.0687             318.8           8391.9164     9763.2360    -1371.3196
        38.1267                  2.0756             321.8           8900.9638     9829.6380     -928.6742
        38.2536                  2.0825             316.4           8716.2272     9707.9724     -991.7452
        38.3802                  2.0894             324.6           8529.5766     9892.1844    -1362.6078
        38.5071                  2.0963             326.0           8074.0313     9923.4576    -1849.4263
        38.6340                  2.1032             324.9           8541.9718     9898.6104    -1356.6386
        38.7607                  2.1101             322.4           8230.1891     9842.9184    -1612.7293
        38.8873                  2.1170             320.8           8519.5613     9807.3612    -1287.7999
        39.0000                  2.1231             332.0           8855.8820    10058.8320    -1202.9500
        39.1264                  2.1300             328.2           8764.0995     9974.0088    -1209.9093
        39.2532                  2.1369             313.0           8393.8569     9631.2888    -1237.4319
        39.3797                  2.1438             322.1           8651.3860     9836.4924    -1185.1064
        39.5066                  2.1507             338.2           9031.6460    10198.0620    -1166.4160
        39.6332                  2.1576             318.1           8628.5447     9747.8136    -1119.2689
        39.7599                  2.1645             325.5           8323.9693     9912.7476    -1588.7783
        39.8867                  2.1714             319.5           8149.0938     9779.0868    -1629.9930
        40.0000                  2.1775             312.4           8061.7705     9619.7220    -1557.9515
        40.1267                  2.1844             315.0           8238.8099     9677.1276    -1438.3177
        40.2534                  2.1913             325.1           8719.8803     9905.0364    -1185.1561
        40.3801                  2.1982             318.8           8674.2669     9763.2360    -1088.9691
        40.5070                  2.2051             320.8           8273.6196     9808.6464    -1535.0268
        40.6336                  2.2120             311.8           8218.5495     9604.2996    -1385.7501
        40.7601                  2.2189             320.6           8474.1487     9803.0772    -1328.9285
        40.8866                  2.2258             334.2           8697.9223    10107.6696    -1409.7473
        41.0000                  2.2320             324.2           8727.7775     9884.9016    -1157.1241
        41.1266                  2.2389             321.8           8624.9005     9830.4948    -1205.5943
        41.2533                  2.2458             328.6           8811.3622     9982.5768    -1171.2146
        41.3800                  2.2527             324.7           8574.4085     9895.1832    -1320.7747
        41.5067                  2.2596             325.9           8574.2992     9923.0292    -1348.7300
        41.6334                  2.2665             320.4           8569.6853     9799.6500    -1229.9647
        41.7599                  2.2733             318.8           8496.5564     9761.9508    -1265.3944
        41.8867                  2.2802             310.6           8065.7544     9577.3104    -1511.5560
        42.0000                  2.2864             325.2           8603.0433     9905.4648    -1302.4215
        42.1268                  2.2933             323.9           8323.4682     9876.7620    -1553.2938
        42.2534                  2.3002             313.0           7919.8502     9633.0024    -1713.1522
        42.3800                  2.3071             317.2           8456.5597     9727.6788    -1271.1191
        42.5067                  2.3140             320.4           8667.6208     9797.5080    -1129.8872
        42.6334                  2.3209             320.3           8550.8316     9796.2228    -1245.3912
        42.7599                  2.3278             323.7           8283.7824     9872.4780    -1588.6956
        42.8866                  2.3347             328.9           8535.2006     9988.5744    -1453.3738
        43.0000                  2.3409             313.7           8482.1477     9648.8532    -1166.7055
        43.1267                  2.3477             324.3           8499.1699     9885.7584    -1386.5885
        43.2533                  2.3546             309.7           7989.3157     9558.0324    -1568.7167
        43.3800                  2.3615             306.3           7747.3774     9481.7772    -1734.3998
        43.5069                  2.3684             317.1           8017.1899     9723.8232    -1706.6333
        43.6333                  2.3753             322.9           8673.1689     9855.3420    -1182.1731
        43.7599                  2.3822             317.4           8054.0063     9731.5344    -1677.5281
        43.8865                  2.3891             307.1           8035.1709     9499.7700    -1464.5991
        44.0000                  2.3953             329.0           8614.8474     9992.0016    -1377.1542
        44.1267                  2.4022             329.2           8484.6896     9996.7140    -1512.0244
        44.2535                  2.4091             309.5           7928.4488     9553.7484    -1625.2996
        44.3801                  2.4160             317.0           8295.7862     9722.5380    -1426.7518
        44.5067                  2.4229             313.0           7750.9407     9632.1456    -1881.2049
        44.6335                  2.4298             324.1           8040.0406     9882.3312    -1842.2906
        44.7603                  2.4367             324.6           8339.2622     9892.1844    -1552.9222
        44.8870                  2.4436             309.0           8372.4536     9541.7532    -1169.2996
        45.0000                  2.4497             314.4           8107.7430     9664.2756    -1556.5326
        45.1266                  2.4566             337.0           8723.9316    10170.6444    -1446.7128
        45.2535                  2.4635             315.4           8406.9867     9686.9808    -1279.9941
        45.3801                  2.4704             326.1           8492.0607     9926.4564    -1434.3957
        45.5068                  2.4773             338.9           9100.9328    10213.4844    -1112.5516
        45.6337                  2.4842             321.7           8780.5180     9826.6392    -1046.1212
        45.7605                  2.4911             326.9           8537.1125     9944.8776    -1407.7651
        45.8875                  2.4980             317.8           8204.5039     9740.9592    -1536.4553
        46.0000                  2.5041             321.3           8285.1798     9818.4996    -1533.3198
        46.1267                  2.5110             315.2           8147.6010     9681.8400    -1534.2390
        46.2532                  2.5179             329.9           8385.0861    10010.8512    -1625.7651
        46.3801                  2.5248             323.5           8483.9252     9867.7656    -1383.8404
        46.5068                  2.5317             320.8           8491.8093     9806.5044    -1314.6951
        46.6338                  2.5386             319.4           8816.0328     9775.6596     -959.6268
        46.7603                  2.5455             319.9           8876.7952     9788.0832     -911.2880
        46.8869                  2.5524             313.6           8734.1681     9645.8544     -911.6863
        47.0000                  2.5586             314.6           8491.2020     9668.9880    -1177.7860
        47.1267                  2.5655             319.0           8595.5807     9767.9484    -1172.3677
        47.2534                  2.5723             328.6           8802.5320     9981.7200    -1179.1880
        47.3799                  2.5792             321.8           8772.4921     9830.4948    -1058.0027
        47.5065                  2.5861             326.7           8787.1129     9940.1652    -1153.0523
        47.6333                  2.5930             322.9           8970.4584     9854.9136     -884.4552
        47.7600                  2.5999             318.7           8648.2089     9759.8088    -1111.5999
        47.8866                  2.6068             322.9           8435.3805     9855.3420    -1419.9615
        48.0000                  2.6130             318.9           8185.0187     9764.5212    -1579.5025
        48.1271                  2.6199             328.5           8627.0005     9980.0064    -1353.0059
        48.2538                  2.6268             321.7           8534.4779     9828.7812    -1294.3033
        48.3807                  2.6337             314.1           8289.8861     9656.9928    -1367.1067
        48.5075                  2.6406             327.8           8825.0588     9963.7272    -1138.6684
        48.6343                  2.6475             332.8           8635.7625    10076.3964    -1440.6339
        48.7610                  2.6544             324.1           8732.1059     9881.9028    -1149.7969
        48.8875                  2.6613             320.7           8097.8910     9804.3624    -1706.4714
        49.0000                  2.6674             334.1           8887.2769    10105.9560    -1218.6791
        49.1266                  2.6743             310.4           8508.5273     9573.4548    -1064.9275
        49.2533                  2.6812             323.2           8794.8083     9862.1964    -1067.3881
        49.3803                  2.6881             327.5           8988.3042     9959.0148     -970.7106
