     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         4.1776                  0.2579             320.9           5697.1804     6924.6576    -1227.4772
         4.2667                  0.2634             318.3           5726.6665     6883.2288    -1156.5623
         4.3558                  0.2689             335.2           5793.8350     7151.4576    -1357.6226
         4.4447                  0.2744             320.2           5817.6178     6912.8640    -1095.2462
         4.5337                  0.2799             303.8           5204.6041     6653.1024    -1448.4983
         4.6227                  0.2854             332.8           6057.5367     7112.7504    -1055.2137
         4.7119                  0.2909             318.0           5554.7925     6879.2976    -1324.5051
         4.8011                  0.2964             317.8           5763.0196     6875.0640    -1112.0444
         4.8900                  0.3019             320.4           5696.3756     6916.7952    -1220.4196
         4.9789                  0.3073             322.1           5548.2965     6942.8016    -1394.5051
         5.0000                  0.3086             319.8           5623.3049     6907.1184    -1283.8135
         5.0890                  0.3252             331.5           6050.9756     7091.8848    -1040.9092
         5.1782                  0.3308             323.1           5720.2782     6959.7360    -1239.4578
         5.2670                  0.3365             322.1           5933.4437     6943.7088    -1010.2651
         5.3563                  0.3422             328.1           5695.6913     7038.6624    -1342.9711
         5.4454                  0.3479             313.0           5690.2651     6799.1616    -1108.8965
         5.5344                  0.3536             316.9           5809.5100     6861.7584    -1052.2484
         5.6234                  0.3593             315.5           5824.7745     6838.7760    -1014.0015
         5.7125                  0.3650             319.0           5695.4740     6893.8128    -1198.3388
         5.8014                  0.3707             309.3           5452.1791     6740.7984    -1288.6193
         5.8903                  0.3763             326.2           5543.9032     7007.8176    -1463.9144
         5.9794                  0.3820             337.3           5553.5582     7184.4192    -1630.8610
         6.0000                  0.3833             324.7           5499.8872     6984.2304    -1484.3432
         6.0890                  0.4037             323.3           5704.2525     6962.4576    -1258.2051
         6.1782                  0.4096             316.9           5782.6830     6861.7584    -1079.0754
         6.2672                  0.4155             318.4           5602.4934     6885.3456    -1282.8522
         6.3563                  0.4214             317.2           5161.9585     6865.6896    -1703.7311
         6.4452                  0.4273             328.5           5734.7060     7044.7104    -1310.0044
         6.5344                  0.4332             316.1           5396.9095     6847.8480    -1450.9385
         6.6234                  0.4391             313.9           5437.1752     6813.9792    -1376.8040
         6.7125                  0.4450             321.1           5535.1097     6927.6816    -1392.5719
         6.8016                  0.4509             324.4           5525.9249     6979.3920    -1453.4671
         6.8906                  0.4568             325.7           5211.9822     7000.8624    -1788.8802
         6.9800                  0.4627             306.2           5070.5611     6691.8096    -1621.2485
         7.0000                  0.4641             333.1           5573.8459     7117.5888    -1543.7429
         7.0888                  0.4891             322.1           5736.8216     6943.1040    -1206.2824
         7.1781                  0.4953             323.1           5457.2215     6959.4336    -1502.2121
         7.2669                  0.5014             308.9           5378.1506     6734.1456    -1355.9950
         7.3559                  0.5076             303.3           5110.2739     6644.9376    -1534.6637
         7.4450                  0.5137             304.0           5488.3446     6656.4288    -1168.0842
         7.5341                  0.5199             314.6           5519.1931     6824.5632    -1305.3701
         7.6232                  0.5260             307.4           5386.4791     6710.2560    -1323.7769
         7.7120                  0.5321             325.9           5653.1552     7003.2816    -1350.1264
         7.8011                  0.5383             314.0           5400.7569     6814.8864    -1414.1295
         7.8901                  0.5444             306.5           5467.7799     6696.3456    -1228.5657
         7.9790                  0.5506             330.2           5657.9614     7071.9264    -1413.9650
         8.0000                  0.5520             314.5           5629.5751     6822.4464    -1192.8713
         8.0888                  0.5830             334.8           5988.7788     7144.2000    -1155.4212
         8.1780                  0.5894             321.1           5718.2462     6927.3792    -1209.1330
         8.2669                  0.5958             324.5           5712.5052     6981.8112    -1269.3060
         8.3558                  0.6022             326.5           5651.2169     7012.9584    -1361.7415
         8.4447                  0.6086             320.7           5736.5624     6921.0288    -1184.4664
         8.5339                  0.6151             317.6           5142.3115     6872.6448    -1730.3333
         8.6230                  0.6215             328.2           5518.5695     7040.1744    -1521.6049
         8.7120                  0.6279             315.0           5242.5173     6830.6112    -1588.0939
         8.8010                  0.6343             316.5           5520.8308     6855.4080    -1334.5772
         8.8900                  0.6407             323.2           5784.2169     6960.3408    -1176.1239
         8.9791                  0.6471             330.6           5919.8600     7077.9744    -1158.1144
         9.0000                  0.6486             318.1           5418.6496     6880.2048    -1461.5552
         9.0890                  0.7041             313.8           5515.2064     6811.8624    -1296.6560
         9.1783                  0.7110             330.9           5360.3381     7083.1152    -1722.7771
         9.2675                  0.7179             318.7           4992.8887     6890.1840    -1897.2953
         9.3566                  0.7248             333.1           5649.3780     7118.4960    -1469.1180
         9.4458                  0.7317             326.7           5750.6660     7015.9824    -1265.3164
         9.5347                  0.7386             326.7           5713.9998     7017.1920    -1303.1922
         9.6240                  0.7455             324.3           5356.6716     6979.0896    -1622.4180
         9.7129                  0.7524             317.5           5323.6305     6871.1328    -1547.5023
         9.8020                  0.7593             315.9           5691.4156     6846.0336    -1154.6180
         9.8910                  0.7661             311.5           5571.4881     6774.9696    -1203.4815
         9.9800                  0.7730             317.8           5389.2307     6875.9712    -1486.7405
        10.0000                  0.7746             320.4           5543.6123     6915.8880    -1372.2757
        10.0891                  0.7815             332.5           5707.1625     7108.2144    -1401.0519
        10.1782                  0.7884             318.4           5588.3688     6885.0432    -1296.6744
        10.2672                  0.7953             330.4           5606.8523     7075.2528    -1468.4005
        10.3564                  0.8022             317.0           5179.8274     6863.2704    -1683.4430
        10.4457                  0.8091             334.0           5330.1146     7131.4992    -1801.3846
        10.5349                  0.8160             309.2           4786.1620     6738.3792    -1952.2172
        10.6240                  0.8229             313.1           5331.8649     6800.3712    -1468.5063
        10.7130                  0.8298             332.5           5772.3461     7108.5168    -1336.1707
        10.8022                  0.8367             317.8           5434.2901     6875.3664    -1441.0763
        10.8912                  0.8435             321.6           5528.0139     6934.9392    -1406.9253
        10.9801                  0.8504             324.3           5464.9480     6978.4848    -1513.5368
        11.0000                  0.8520             321.0           5538.9495     6926.7744    -1387.8249
        11.0892                  0.8589             309.6           5518.9868     6745.3344    -1226.3476
        11.1781                  0.8658             329.4           5502.8058     7059.8304    -1557.0246
        11.2672                  0.8727             317.1           5520.3742     6864.4800    -1344.1058
        11.3561                  0.8796             313.5           5220.0184     6807.6288    -1587.6104
        11.4454                  0.8865             321.6           5203.6073     6935.2416    -1731.6343
        11.5347                  0.8934             325.8           5339.2281     7002.6768    -1663.4487
        11.6237                  0.9002             331.1           5729.8864     7086.7440    -1356.8576
        11.7129                  0.9071             321.0           5171.6351     6925.5648    -1753.9297
        11.8019                  0.9140             323.0           5090.9986     6957.6192    -1866.6206
        11.8909                  0.9209             312.2           5041.2557     6787.3680    -1746.1123
        11.9800                  0.9278             305.2           5083.1073     6676.3872    -1593.2799
        12.0000                  0.9294             298.5           5088.8769     6569.0352    -1480.1583
        12.0891                  0.9363             325.3           5366.9844     6994.5120    -1627.5276
        12.1782                  0.9432             321.4           5690.5392     6932.5200    -1241.9808
        12.2674                  0.9501             328.4           5564.4917     7042.8960    -1478.4043
        12.3563                  0.9570             324.4           5656.6218     6980.6016    -1323.9798
        12.4451                  0.9639             324.3           5279.5433     6977.8800    -1698.3367
        12.5341                  0.9707             306.1           4938.1430     6689.3904    -1751.2474
        12.6233                  0.9776             319.7           5357.9325     6905.3040    -1547.3715
        12.7124                  0.9845             323.0           5470.8311     6957.6192    -1486.7881
        12.8015                  0.9914             329.7           5475.1581     7064.0640    -1588.9059
        12.8906                  0.9983             329.9           5649.9831     7067.6928    -1417.7097
        12.9801                  1.0052             336.9           5533.4837     7178.0688    -1644.5851
        13.0000                  1.0068             333.5           5397.7952     7124.2416    -1726.4464
        13.0893                  1.0137             303.3           5312.4791     6646.1472    -1333.6681
        13.1787                  1.0206             331.4           5557.6663     7091.2800    -1533.6137
        13.2680                  1.0275             316.9           5350.4445     6860.8512    -1510.4067
        13.3571                  1.0344             319.6           5474.8253     6903.1872    -1428.3619
        13.4463                  1.0412             318.4           5348.0353     6884.7408    -1536.7055
        13.5355                  1.0481             335.2           5380.0465     7150.8528    -1770.8063
        13.6246                  1.0550             331.9           5349.1834     7098.2352    -1749.0518
        13.7137                  1.0619             325.2           5341.8272     6992.6976    -1650.8704
        13.8027                  1.0688             316.0           5238.2895     6846.6384    -1608.3489
        13.8919                  1.0757             326.1           5152.0880     7006.6080    -1854.5200
        13.9812                  1.0826             327.3           5472.0600     7025.6592    -1553.5992
        14.0000                  1.0841             328.3           5604.1617     7041.3840    -1437.2223
        14.0891                  1.0910             327.7           5333.9513     7032.9168    -1698.9655
        14.1783                  1.0979             319.2           5924.9037     6897.4416     -972.5379
        14.2673                  1.1048             324.4           5697.8658     6980.2992    -1282.4334
        14.3564                  1.1117             307.8           5066.2930     6717.2112    -1650.9182
        14.4457                  1.1186             320.6           5365.1610     6920.1216    -1554.9606
        14.5349                  1.1255             320.4           5257.2301     6916.1904    -1658.9603
        14.6240                  1.1324             318.3           5643.0693     6882.9264    -1239.8571
        14.7130                  1.1393             330.2           5866.1265     7071.6240    -1205.4975
        14.8023                  1.1461             304.1           5604.7203     6657.6384    -1052.9181
        14.8915                  1.1530             315.1           5639.2102     6832.7280    -1193.5178
        14.9804                  1.1599             323.3           5565.4077     6962.1552    -1396.7475
        15.0000                  1.1615             337.5           5760.5140     7187.4432    -1426.9292
        15.0890                  1.1684             303.2           5260.5179     6643.4256    -1382.9077
        15.1781                  1.1752             327.6           5728.5815     7031.4048    -1302.8233
        15.2672                  1.1821             338.7           6026.6030     7207.0992    -1180.4962
        15.3561                  1.1890             320.1           5662.5196     6912.2592    -1249.7396
        15.4452                  1.1959             323.7           5739.7058     6968.8080    -1229.1022
        15.5341                  1.2028             303.0           5171.4001     6641.0064    -1469.6063
        15.6232                  1.2097             304.1           5425.6569     6658.5456    -1232.8887
        15.7123                  1.2166             333.2           6014.3549     7120.0080    -1105.6531
        15.8013                  1.2235             323.2           5856.7482     6960.9456    -1104.1974
        15.8903                  1.2304             317.5           5912.3509     6870.2256     -957.8747
        15.9792                  1.2373             328.5           5549.1937     7044.4080    -1495.2143
        16.0000                  1.2389             328.7           5768.1294     7048.9440    -1280.8146
        16.0889                  1.2458             312.5           5742.9696     6791.9040    -1048.9344
        16.1778                  1.2527             324.1           5270.9077     6975.7632    -1704.8555
        16.2667                  1.2596             317.8           5705.1369     6874.7616    -1169.6247
        16.3555                  1.2665             330.0           5676.9594     7069.5072    -1392.5478
        16.4446                  1.2734             322.5           5451.9500     6949.7568    -1497.8068
        16.5337                  1.2803             318.8           5018.7627     6891.9984    -1873.2357
        16.6227                  1.2872             324.0           5444.2054     6973.6464    -1529.4410
        16.7117                  1.2941             319.2           5706.9148     6898.0464    -1191.1316
        16.8009                  1.3010             322.5           5747.6821     6949.1520    -1201.4699
        16.8900                  1.3079             312.8           5501.6482     6795.8352    -1294.1870
        16.9791                  1.3148             329.5           5442.7338     7061.6448    -1618.9110
        17.0000                  1.3164             312.8           5179.9539     6795.5328    -1615.5789
        17.0890                  1.3233             302.7           5253.3515     6635.2608    -1381.9093
        17.1781                  1.3302             324.9           5643.5313     6987.5568    -1344.0255
        17.2673                  1.3371             319.0           5549.3512     6894.4176    -1345.0664
        17.3564                  1.3440             315.1           5589.1844     6832.4256    -1243.2412
        17.4455                  1.3509             314.6           5195.4733     6824.8656    -1629.3923
        17.5347                  1.3578             309.1           5124.5373     6737.1696    -1612.6323
        17.6237                  1.3647             328.9           5103.8378     7050.7584    -1946.9206
        17.7128                  1.3716             333.6           5433.3440     7126.6608    -1693.3168
        17.8019                  1.3784             318.3           5223.3436     6883.2288    -1659.8852
        17.8909                  1.3853             307.3           4619.6676     6709.3488    -2089.6812
        17.9801                  1.3922             321.2           4999.7358     6929.7984    -1930.0626
        18.0000                  1.3938             315.6           4894.4389     6840.8928    -1946.4539
        18.0889                  1.4007             310.3           4950.6166     6756.8256    -1806.2090
        18.1778                  1.4076             326.1           5205.6623     7006.9104    -1801.2481
        18.2666                  1.4145             326.2           5208.8462     7009.0272    -1800.1810
        18.3555                  1.4214             306.6           4810.4298     6698.4624    -1888.0326
        18.4446                  1.4283             316.6           4623.9875     6856.6176    -2232.6301
        18.5337                  1.4352             309.4           4495.2479     6742.0080    -2246.7601
        18.6228                  1.4421             325.1           4953.8390     6990.5808    -2036.7418
        18.7119                  1.4489             314.0           4718.1306     6814.5840    -2096.4534
        18.8011                  1.4558             328.5           4712.5917     7044.7104    -2332.1187
        18.8904                  1.4627             331.7           4497.1971     7095.2112    -2598.0141
        18.9797                  1.4696             317.1           4597.3812     6864.1776    -2266.7964
        19.0000                  1.4712             320.1           4771.0418     6911.3520    -2140.3102
        19.0894                  1.4781             318.1           4713.2092     6880.5072    -2167.2980
        19.1786                  1.4850             325.8           4955.9372     7002.0720    -2046.1348
        19.2678                  1.4919             321.6           4558.3429     6934.9392    -2376.5963
        19.3571                  1.4988             312.0           4638.6265     6782.8320    -2144.2055
        19.4462                  1.5057             324.9           5174.5205     6988.1616    -1813.6411
        19.5354                  1.5126             337.0           5405.2453     7180.1856    -1774.9403
        19.6246                  1.5195             320.4           5308.7957     6915.8880    -1607.0923
        19.7137                  1.5264             320.0           5138.0059     6910.4448    -1772.4389
        19.8029                  1.5333             326.8           5377.1830     7018.4016    -1641.2186
        19.8920                  1.5402             303.5           4948.9692     6648.5664    -1699.5972
        19.9808                  1.5471             317.6           5084.0616     6871.7376    -1787.6760
        20.0000                  1.5486             334.4           5311.7589     7138.7568    -1826.9979
        20.0892                  1.5554             309.6           4636.7084     6745.6368    -2108.9284
        20.1784                  1.5623             316.5           5021.1918     6854.1984    -1833.0066
        20.2676                  1.5692             302.4           4821.9331     6630.7248    -1808.7917
        20.3567                  1.5761             325.1           5178.7197     6991.4880    -1812.7683
        20.4456                  1.5830             320.3           5221.3135     6915.5856    -1694.2721
        20.5349                  1.5899             322.7           5101.4533     6953.6880    -1852.2347
        20.6238                  1.5968             325.3           5531.6943     6994.8144    -1463.1201
        20.7129                  1.6037             326.3           5524.9616     7010.5392    -1485.5776
        20.8020                  1.6106             312.5           5126.3256     6791.9040    -1665.5784
        20.8910                  1.6175             321.0           5525.0414     6926.4720    -1401.4306
        20.9801                  1.6244             321.5           5455.7797     6934.6368    -1478.8571
        21.0000                  1.6259             321.2           5575.4306     6929.4960    -1354.0654
        21.0890                  1.6328             314.2           5220.2151     6818.5152    -1598.3001
        21.1780                  1.6397             305.9           5273.2298     6686.6688    -1413.4390
        21.2671                  1.6466             314.2           5351.3979     6817.9104    -1466.5125
        21.3562                  1.6535             331.1           5170.9731     7085.8368    -1914.8637
        21.4453                  1.6604             320.8           5078.8180     6922.2384    -1843.4204
        21.5344                  1.6673             316.9           5089.4300     6861.1536    -1771.7236
        21.6233                  1.6742             333.2           5127.3387     7120.3104    -1992.9717
        21.7123                  1.6811             320.6           4807.6670     6919.2144    -2111.5474
        21.8014                  1.6880             320.0           4900.4295     6910.1424    -2009.7129
        21.8906                  1.6949             324.9           4954.6959     6987.8592    -2033.1633
        21.9796                  1.7018             319.4           5151.7341     6900.7680    -1749.0339
        22.0000                  1.7034             314.0           5019.8781     6814.8864    -1795.0083
        22.0891                  1.7103             318.3           4827.7551     6883.5312    -2055.7761
        22.1783                  1.7172             320.1           5025.2049     6911.3520    -1886.1471
        22.2674                  1.7241             314.2           4608.8778     6818.2128    -2209.3350
        22.3565                  1.7310             329.5           4931.7830     7060.7376    -2128.9546
        22.4456                  1.7379             336.7           5105.1537     7174.4400    -2069.2863
        22.5347                  1.7448             312.2           4841.1864     6787.0656    -1945.8792
        22.6238                  1.7516             311.6           4894.1536     6776.7840    -1882.6304
        22.7128                  1.7585             317.8           4945.9005     6875.9712    -1930.0707
        22.8017                  1.7654             324.6           5133.7133     6983.6256    -1849.9123
        22.8906                  1.7723             315.9           4911.9457     6846.0336    -1934.0879
        22.9796                  1.7792             332.2           5338.6092     7103.6784    -1765.0692
        23.0000                  1.7808             315.3           5191.9670     6835.7520    -1643.7850
        23.0892                  1.7877             334.4           5239.3817     7137.8496    -1898.4679
        23.1783                  1.7946             315.3           5013.1418     6835.1472    -1822.0054
        23.2673                  1.8015             321.9           5034.0685     6940.3824    -1906.3139
        23.3564                  1.8084             319.1           4894.9877     6895.6272    -2000.6395
        23.4452                  1.8153             306.7           4672.3165     6699.6720    -2027.3555
        23.5342                  1.8222             303.8           4430.4527     6653.1024    -2222.6497
        23.6234                  1.8291             336.5           4672.8644     7172.0208    -2499.1564
        23.7124                  1.8360             318.2           4537.1013     6881.4144    -2344.3131
        23.8016                  1.8429             317.3           4599.2868     6868.1088    -2268.8220
        23.8907                  1.8498             318.0           4590.2537     6878.6928    -2288.4391
        23.9797                  1.8567             321.7           4719.8552     6937.9632    -2218.1080
        24.0000                  1.8582             322.2           4833.0653     6945.8256    -2112.7603
        24.0890                  1.8651             314.1           4560.4973     6816.0960    -2255.5987
        24.1781                  1.8720             316.9           4658.7251     6861.7584    -2203.0333
        24.2672                  1.8789             303.4           4386.7508     6647.3568    -2260.6060
        24.3561                  1.8858             324.6           4800.0796     6983.3232    -2183.2436
        24.4452                  1.8927             328.1           4975.6194     7039.2672    -2063.6478
        24.5343                  1.8996             323.1           4822.0495     6960.0384    -2137.9889
        24.6233                  1.9065             324.6           4990.5385     6983.0208    -1992.4823
        24.7122                  1.9134             297.7           4304.4978     6556.0320    -2251.5342
        24.8012                  1.9203             324.5           4254.2609     6980.9040    -2726.6431
        24.8904                  1.9272             326.0           4314.9550     7005.0960    -2690.1410
        24.9796                  1.9341             314.5           4100.1424     6822.7488    -2722.6064
        25.0000                  1.9357             318.6           4186.5594     6887.7648    -2701.2054
        25.0891                  1.9426             328.3           4453.6338     7041.3840    -2587.7502
        25.1782                  1.9495             311.8           4035.7144     6779.5056    -2743.7912
        25.2673                  1.9564             311.2           4556.8562     6771.3408    -2214.4846
        25.3564                  1.9633             326.6           5071.0934     7015.3776    -1944.2842
        25.4454                  1.9702             317.9           4797.9022     6876.2736    -2078.3714
        25.5344                  1.9770             330.8           4836.2046     7081.9056    -2245.7010
        25.6235                  1.9839             312.1           4341.7603     6784.3440    -2442.5837
        25.7122                  1.9908             324.2           4598.5335     6977.2752    -2378.7417
        25.8010                  1.9977             314.5           4224.6537     6823.0512    -2598.3975
        25.8897                  2.0046             323.2           4588.8406     6960.9456    -2372.1050
        25.9785                  2.0115             323.9           4463.6000     6972.7392    -2509.1392
        26.0000                  2.0132             328.4           4328.4637     7043.1984    -2714.7347
        26.0890                  2.0201             318.1           4192.6236     6879.9024    -2687.2788
        26.1777                  2.0270             320.9           4505.9904     6924.6576    -2418.6672
        26.2666                  2.0339             308.7           4135.3893     6730.8192    -2595.4299
        26.3557                  2.0408             318.7           4215.9351     6890.1840    -2674.2489
        26.4444                  2.0477             337.8           4534.0415     7191.9792    -2657.9377
        26.5335                  2.0546             322.8           4396.8195     6955.2000    -2558.3805
        26.6225                  2.0615             336.7           4576.6950     7175.6496    -2598.9546
        26.7116                  2.0684             317.1           4220.4014     6864.1776    -2643.7762
        26.8003                  2.0753             323.0           4323.1633     6958.2240    -2635.0607
        26.8893                  2.0821             332.3           4492.1713     7105.7952    -2613.6239
        26.9782                  2.0890             323.5           4160.5309     6965.1792    -2804.6483
        27.0000                  2.0907             342.1           4445.1289     7260.0192    -2814.8903
        27.0889                  2.0976             304.8           3746.1387     6668.8272    -2922.6885
        27.1779                  2.1045             324.9           4133.0299     6988.7664    -2855.7365
        27.2669                  2.1114             323.2           4120.3819     6960.6432    -2840.2613
        27.3558                  2.1183             310.7           3813.6271     6762.5712    -2948.9441
        27.4446                  2.1252             330.4           4381.0214     7074.6480    -2693.6266
        27.5337                  2.1321             310.7           4031.2373     6762.2688    -2731.0315
        27.6226                  2.1390             320.6           4275.6961     6920.1216    -2644.4255
        27.7115                  2.1459             333.0           4137.5969     7116.3792    -2978.7823
        27.8004                  2.1528             315.6           4139.0848     6841.1952    -2702.1104
        27.8890                  2.1597             310.1           4329.6643     6753.8016    -2424.1373
        27.9778                  2.1666             309.5           4307.3328     6744.1248    -2436.7920
        28.0000                  2.1683             322.0           4437.4586     6942.1968    -2504.7382
        28.0885                  2.1752             303.1           3828.6938     6642.5184    -2813.8246
        28.1772                  2.1821             333.1           4399.2069     7117.8912    -2718.6843
        28.2660                  2.1890             326.1           4274.5507     7006.9104    -2732.3597
        28.3547                  2.1959             319.0           4263.9303     6894.1152    -2630.1849
        28.4434                  2.2028             327.4           4377.0670     7028.3808    -2651.3138
        28.5321                  2.2097             319.3           4349.1542     6899.5584    -2550.4042
        28.6209                  2.2166             329.2           4449.2165     7055.8992    -2606.6827
        28.7096                  2.2235             322.5           4106.3560     6950.0592    -2843.7032
        28.7984                  2.2304             309.6           3642.8747     6745.3344    -3102.4597
        28.8874                  2.2373             321.9           4181.9092     6939.7776    -2757.8684
        28.9762                  2.2442             321.6           4047.1994     6935.5440    -2888.3446
        29.0000                  2.2460             318.4           4185.8302     6884.1360    -2698.3058
        29.0889                  2.2529             326.2           4310.0356     7008.4224    -2698.3868
        29.1779                  2.2598             328.0           4164.5369     7037.4528    -2872.9159
        29.2668                  2.2667             322.7           4438.2155     6953.6880    -2515.4725
        29.3559                  2.2736             319.4           4188.9631     6901.0704    -2712.1073
        29.4446                  2.2805             325.9           4455.4099     7003.2816    -2547.8717
        29.5336                  2.2874             324.6           4364.1282     6983.9280    -2619.7998
        29.6225                  2.2943             321.8           4287.5357     6938.5680    -2651.0323
        29.7115                  2.3012             312.5           3897.9834     6791.2992    -2893.3158
        29.8002                  2.3081             312.7           4076.9600     6795.2304    -2718.2704
        29.8889                  2.3150             312.6           4252.9935     6792.5088    -2539.5153
        29.9778                  2.3219             318.1           4248.2860     6880.2048    -2631.9188
        30.0000                  2.3236             330.5           4208.7538     7076.1600    -2867.4062
        30.0889                  2.3305             310.6           3725.2707     6761.6640    -3036.3933
        30.1777                  2.3374             329.8           4029.5707     7065.5760    -3036.0053
        30.2663                  2.3443             316.5           3962.0417     6855.1056    -2893.0639
        30.3553                  2.3512             315.9           3674.2679     6845.4288    -3171.1609
        30.4442                  2.3581             327.0           4004.1053     7022.0304    -3017.9251
        30.5331                  2.3650             309.9           3648.6719     6749.8704    -3101.1985
        30.6220                  2.3719             326.5           4039.2105     7013.5632    -2974.3527
        30.7109                  2.3788             317.5           3838.7642     6870.5280    -3031.7638
        30.7999                  2.3857             306.5           3347.0017     6696.6480    -3349.6463
        30.8886                  2.3926             310.7           3765.5444     6763.4784    -2997.9340
        30.9775                  2.3995             326.7           3903.4668     7016.8896    -3113.4228
        31.0000                  2.4012             335.0           4064.4195     7147.8288    -3083.4093
        31.0890                  2.4081             317.1           3562.9062     6864.4800    -3301.5738
        31.1777                  2.4150             322.3           3632.8100     6946.4304    -3313.6204
        31.2665                  2.4219             311.3           3247.9657     6771.9456    -3523.9799
        31.3555                  2.4288             314.1           3448.2705     6817.3056    -3369.0351
        31.4445                  2.4357             314.4           3303.8043     6821.8416    -3518.0373
        31.5332                  2.4426             321.4           3555.6960     6932.5200    -3376.8240
        31.6219                  2.4495             320.4           3527.8842     6915.8880    -3388.0038
        31.7108                  2.4564             321.5           3291.0211     6934.0320    -3643.0109
        31.7996                  2.4632             310.4           3251.4320     6757.7328    -3506.3008
        31.8885                  2.4701             328.8           3555.0247     7049.5488    -3494.5241
        31.9776                  2.4770             332.5           3693.2211     7108.8192    -3415.5981
        32.0000                  2.4788             333.6           3556.3984     7125.1488    -3568.7504
        32.0887                  2.4857             330.2           3477.4788     7072.2288    -3594.7500
        32.1774                  2.4926             328.4           3307.0639     7043.5008    -3736.4369
        32.2661                  2.4995             320.7           3507.1980     6921.9360    -3414.7380
        32.3548                  2.5064             318.7           3558.6754     6889.2768    -3330.6014
        32.4438                  2.5133             311.8           3409.3828     6780.1104    -3370.7276
        32.5327                  2.5202             325.8           3707.0005     7001.4672    -3294.4667
        32.6214                  2.5271             330.9           3705.1953     7083.1152    -3377.9199
        32.7099                  2.5339             317.6           3676.3662     6872.0400    -3195.6738
        32.7988                  2.5408             303.8           3436.0804     6654.0096    -3217.9292
        32.8876                  2.5477             320.9           3509.6450     6924.0528    -3414.4078
        32.9765                  2.5546             330.1           4005.2317     7070.7168    -3065.4851
