     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
===============================================================================================================
         0.0000                  0.0000            1028.4          10796.7480    10800.0000       -3.2520
         0.0745                  0.0061            1068.3          11172.5345    11176.5600       -4.0255
         0.1000                  0.0082            1060.3          11070.1556    11100.9600      -30.8044
         0.1714                  0.0143             913.2           9692.6028     9712.6200      -20.0172
         0.2000                  0.0168             955.3          10076.5756    10110.0600      -33.4844
         0.2684                  0.0231             785.8           8487.0489     8509.3200      -22.2711
         0.3000                  0.0260             767.3           8250.9368     8334.7200      -83.7832
         0.3649                  0.0323             713.1           7798.5359     7823.8800      -25.3441
         0.4000                  0.0357             677.1           7465.2966     7483.6800      -18.3834
         0.4612                  0.0422             538.3           6113.0973     6173.4600      -60.3627
         0.5000                  0.0463             573.9           6456.3197     6509.7000      -53.3803
         0.5599                  0.0528             527.0           6013.8334     6067.0800      -53.2466
         0.6195                  0.0593             507.5           5840.5951     5883.1200      -42.5249
         0.6500                  0.0627             553.3           6277.7418     6314.9400      -37.1982
         0.7081                  0.0693             470.2           5410.0779     5530.8600     -120.7821
         0.7661                  0.0759             487.2           5613.6001     5691.0600      -77.4599
         0.8000                  0.0797             502.9           5729.9660     5839.7400     -109.7740
         0.8567                  0.0864             431.1           5050.0786     5162.0400     -111.9614
         0.9131                  0.0931             423.2           4937.9477     5087.7000     -149.7523
         0.9696                  0.0997             445.4           5168.6445     5297.0400     -128.3955
         1.0000                  0.1033             434.9           5079.0469     5198.0400     -118.9931
         1.0548                  0.1101             398.3           4770.9215     4852.4400      -81.5185
         1.1096                  0.1168             391.7           4611.2687     4790.1600     -178.8913
         1.1646                  0.1236             387.4           4595.9996     4749.1200     -153.1204
         1.2195                  0.1303             392.4           4650.3233     4797.0000     -146.6767
         1.2500                  0.1341             379.3           4506.4033     4672.9800     -166.5767
         1.3018                  0.1410             311.5           3455.3016     4033.0800     -577.7784
         1.3538                  0.1479             289.0           3075.1419     3820.5000     -745.3581
         1.4056                  0.1548             316.6           3517.3766     4081.1400     -563.7634
         1.4574                  0.1618             310.2           3577.5976     4020.4800     -442.8824
         1.5093                  0.1687             321.5           3550.6186     4127.4000     -576.7814
         1.5613                  0.1756             294.0           3098.1420     3867.8400     -769.6980
         1.6132                  0.1825             313.6           3467.0415     4052.5200     -585.4785
         1.6651                  0.1895             311.8           3135.0060     4035.6000     -900.5940
         1.7172                  0.1964             287.7           2956.5831     3808.4400     -851.8569
         1.7691                  0.2033             312.4           3325.5782     4041.1800     -715.6018
         1.8210                  0.2103             332.0           3713.4538     4226.7600     -513.3062
         1.8730                  0.2172             312.2           3407.2680     4039.3800     -632.1120
         1.9250                  0.2241             299.2           3247.3014     3916.9800     -669.6786
         1.9770                  0.2310             310.5           3338.8406     4023.5400     -684.6994
         2.0290                  0.2380             310.9           3337.7590     4027.3200     -689.5610
         2.0810                  0.2449             303.5           3194.5191     3957.6600     -763.1409
         2.1330                  0.2518             291.9           3234.1581     3847.8600     -613.7019
         2.1849                  0.2588             310.2           3392.2744     4020.6600     -628.3856
         2.2369                  0.2657             317.7           3468.8926     4091.2200     -622.3274
         2.2500                  0.2674             314.6           3556.6745     4061.8800     -505.2055
         2.3018                  0.2744             294.1           3275.8660     3868.9200     -593.0540
         2.3536                  0.2813             314.5           3489.6576     4061.7000     -572.0424
         2.4055                  0.2882             308.3           3417.9546     4003.2000     -585.2454
         2.4576                  0.2951             293.7           3071.5657     3864.9600     -793.3943
         2.5095                  0.3021             313.0           3176.6106     4047.6600     -871.0494
         2.5616                  0.3090             284.7           2950.0122     3780.0000     -829.9878
         2.6136                  0.3159             298.5           3309.1617     3910.6800     -601.5183
         2.6656                  0.3228             290.0           3125.6004     3830.2200     -704.6196
         2.7173                  0.3298             287.9           3161.0184     3809.8800     -648.8616
         2.7690                  0.3367             296.4           3192.5259     3890.8800     -698.3541
         2.8210                  0.3436             314.8           3376.9146     4064.0400     -687.1254
         2.8729                  0.3506             295.1           3257.7816     3878.6400     -620.8584
         2.9248                  0.3575             320.2           3286.5263     4115.1600     -828.6337
         2.9769                  0.3644             300.3           3259.9610     3927.2400     -667.2790
         3.0289                  0.3713             304.2           3263.1701     3964.5000     -701.3299
         3.0807                  0.3783             327.5           3386.7987     4184.4600     -797.6613
         3.1327                  0.3852             304.8           3404.1908     3969.3600     -565.1692
         3.1848                  0.3921             304.7           3329.5183     3968.6400     -639.1217
         3.2367                  0.3991             293.7           3371.1655     3864.6000     -493.4345
         3.2500                  0.4008             312.4           3538.2876     4041.3600     -503.0724
         3.3020                  0.4078             305.6           3173.7514     3976.9200     -803.1686
         3.3539                  0.4147             304.6           3258.0812     3968.2800     -710.1988
         3.4058                  0.4216             311.0           3276.1729     4027.8600     -751.6871
         3.4577                  0.4285             307.6           3340.2529     3996.3600     -656.1071
         3.5098                  0.4355             311.8           3318.1308     4036.3200     -718.1892
         3.5616                  0.4424             315.3           3379.2405     4068.7200     -689.4795
         3.6136                  0.4493             308.0           3544.4574     3999.9600     -455.5026
         3.6655                  0.4563             308.7           3314.8626     4006.4400     -691.5774
         3.7175                  0.4632             317.2           3398.7366     4086.7200     -687.9834
         3.7694                  0.4701             307.6           3480.1803     3996.3600     -516.1797
         3.8212                  0.4770             315.9           3531.0957     4074.1200     -543.0243
         3.8732                  0.4840             316.9           3375.9325     4083.8400     -707.9075
         3.9250                  0.4909             294.8           3354.1134     3875.4000     -521.2866
         3.9768                  0.4978             306.4           3404.1271     3985.2000     -581.0729
         4.0287                  0.5047             313.1           3389.5194     4048.5600     -659.0406
         4.0807                  0.5117             297.3           3156.1722     3898.8000     -742.6278
         4.1327                  0.5186             285.5           3167.0025     3788.1000     -621.0975
         4.1846                  0.5255             313.8           3419.2936     4054.3200     -635.0264
         4.2364                  0.5325             316.9           3543.6721     4083.6600     -539.9879
         4.2500                  0.5343             288.6           3246.4301     3816.9000     -570.4699
         4.3019                  0.5412             295.1           3459.1186     3878.6400     -419.5214
         4.3539                  0.5481             320.3           3568.4716     4115.7000     -547.2284
         4.4058                  0.5550             309.9           3440.1603     4018.3200     -578.1597
         4.4577                  0.5620             327.0           3425.1058     4178.8800     -753.7742
         4.5097                  0.5689             300.9           3334.5105     3933.3600     -598.8495
         4.5617                  0.5758             299.9           3250.1748     3923.8200     -673.6452
         4.6139                  0.5828             305.6           3399.6302     3976.9200     -577.2898
         4.6658                  0.5897             306.2           3246.9972     3983.4000     -736.4028
         4.7177                  0.5966             314.6           3318.6436     4061.8800     -743.2364
         4.7696                  0.6035             304.5           3374.1357     3966.6600     -592.5243
         4.8217                  0.6105             308.6           3380.4691     4005.5400     -625.0709
         4.8735                  0.6174             293.1           3207.9424     3859.5600     -651.6176
         4.9255                  0.6243             325.9           3556.2739     4168.9800     -612.7061
         4.9775                  0.6313             299.5           3332.3321     3919.5000     -587.1679
         5.0294                  0.6382             311.8           3182.5835     4036.1400     -853.5565
         5.0814                  0.6451             330.8           3591.8954     4215.2400     -623.3446
         5.1333                  0.6520             313.4           3359.5364     4050.5400     -691.0036
         5.1853                  0.6590             293.2           3210.3857     3860.2800     -649.8943
         5.2372                  0.6659             309.5           3400.4909     4014.1800     -613.6891
         5.2500                  0.6676             322.4           3497.9194     4135.6800     -637.7606
         5.3021                  0.6745             302.5           3259.0710     3947.9400     -688.8690
         5.3541                  0.6814             318.8           3357.3227     4102.3800     -745.0573
         5.4060                  0.6884             331.9           3509.9273     4225.8600     -715.9327
         5.4579                  0.6953             300.3           3467.1197     3927.7800     -460.6603
         5.5098                  0.7022             296.4           3226.3545     3890.5200     -664.1655
         5.5617                  0.7092             327.8           3640.3355     4186.6200     -546.2845
         5.6136                  0.7161             313.7           3379.1979     4053.9600     -674.7621
         5.6656                  0.7230             303.5           3213.7600     3957.8400     -744.0800
         5.7176                  0.7299             306.4           3239.6770     3985.0200     -745.3430
         5.7696                  0.7369             327.8           3401.5818     4187.3400     -785.7582
         5.8217                  0.7438             324.1           3468.5914     4151.8800     -683.2886
         5.8736                  0.7507             290.7           3237.5088     3836.8800     -599.3712
         5.9256                  0.7576             292.3           3215.4469     3851.6400     -636.1931
         5.9775                  0.7646             318.0           3409.8164     4094.8200     -685.0036
         6.0292                  0.7715             295.4           3332.9819     3881.3400     -548.3581
         6.0811                  0.7784             301.9           3149.2739     3942.3600     -793.0861
         6.1330                  0.7854             313.4           3393.7979     4051.2600     -657.4621
         6.1851                  0.7923             314.6           3185.2063     4062.6000     -877.3937
         6.2371                  0.7992             300.8           3375.7480     3931.9200     -556.1720
         6.2500                  0.8009             304.6           3196.8380     3967.5600     -770.7220
         6.3020                  0.8079             301.4           3577.8460     3937.6800     -359.8340
         6.3539                  0.8148             308.0           3285.9773     3999.7800     -713.8027
         6.4059                  0.8217             319.3           3667.2177     4106.5200     -439.3023
         6.4577                  0.8286             297.2           3440.4379     3897.7200     -457.2821
         6.5096                  0.8356             297.9           3269.0438     3904.5600     -635.5162
         6.5615                  0.8425             324.1           3672.4737     4151.8800     -479.4063
         6.6134                  0.8494             316.4           3323.0083     4079.5200     -756.5117
         6.6654                  0.8564             319.1           3533.8117     4104.5400     -570.7283
         6.7173                  0.8633             300.8           3274.2146     3931.9200     -657.7054
         6.7692                  0.8702             296.5           3191.5463     3891.7800     -700.2337
         6.8212                  0.8771             296.8           3358.2071     3893.9400     -535.7329
         6.8732                  0.8841             309.3           3148.5109     4012.7400     -864.2291
         6.9251                  0.8910             306.6           3292.3745     3986.4600     -694.0855
         6.9770                  0.8979             309.0           3440.2273     4009.5000     -569.2727
         7.0288                  0.9049             294.2           3114.6148     3869.4600     -754.8452
         7.0808                  0.9118             313.5           3396.7167     4052.1600     -655.4433
         7.1327                  0.9187             309.6           3451.5231     4015.0800     -563.5569
         7.1845                  0.9256             288.7           3292.9235     3817.4400     -524.5165
         7.2365                  0.9326             303.1           3288.4025     3953.8800     -665.4775
         7.2500                  0.9344             307.6           3443.9611     3996.1800     -552.2189
         7.3019                  0.9413             302.0           3234.9140     3943.0800     -708.1660
         7.3540                  0.9482             312.9           3175.1505     4045.8600     -870.7095
         7.4063                  0.9552             299.7           3441.2108     3921.3000     -480.0892
         7.4582                  0.9621             302.7           3482.4491     3950.2800     -467.8309
         7.5101                  0.9690             293.5           3106.1625     3863.1600     -756.9975
         7.5622                  0.9759             311.3           3430.7678     4030.9200     -600.1522
         7.6140                  0.9829             318.9           3467.6538     4103.1000     -635.4462
         7.6659                  0.9898             282.4           3360.3560     3758.5800     -398.2240
         7.7179                  0.9967             312.3           3272.7456     4040.2800     -767.5344
         7.7698                  1.0037             289.8           3172.0835     3828.0600     -655.9765
         7.8216                  1.0106             314.4           3400.2003     4060.8000     -660.5997
         7.8736                  1.0175             305.3           3222.9418     3974.9400     -751.9982
         7.9255                  1.0244             305.6           3281.8907     3976.9200     -695.0293
         7.9776                  1.0314             298.7           3326.8512     3912.4800     -585.6288
         8.0294                  1.0383             304.9           3140.2285     3970.8000     -830.5715
         8.0815                  1.0452             311.7           3200.3241     4035.0600     -834.7359
         8.1332                  1.0522             310.1           3157.3417     4019.5800     -862.2383
         8.1852                  1.0591             300.5           3050.2600     3929.2200     -878.9600
         8.2374                  1.0660             295.1           2699.5029     3878.4600    -1178.9571
         8.2500                  1.0677             298.8           2923.7938     3913.2000     -989.4062
         8.3020                  1.0746             309.6           3160.3075     4014.7200     -854.4125
         8.3539                  1.0815             311.8           3124.9824     4035.9600     -910.9776
         8.4059                  1.0885             319.5           3278.4740     4108.3200     -829.8460
         8.4579                  1.0954             306.9           3268.5728     3989.8800     -721.3072
         8.5098                  1.1023             310.0           3113.6633     4018.6800     -905.0167
         8.5617                  1.1092             314.1           3423.9488     4057.3800     -633.4312
         8.6137                  1.1162             321.1           3348.0439     4123.2600     -775.2161
         8.6655                  1.1231             314.4           3327.1288     4060.6200     -733.4912
         8.7174                  1.1300             309.1           3407.2413     4010.2200     -602.9787
         8.7693                  1.1370             313.2           3155.6991     4048.9200     -893.2209
         8.8211                  1.1439             299.5           3311.8464     3919.8600     -608.0136
         8.8731                  1.1508             314.6           3274.4100     4062.2400     -787.8300
         8.9250                  1.1577             313.5           3142.5354     4051.8000     -909.2646
         8.9770                  1.1647             304.3           3278.1496     3965.2200     -687.0704
         9.0289                  1.1716             314.9           3214.2694     4065.3000     -851.0306
         9.0808                  1.1785             299.1           3233.7324     3916.2600     -682.5276
         9.1327                  1.1855             311.8           3293.2590     4035.4200     -742.1610
         9.1846                  1.1924             304.6           2939.2627     3967.5600    -1028.2973
         9.2366                  1.1993             306.3           3244.2474     3983.5800     -739.3326
         9.2500                  1.2011             314.3           3394.6002     4059.0000     -664.3998
         9.3019                  1.2080             317.5           3242.9380     4089.2400     -846.3020
         9.3539                  1.2149             289.2           3154.9038     3822.3000     -667.3962
         9.4058                  1.2219             299.3           3464.4592     3917.8800     -453.4208
         9.4576                  1.2288             302.5           3492.1419     3947.9400     -455.7981
         9.5095                  1.2357             296.2           3485.6199     3888.9000     -403.2801
         9.5614                  1.2427             322.3           3486.5345     4135.1400     -648.6055
         9.6134                  1.2496             296.6           3229.7381     3892.5000     -662.7619
         9.6652                  1.2565             308.8           3221.0796     4007.5200     -786.4404
         9.7172                  1.2634             288.5           3172.6830     3816.0000     -643.3170
         9.7692                  1.2704             293.3           3226.0767     3861.0000     -634.9233
         9.8210                  1.2773             291.7           3319.9135     3846.0600     -526.1465
         9.8730                  1.2842             311.6           3381.1130     4034.3400     -653.2270
         9.9247                  1.2911             313.9           3328.3057     4055.5800     -727.2743
         9.9766                  1.2981             306.2           3399.4909     3983.0400     -583.5491
        10.0285                  1.3050             308.8           3354.9511     4007.7000     -652.7489
        10.0805                  1.3119             300.7           3053.5061     3931.0200     -877.5139
        10.1326                  1.3189             302.9           2963.3688     3951.5400     -988.1712
        10.1847                  1.3258             320.3           3309.0536     4116.0600     -807.0064
        10.2367                  1.3327             289.5           3032.6995     3825.5400     -792.8405
        10.2500                  1.3345             293.6           3091.8286     3864.4200     -772.5914
        10.3020                  1.3414             309.4           3368.8967     4012.9200     -644.0233
        10.3539                  1.3484             290.7           3157.7095     3836.7000     -678.9905
        10.4058                  1.3553             325.8           3510.5385     4167.9000     -657.3615
        10.4578                  1.3622             298.9           3320.8246     3913.9200     -593.0954
        10.5097                  1.3691             313.9           3420.8863     4055.4000     -634.5137
        10.5615                  1.3761             313.8           3273.9492     4054.3200     -780.3708
        10.6134                  1.3830             334.9           3489.6369     4253.5800     -763.9431
        10.6653                  1.3899             290.9           3128.0307     3838.8600     -710.8293
        10.7173                  1.3968             306.5           3218.8946     3986.2800     -767.3854
        10.7693                  1.4038             307.5           3435.9199     3994.9200     -559.0001
        10.8211                  1.4107             317.0           3266.0718     4084.7400     -818.6682
        10.8731                  1.4176             320.8           3587.4256     4121.1000     -533.6744
        10.9249                  1.4246             310.8           3362.4609     4026.2400     -663.7791
        10.9768                  1.4315             304.1           3230.6156     3962.8800     -732.2644
        11.0287                  1.4384             309.0           3380.4529     4009.3200     -628.8671
        11.0806                  1.4453             282.6           3030.6808     3760.3800     -729.6992
        11.1326                  1.4523             300.1           3379.1086     3925.2600     -546.1514
        11.1844                  1.4592             302.0           3430.0469     3943.4400     -513.3931
        11.2364                  1.4661             296.4           3027.5008     3890.3400     -862.8392
        11.2500                  1.4679             305.3           3035.1041     3974.5800     -939.4759
        11.3021                  1.4749             326.4           3325.7204     4173.4800     -847.7596
        11.3541                  1.4818             325.1           3543.6089     4161.4200     -617.8111
        11.4059                  1.4887             303.7           3436.3731     3959.1000     -522.7269
        11.4579                  1.4956             290.2           3235.1112     3831.8400     -596.7288
        11.5097                  1.5026             315.1           3566.2684     4066.7400     -500.4716
        11.5617                  1.5095             318.4           3370.9973     4098.4200     -727.4227
        11.6135                  1.5164             317.6           3210.3700     4090.6800     -880.3100
        11.6654                  1.5234             323.5           3687.0062     4146.6600     -459.6538
        11.7173                  1.5303             309.5           3396.0204     4014.0000     -617.9796
        11.7693                  1.5372             299.8           3273.4637     3922.9200     -649.4563
        11.8212                  1.5441             310.6           3563.8385     4024.0800     -460.2415
        11.8731                  1.5511             311.1           3330.4939     4029.4800     -698.9861
        11.9251                  1.5580             321.2           3519.6766     4124.8800     -605.2034
        11.9770                  1.5649             301.3           3220.1439     3936.9600     -716.8161
        12.0290                  1.5718             319.4           3702.1588     4107.2400     -405.0812
        12.0809                  1.5788             283.8           3191.5751     3771.5400     -579.9649
        12.1328                  1.5857             315.7           3409.0202     4072.3200     -663.2998
        12.1848                  1.5926             294.1           3220.5394     3869.1000     -648.5606
        12.2366                  1.5996             297.7           3386.3658     3902.9400     -516.5742
        12.2500                  1.6013             312.5           3508.8302     4042.0800     -533.2498
        12.3018                  1.6083             318.6           3627.3198     4099.6800     -472.3602
        12.3538                  1.6152             307.3           3350.4808     3992.9400     -642.4592
        12.4057                  1.6221             313.4           3496.2297     4050.5400     -554.3103
        12.4576                  1.6290             305.2           3228.1679     3973.6800     -745.5121
        12.5095                  1.6360             323.1           3442.6921     4142.3400     -699.6479
        12.5615                  1.6429             328.4           3475.3742     4192.3800     -717.0058
        12.6136                  1.6498             294.6           3279.8992     3873.4200     -593.5208
        12.6655                  1.6568             312.8           3421.5972     4045.5000     -623.9028
        12.7173                  1.6637             331.1           3653.9180     4217.7600     -563.8420
        12.7692                  1.6706             308.7           3441.3820     4006.9800     -565.5980
        12.8210                  1.6775             316.7           3583.4500     4082.5800     -499.1300
        12.8730                  1.6845             310.5           3376.4634     4023.3600     -646.8966
        12.9249                  1.6914             292.2           3207.1147     3850.5600     -643.4453
        12.9770                  1.6983             298.7           3250.7011     3912.4800     -661.7789
        13.0290                  1.7053             299.4           2999.9494     3918.4200     -918.4706
        13.0810                  1.7122             318.9           3371.5100     4102.9200     -731.4100
        13.1329                  1.7191             328.7           3576.7883     4195.8000     -619.0117
        13.1849                  1.7260             283.5           3235.8699     3768.4800     -532.6101
        13.2369                  1.7330             298.6           3307.7993     3911.0400     -603.2407
        13.2500                  1.7347             320.8           3668.1319     4120.7400     -452.6081
        13.3019                  1.7416             301.2           3258.4388     3936.0600     -677.6212
        13.3537                  1.7486             305.8           3332.9099     3979.2600     -646.3501
        13.4058                  1.7555             295.0           3174.8392     3877.0200     -702.1808
        13.4579                  1.7624             298.7           3300.8274     3912.1200     -611.2926
        13.5097                  1.7694             305.8           3392.1292     3979.0800     -586.9508
        13.5616                  1.7763             298.6           3195.9953     3910.8600     -714.8647
        13.6135                  1.7832             307.7           3449.3444     3997.6200     -548.2756
        13.6655                  1.7901             303.2           3430.8258     3954.2400     -523.4142
        13.7174                  1.7971             297.5           3333.7236     3900.9600     -567.2364
        13.7692                  1.8040             285.4           3179.6878     3787.0200     -607.3322
        13.8212                  1.8109             292.9           3079.9031     3857.5800     -777.6769
        13.8732                  1.8178             302.1           3443.6512     3944.3400     -500.6888
        13.9250                  1.8248             299.1           3318.8841     3916.2600     -597.3759
        13.9772                  1.8317             306.0           3291.6927     3981.4200     -689.7273
        14.0291                  1.8386             303.9           3141.7490     3960.9000     -819.1510
        14.0810                  1.8456             312.0           3401.5153     4037.5800     -636.0647
        14.1331                  1.8525             310.1           3270.9431     4019.5800     -748.6369
        14.1849                  1.8594             302.8           3483.8286     3951.0000     -467.1714
        14.2369                  1.8663             306.0           3333.5208     3981.4200     -647.8992
        14.2500                  1.8681             314.5           3379.1785     4060.9800     -681.8015
        14.3019                  1.8750             310.1           3450.9719     4019.4000     -568.4281
        14.3538                  1.8819             290.9           3077.4225     3838.3200     -760.8975
        14.4057                  1.8889             293.4           3103.8275     3862.4400     -758.6125
        14.4577                  1.8958             298.1           3073.1693     3906.5400     -833.3707
        14.5096                  1.9027             296.6           3223.8387     3892.6800     -668.8413
        14.5616                  1.9097             295.9           3281.0772     3885.4800     -604.4028
        14.6135                  1.9166             304.8           3378.1408     3969.7200     -591.5792
        14.6655                  1.9235             296.0           3172.7223     3886.5600     -713.8377
        14.7175                  1.9304             311.0           3437.1158     4028.0400     -590.9242
        14.7694                  1.9374             321.4           3632.5037     4126.6800     -494.1763
        14.8213                  1.9443             304.6           3116.5909     3967.9200     -851.3291
        14.8733                  1.9512             329.9           3382.9738     4206.9600     -823.9862
        14.9252                  1.9582             280.6           2786.7187     3741.3000     -954.5813
        14.9772                  1.9651             311.8           3366.8599     4036.3200     -669.4601
        15.0292                  1.9720             312.1           3249.5524     4038.4800     -788.9276
        15.0813                  1.9789             307.5           3124.2264     3994.9200     -870.6936
        15.1333                  1.9859             298.1           3248.0280     3906.9000     -658.8720
        15.1853                  1.9928             302.1           3396.5046     3944.3400     -547.8354
        15.2372                  1.9997             314.8           3304.2872     4063.8600     -759.5728
        15.2500                  2.0014             296.1           3118.9609     3887.6400     -768.6791
        15.3020                  2.0084             310.5           3422.3833     4023.1800     -600.7967
        15.3538                  2.0153             299.9           3019.3726     3923.8200     -904.4474
        15.4059                  2.0222             297.2           3110.1322     3898.0800     -787.9478
        15.4579                  2.0291             313.9           3179.7065     4056.1200     -876.4135
        15.5099                  2.0361             304.2           3411.2436     3964.3200     -553.0764
        15.5618                  2.0430             309.7           3458.8284     4015.6200     -556.7916
        15.6136                  2.0499             307.0           3207.0516     3990.6000     -783.5484
        15.6656                  2.0568             311.6           3318.8835     4033.9800     -715.0965
        15.7176                  2.0638             314.6           3211.4034     4062.2400     -850.8366
        15.7698                  2.0707             298.5           3211.1515     3910.6800     -699.5285
        15.8217                  2.0776             300.6           3312.9792     3930.4800     -617.5008
        15.8735                  2.0846             299.5           3186.1783     3920.2200     -734.0417
        15.9255                  2.0915             319.8           3235.1605     4111.3800     -876.2195
        15.9776                  2.0984             312.8           3070.4637     4045.3200     -974.8563
        16.0295                  2.1053             321.9           3062.2737     4131.3600    -1069.0863
        16.0815                  2.1123             318.5           3547.3021     4098.7800     -551.4779
        16.1334                  2.1192             330.5           3648.2540     4212.7200     -564.4660
        16.1853                  2.1261             302.9           3509.0868     3951.5400     -442.4532
        16.2372                  2.1331             309.2           3255.6290     4011.6600     -756.0310
        16.2500                  2.1348             311.3           3341.7246     4030.7400     -689.0154
        16.3020                  2.1417             310.1           3471.6400     4020.1200     -548.4800
        16.3540                  2.1486             291.1           3413.3976     3840.4800     -427.0824
        16.4060                  2.1555             306.8           3422.0837     3988.2600     -566.1763
        16.4580                  2.1625             300.5           3451.4487     3929.2200     -477.7713
        16.5101                  2.1694             304.6           3265.2124     3967.7400     -702.5276
        16.5622                  2.1763             300.4           3429.2401     3928.3200     -499.0799
        16.6142                  2.1832             299.6           3178.7604     3921.1200     -742.3596
        16.6661                  2.1902             318.0           3675.9910     4094.2800     -418.2890
        16.7180                  2.1971             304.4           3383.9834     3965.5800     -581.5966
        16.7699                  2.2040             296.7           3123.7487     3893.0400     -769.2913
        16.8218                  2.2110             303.1           3303.9952     3953.5200     -649.5248
        16.8737                  2.2179             310.3           3054.5267     4021.3800     -966.8533
        16.9257                  2.2248             305.8           3282.8794     3979.0800     -696.2006
        16.9776                  2.2317             298.2           3209.7660     3907.6200     -697.8540
        17.0295                  2.2387             315.8           3410.0361     4073.4000     -663.3639
        17.0814                  2.2456             299.5           3309.2116     3920.0400     -610.8284
        17.1334                  2.2525             293.9           3078.0011     3866.5800     -788.5789
        17.1853                  2.2595             298.6           3192.5603     3911.5800     -719.0197
        17.2372                  2.2664             301.6           3090.2725     3939.6600     -849.3875
        17.2500                  2.2681             311.2           3091.3842     4030.3800     -938.9958
        17.3020                  2.2750             292.2           3215.0369     3851.2800     -636.2431
        17.3540                  2.2819             325.5           3384.7711     4165.0200     -780.2489
        17.4059                  2.2889             317.8           3192.9367     4092.1200     -899.1833
        17.4580                  2.2958             309.8           3080.7671     4017.2400     -936.4729
        17.5100                  2.3027             312.6           3351.5352     4043.5200     -691.9848
        17.5619                  2.3097             292.3           3182.7600     3852.0000     -669.2400
        17.6138                  2.3166             284.9           2860.7504     3782.3400     -921.5896
        17.6659                  2.3235             302.3           3407.3301     3945.7800     -538.4499
        17.7179                  2.3304             301.0           3196.6543     3934.0800     -737.4257
        17.7698                  2.3374             304.2           3332.6190     3964.5000     -631.8810
        17.8218                  2.3443             292.7           3346.9018     3855.7800     -508.8782
        17.8737                  2.3512             306.8           3202.7791     3988.9800     -786.2009
        17.9258                  2.3581             323.5           3567.9885     4146.3000     -578.3115
        17.9777                  2.3651             295.4           3162.7580     3881.5200     -718.7620
        18.0296                  2.3720             295.9           3112.0371     3885.6600     -773.6229
        18.0816                  2.3789             313.8           3414.9710     4055.0400     -640.0690
        18.1336                  2.3859             322.9           3484.3821     4140.1800     -655.7979
        18.1855                  2.3928             293.1           3219.6030     3859.0200     -639.4170
        18.2374                  2.3997             323.8           3674.1047     4149.1800     -475.0753
        18.2500                  2.4014             304.4           3645.0842     3965.9400     -320.8558
        18.3019                  2.4083             306.9           3079.8719     3989.5200     -909.6481
        18.3538                  2.4153             297.4           3146.5803     3900.2400     -753.6597
        18.4057                  2.4222             316.4           3570.4230     4079.1600     -508.7370
        18.4575                  2.4291             291.0           3425.3681     3839.7600     -414.3919
        18.5094                  2.4360             314.6           3262.2180     4062.4200     -800.2020
        18.5613                  2.4430             305.7           3363.7547     3978.7200     -614.9653
        18.6133                  2.4499             304.8           3633.4960     3969.9000     -336.4040
        18.6652                  2.4568             309.4           3421.1596     4013.6400     -592.4804
        18.7171                  2.4637             308.3           3357.6216     4002.6600     -645.0384
        18.7690                  2.4707             288.1           3229.6005     3812.4000     -582.7995
        18.8208                  2.4776             301.4           3568.0818     3937.8600     -369.7782
        18.8727                  2.4845             288.9           3046.9429     3820.1400     -773.1971
        18.9247                  2.4915             302.1           3220.5556     3944.3400     -723.7844
        18.9766                  2.4984             295.4           3306.5076     3880.9800     -574.4724
        19.0286                  2.5053             283.6           2929.3907     3769.5600     -840.1693
        19.0804                  2.5122             318.1           3566.2428     4095.3600     -529.1172
        19.1324                  2.5192             298.9           3331.9159     3914.1000     -582.1841
        19.1842                  2.5261             301.5           3461.6664     3938.9400     -477.2736
        19.2360                  2.5330             300.4           3414.0915     3928.3200     -514.2285
        19.2500                  2.5349             301.4           3354.1402     3938.0400     -583.8998
        19.3020                  2.5418             318.9           3548.3892     4103.2800     -554.8908
        19.3538                  2.5487             298.5           3152.4596     3910.3200     -757.8604
        19.4058                  2.5557             316.4           3437.6338     4079.5200     -641.8862
        19.4577                  2.5626             291.1           3163.4821     3840.6600     -677.1779
        19.5096                  2.5695             296.5           3304.3093     3891.2400     -586.9307
        19.5616                  2.5765             315.4           3482.5460     4069.6200     -587.0740
        19.6136                  2.5834             307.0           3324.4628     3990.2400     -665.7772
        19.6656                  2.5903             311.8           3470.4985     4035.4200     -564.9215
        19.7175                  2.5972             319.6           3282.0635     4109.2200     -827.1565
        19.7694                  2.6042             311.2           3239.9841     4030.2000     -790.2159
        19.8214                  2.6111             308.7           3402.0094     4006.6200     -604.6106
        19.8733                  2.6180             299.8           3346.4442     3922.5600     -576.1158
        19.9251                  2.6250             299.4           3314.9221     3918.6000     -603.6779
        19.9770                  2.6319             306.3           3335.0389     3983.9400     -648.9011
        20.0290                  2.6388             301.5           3311.6205     3938.4000     -626.7795
        20.0808                  2.6457             301.0           3380.5095     3934.0800     -553.5705
        20.1328                  2.6527             312.6           3487.9746     4042.9800     -555.0054
        20.1848                  2.6596             303.3           3324.6143     3955.6800     -631.0657
        20.2367                  2.6665             322.0           3599.8691     4131.7200     -531.8509
        20.2500                  2.6683             310.1           3499.0244     4020.1200     -521.0956
        20.3019                  2.6752             306.8           3451.0115     3988.9800     -537.9685
        20.3538                  2.6821             314.7           3670.5219     4062.9600     -392.4381
        20.4057                  2.6891             316.5           3729.6472     4080.0600     -350.4128
